Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
18,2,11,   0,  6, 54, 10,19,2,11,   0,0.781,  0.53,  3.22,  3.44,0.463,0, 10.15,1,0,0.219,0,  1
19,2,11,   0,  6, 54, 10,20,2,11,   0,0.777,  0.53,  3.14,  3.36,0.689,0, 10.68,1,0,0.223,0,  1
20,2,11,   0,  6, 54, 10,21,2,11,   0,0.772,  0.53,  3.04,  3.27,0.649,0, 11.21,1,0,0.228,0,  1
21,2,11,   0,  6, 54, 10,22,2,11,   0,0.767,  0.53,  2.93,  3.17,0.635,0, 11.74,1,0,0.233,0,  1
22,2,11,   0,  0, 60, 10,23,2, 9,   0,0.749,  0.56,  2.77,  3.05,0.410,0, 12.30,1,0,0.251,0,  1
23,2, 9,   0,  2, 58, 10,24,2, 8,   0,0.737,  0.55,  2.60,  2.89,0.375,0, 12.85,1,0,0.263,0,  1
24,2, 8,   0,  2, 58, 10,25,2, 7,   0,0.723,  0.55,  2.39,  2.70,0.702,0, 13.40,1,0,0.277,0,  1
25,2, 7,   0,  1, 59, 10,26,2, 6,   0,0.709,  0.55,  2.14,  2.48,0.707,0, 13.95,1,0,0.291,0,  1
26,2, 6,   0,  1, 59, 10,27,3, 5,   0,0.307,  0.55,  1.58,  1.98,0.301,1, 14.50,1,1,0.307,0,  1
27,3, 5,   0,  0, 60, 10,28,3, 4,   0,0.642,  0.50,  1.30,  1.68,0.982,0, 15.00,1,0,0.358,0,  1
28,3, 4,   0,  0, 60, 10,29,4, 3,   0,0.377,  0.50,  0.78,  1.21,0.200,1, 15.50,1,1,0.377,0,  1
29,4, 3,   0,  0, 60, 10,30,5, 2,   0,0.448,  0.42,  0.32,  0.72,0.429,1, 15.92,1,1,0.448,0,  1
30,5, 2,   0,  0, 70,  0,31,6, 1,-300,0.545,  0.32,  0.00,  0.32,0.544,1, 16.24,0,0,0.545,0,  1
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  5.07,  5.17,0.325,0,  0.60,1,0,0.108,0,  2
 2,0,16,   0,  0, 60, 10, 3,1,13,   0,0.118,  0.60,  4.55,  4.69,0.102,1,  1.20,1,1,0.118,0,  2
 3,1,13,   0,  2, 58, 10, 4,1,11,   0,0.858,  0.58,  4.51,  4.64,0.188,0,  1.78,1,0,0.142,0,  2
 4,1,11,   0,  0, 60, 10, 5,1, 9,   0,0.848,  0.59,  4.46,  4.60,0.646,0,  2.37,1,0,0.152,0,  2
 5,1, 9,   0,  2, 58, 10, 6,1, 8,   0,0.841,  0.58,  4.42,  4.56,0.781,0,  2.95,1,0,0.159,0,  2
 6,1, 8,   0,  2, 58, 10, 7,1, 7,   0,0.833,  0.58,  4.38,  4.53,0.814,0,  3.53,1,0,0.167,0,  2
 7,1, 7,   0,  4, 56, 10, 8,1, 7,   0,0.829,  0.57,  4.35,  4.49,0.873,0,  4.10,1,0,0.171,0,  2
 8,1, 7,   0,  4, 56, 10, 9,2, 7,   0,0.175,  0.57,  3.63,  3.84,0.105,1,  4.67,1,1,0.175,0,  2
 9,2, 7,   0, 10, 50, 10,10,2, 9,   0,0.809,  0.52,  3.62,  3.78,0.353,0,  5.19,1,0,0.191,0,  2
10,2, 9,   0, 11, 49, 10,11,2,11,   0,0.815,  0.51,  3.62,  3.77,0.820,0,  5.70,1,0,0.185,0,  2
11,2,11,   0,  6, 54, 10,12,2,11,   0,0.811,  0.53,  3.58,  3.76,0.516,0,  6.23,1,0,0.189,0,  2
12,2,11,   0,  6, 54, 10,13,2,11,   0,0.807,  0.53,  3.54,  3.72,0.396,0,  6.76,1,0,0.193,0,  2
13,2,11,   0,  6, 54, 10,14,2,11,   0,0.803,  0.53,  3.50,  3.69,0.202,0,  7.29,1,0,0.197,0,  2
14,2,11,   0,  6, 54, 10,15,2,11,   0,0.799,  0.53,  3.46,  3.65,0.276,0,  7.82,1,0,0.201,0,  2
15,2,11,   0,  6, 54, 10,16,2,11,   0,0.795,  0.53,  3.41,  3.61,0.224,0,  8.35,1,0,0.205,0,  2
16,2,11,   0,  6, 54, 10,17,2,11,   0,0.791,  0.53,  3.36,  3.56,0.686,0,  8.88,1,0,0.209,0,  2
17,2,11,   0,  6, 54, 10,18,2,11,   0,0.786,  0.53,  3.29,  3.50,0.714,0,  9.41,1,0,0.214,0,  2
18,2,11,   0,  6, 54, 10,19,2,11,   0,0.781,  0.53,  3.22,  3.44,0.709,0,  9.94,1,0,0.219,0,  2
19,2,11,   0,  6, 54, 10,20,2,11,   0,0.777,  0.53,  3.14,  3.36,0.957,0, 10.47,1,0,0.223,0,  2
20,2,11,   0,  6, 54, 10,21,2,11,   0,0.772,  0.53,  3.04,  3.27,0.335,0, 11.00,1,0,0.228,0,  2
21,2,11,   0,  6, 54, 10,22,2,11,   0,0.767,  0.53,  2.93,  3.17,0.875,0, 11.53,1,0,0.233,0,  2
22,2,11,   0,  0, 60, 10,23,2, 9,   0,0.749,  0.56,  2.77,  3.05,0.392,0, 12.09,1,0,0.251,0,  2
23,2, 9,   0,  2, 58, 10,24,3, 8,   0,0.263,  0.55,  2.10,  2.44,0.163,1, 12.64,1,1,0.263,0,  2
24,3, 8,   0,  8, 52, 10,25,4, 9,   0,0.293,  0.48,  1.39,  1.72,0.099,1, 13.12,1,1,0.293,0,  2
25,4, 9,   0, 11, 49, 10,26,5,11,   0,0.325,  0.39,  0.67,  0.99,0.235,1, 13.51,1,1,0.325,0,  2
26,5,11,   0, 21, 49,  0,27,6,16,-300,0.344,  0.28,  0.00,  0.28,0.200,1, 13.79,0,0,0.344,0,  2
27,6,16,-300,  0,  0,  0,28,6,13,-450,0.447,  0.00,  0.00,  0.00,0.156,1, 13.79,0,0,0.447,1,  2
28,6,13,-450,  0,  0,  0,29,6,10,-380,0.513,  0.00,  0.00,  0.00,0.913,0, 13.79,0,0,0.487,1,  2
29,6,10,-380,  0,  0,  0,30,6, 8,-310,0.480,  0.00,  0.00,  0.00,0.989,0, 13.79,0,0,0.520,1,  2
30,6, 8,-310,  0,  0,  0,31,6, 6,-450,0.556,  0.00,  0.00,  0.00,0.153,1, 13.79,0,0,0.556,1,  2
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  5.07,  5.17,0.884,0,  0.60,1,0,0.108,0,  3
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  5.03,  5.12,0.282,0,  1.20,1,0,0.118,0,  3
 3,0,13,   0,  2, 58, 10, 4,0,11,   0,0.873,  0.59,  4.99,  5.08,0.164,0,  1.79,1,0,0.127,0,  3
 4,0,11,   0,  0, 60, 10, 5,0, 9,   0,0.864,  0.60,  4.94,  5.05,0.248,0,  2.39,1,0,0.136,0,  3
 5,0, 9,   0,  0, 60, 10, 6,0, 7,   0,0.853,  0.60,  4.90,  5.01,0.846,0,  2.99,1,0,0.147,0,  3
 6,0, 7,   0,  1, 59, 10, 7,0, 6,   0,0.845,  0.60,  4.85,  4.96,0.453,0,  3.59,1,0,0.155,0,  3
 7,0, 6,   0,  1, 59, 10, 8,0, 5,   0,0.837,  0.60,  4.81,  4.92,0.240,0,  4.19,1,0,0.163,0,  3
 8,0, 5,   0,  0, 60, 10, 9,0, 4,   0,0.828,  0.60,  4.76,  4.88,0.477,0,  4.79,1,0,0.172,0,  3
 9,0, 4,   0,  0, 60, 10,10,0, 3,   0,0.819,  0.60,  4.71,  4.84,0.424,0,  5.39,1,0,0.181,0,  3
10,0, 3,   0,  2, 58, 10,11,0, 3,   0,0.814,  0.59,  4.66,  4.79,0.450,0,  5.98,1,0,0.186,0,  3
11,0, 3,   0,  2, 58, 10,12,0, 3,   0,0.810,  0.59,  4.61,  4.74,0.292,0,  6.57,1,0,0.190,0,  3
12,0, 3,   0,  2, 58, 10,13,0, 3,   0,0.805,  0.59,  4.55,  4.69,0.220,0,  7.16,1,0,0.195,0,  3
13,0, 3,   0,  2, 58, 10,14,0, 3,   0,0.800,  0.59,  4.48,  4.63,0.389,0,  7.75,1,0,0.200,0,  3
14,0, 3,   0,  2, 58, 10,15,0, 3,   0,0.795,  0.59,  4.41,  4.56,0.747,0,  8.34,1,0,0.205,0,  3
15,0, 3,   0,  2, 58, 10,16,0, 3,   0,0.790,  0.59,  4.33,  4.49,0.598,0,  8.93,1,0,0.210,0,  3
16,0, 3,   0,  2, 58, 10,17,0, 3,   0,0.785,  0.59,  4.24,  4.41,0.615,0,  9.52,1,0,0.215,0,  3
17,0, 3,   0,  2, 58, 10,18,0, 3,   0,0.779,  0.59,  4.13,  4.31,0.442,0, 10.11,1,0,0.221,0,  3
18,0, 3,   0,  2, 58, 10,19,1, 3,   0,0.227,  0.59,  3.67,  3.89,0.033,1, 10.70,1,1,0.227,0,  3
19,1, 3,   0,  2, 58, 10,20,1, 3,   0,0.748,  0.58,  3.56,  3.78,0.595,0, 11.28,1,0,0.252,0,  3
20,1, 3,   0,  2, 58, 10,21,1, 3,   0,0.742,  0.58,  3.43,  3.67,0.453,0, 11.86,1,0,0.258,0,  3
21,1, 3,   0,  2, 58, 10,22,2, 3,   0,0.264,  0.58,  2.85,  3.14,0.204,1, 12.44,1,1,0.264,0,  3
22,2, 3,   0,  8, 52, 10,23,2, 5,   0,0.720,  0.53,  2.74,  2.99,0.877,0, 12.97,1,0,0.280,0,  3
23,2, 5,   0,  3, 57, 10,24,2, 5,   0,0.714,  0.55,  2.57,  2.86,0.317,0, 13.52,1,0,0.286,0,  3
24,2, 5,   0,  3, 57, 10,25,2, 5,   0,0.707,  0.55,  2.38,  2.69,0.703,0, 14.07,1,0,0.293,0,  3
25,2, 5,   0,  0, 60, 10,26,2, 4,   0,0.692,  0.56,  2.13,  2.48,0.686,0, 14.63,1,0,0.308,0,  3
26,2, 4,   0,  0, 60, 10,27,2, 3,   0,0.675,  0.56,  1.84,  2.21,0.632,0, 15.19,1,0,0.325,0,  3
27,2, 3,   0,  0, 60, 10,28,2, 2,   0,0.657,  0.56,  1.48,  1.89,0.763,0, 15.75,1,0,0.343,0,  3
28,2, 2,   0,  0, 60, 10,29,3, 1,   0,0.363,  0.56,  0.95,  1.42,0.143,1, 16.31,1,1,0.363,0,  3
29,3, 1,   0,  0, 60, 10,30,3, 0,   0,0.576,  0.50,  0.54,  0.99,0.954,0, 16.81,1,0,0.424,0,  3
30,3, 0,   0,  0, 70,  0,31,4, 0,-300,0.433,  0.54,  0.00,  0.54,0.068,1, 17.35,0,0,0.433,0,  3
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  5.07,  5.17,0.868,0,  0.60,1,0,0.108,0,  4
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  5.03,  5.12,0.873,0,  1.20,1,0,0.118,0,  4
 3,0,13,   0,  2, 58, 10, 4,0,11,   0,0.873,  0.59,  4.99,  5.08,0.849,0,  1.79,1,0,0.127,0,  4
 4,0,11,   0,  0, 60, 10, 5,0, 9,   0,0.864,  0.60,  4.94,  5.05,0.856,0,  2.39,1,0,0.136,0,  4
 5,0, 9,   0,  0, 60, 10, 6,0, 7,   0,0.853,  0.60,  4.90,  5.01,0.727,0,  2.99,1,0,0.147,0,  4
 6,0, 7,   0,  1, 59, 10, 7,0, 6,   0,0.845,  0.60,  4.85,  4.96,0.548,0,  3.59,1,0,0.155,0,  4
 7,0, 6,   0,  1, 59, 10, 8,0, 5,   0,0.837,  0.60,  4.81,  4.92,0.355,0,  4.19,1,0,0.163,0,  4
 8,0, 5,   0,  0, 60, 10, 9,0, 4,   0,0.828,  0.60,  4.76,  4.88,0.705,0,  4.79,1,0,0.172,0,  4
 9,0, 4,   0,  0, 60, 10,10,0, 3,   0,0.819,  0.60,  4.71,  4.84,0.865,0,  5.39,1,0,0.181,0,  4
10,0, 3,   0,  2, 58, 10,11,1, 3,   0,0.186,  0.59,  4.19,  4.36,0.027,1,  5.98,1,1,0.186,0,  4
11,1, 3,   0,  8, 52, 10,12,2, 5,   0,0.197,  0.56,  3.51,  3.72,0.128,1,  6.54,1,1,0.197,0,  4
12,2, 5,   0,  9, 51, 10,13,2, 7,   0,0.786,  0.52,  3.50,  3.67,0.854,0,  7.06,1,0,0.214,0,  4
13,2, 7,   0, 10, 50, 10,14,3, 9,   0,0.207,  0.52,  2.67,  2.92,0.033,1,  7.58,1,1,0.207,0,  4
14,3, 9,   0, 11, 49, 10,15,3,11,   0,0.770,  0.46,  2.66,  2.86,0.531,0,  8.04,1,0,0.230,0,  4
15,3,11,   0, 15, 45, 10,16,3,14,   0,0.782,  0.45,  2.66,  2.84,0.731,0,  8.49,1,0,0.218,0,  4
16,3,14,   0, 14, 46, 10,17,3,16,   0,0.788,  0.45,  2.65,  2.83,0.735,0,  8.94,1,0,0.212,0,  4
17,3,16,   0, 15, 45, 10,18,3,18,   0,0.793,  0.45,  2.63,  2.81,0.741,0,  9.39,1,0,0.207,0,  4
18,3,18,   0, 10, 50, 10,19,3,18,   0,0.789,  0.47,  2.58,  2.79,0.734,0,  9.86,1,0,0.211,0,  4
19,3,18,   0, 10, 50, 10,20,3,18,   0,0.785,  0.47,  2.53,  2.74,0.721,0, 10.33,1,0,0.215,0,  4
20,3,18,   0, 10, 50, 10,21,3,18,   0,0.780,  0.47,  2.47,  2.69,0.345,0, 10.80,1,0,0.220,0,  4
21,3,18,   0, 10, 50, 10,22,3,18,   0,0.776,  0.47,  2.39,  2.62,0.429,0, 11.27,1,0,0.224,0,  4
22,3,18,   0,  4, 56, 10,23,4,16,   0,0.239,  0.49,  1.57,  1.90,0.223,1, 11.76,1,1,0.239,0,  4
23,4,16,   0, 15, 45, 10,24,4,18,   0,0.733,  0.37,  1.53,  1.75,0.476,0, 12.13,1,0,0.267,0,  4
24,4,18,   0, 10, 50, 10,25,4,18,   0,0.728,  0.39,  1.46,  1.71,0.892,0, 12.52,1,0,0.272,0,  4
25,4,18,   0,  4, 56, 10,26,4,16,   0,0.711,  0.41,  1.35,  1.63,0.886,0, 12.93,1,0,0.289,0,  4
26,4,16,   0,  3, 57, 10,27,5,14,   0,0.308,  0.42,  0.65,  1.00,0.206,1, 13.35,1,1,0.308,0,  4
27,5,14,   0, 14, 56,  0,28,6,16,-300,0.349,  0.30,  0.00,  0.30,0.342,1, 13.65,0,0,0.349,0,  4
28,6,16,-300,  0,  0,  0,29,6,13,-450,0.453,  0.00,  0.00,  0.00,0.151,1, 13.65,0,0,0.453,1,  4
29,6,13,-450,  0,  0,  0,30,6,10,-450,0.494,  0.00,  0.00,  0.00,0.303,1, 13.65,0,0,0.494,1,  4
30,6,10,-450,  0,  0,  0,31,6, 8,-380,0.473,  0.00,  0.00,  0.00,0.558,0, 13.65,0,0,0.527,1,  4
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  5.07,  5.17,0.205,0,  0.60,1,0,0.108,0,  5
 2,0,16,   0,  0, 60, 10, 3,1,13,   0,0.118,  0.60,  4.55,  4.69,0.108,1,  1.20,1,1,0.118,0,  5
 3,1,13,   0,  2, 58, 10, 4,2,11,   0,0.142,  0.58,  3.81,  4.01,0.030,1,  1.78,1,1,0.142,0,  5
 4,2,11,   0,  6, 54, 10, 5,3,11,   0,0.166,  0.53,  2.90,  3.14,0.125,1,  2.31,1,1,0.166,0,  5
 5,3,11,   0, 15, 45, 10, 6,3,14,   0,0.816,  0.45,  2.91,  3.06,0.216,0,  2.76,1,0,0.184,0,  5
 6,3,14,   0, 14, 46, 10, 7,3,16,   0,0.821,  0.45,  2.91,  3.07,0.347,0,  3.21,1,0,0.179,0,  5
 7,3,16,   0, 15, 45, 10, 8,4,18,   0,0.174,  0.45,  1.92,  2.18,0.084,1,  3.66,1,1,0.174,0,  5
 8,4,18,   0, 16, 44, 10, 9,4,20,   0,0.797,  0.37,  1.93,  2.10,0.937,0,  4.03,1,0,0.203,0,  5
 9,4,20,   0, 17, 43, 10,10,4,22,   0,0.802,  0.37,  1.93,  2.10,0.307,0,  4.40,1,0,0.198,0,  5
10,4,22,   0, 12, 48, 10,11,4,22,   0,0.800,  0.39,  1.92,  2.11,0.565,0,  4.79,1,0,0.200,0,  5
11,4,22,   0, 12, 48, 10,12,4,22,   0,0.797,  0.39,  1.90,  2.10,0.577,0,  5.18,1,0,0.203,0,  5
12,4,22,   0, 12, 48, 10,13,4,22,   0,0.794,  0.39,  1.88,  2.08,0.338,0,  5.57,1,0,0.206,0,  5
13,4,22,   0, 12, 48, 10,14,4,22,   0,0.791,  0.39,  1.87,  2.07,0.790,0,  5.96,1,0,0.209,0,  5
14,4,22,   0, 12, 48, 10,15,4,22,   0,0.787,  0.39,  1.85,  2.05,0.743,0,  6.35,1,0,0.213,0,  5
15,4,22,   0, 12, 48, 10,16,4,22,   0,0.784,  0.39,  1.83,  2.03,0.640,0,  6.74,1,0,0.216,0,  5
16,4,22,   0, 12, 48, 10,17,5,22,   0,0.219,  0.39,  0.87,  1.17,0.054,1,  7.13,1,1,0.219,0,  5
17,5,22,   0, 18, 52,  0,18,5,24,   0,0.743,  0.29,  0.88,  1.08,0.562,0,  7.42,0,0,0.257,0,  5
18,5,24,   0, 22, 48,  0,19,5,27,   0,0.754,  0.28,  0.89,  1.07,0.738,0,  7.70,0,0,0.246,0,  5
19,5,27,   0, 21, 49,  0,20,5,29,   0,0.759,  0.28,  0.89,  1.08,0.318,0,  7.98,0,0,0.241,0,  5
20,5,29,   0, 16, 54,  0,21,5,29,   0,0.755,  0.29,  0.87,  1.08,0.746,0,  8.27,0,0,0.245,0,  5
21,5,29,   0, 16, 54,  0,22,5,29,   0,0.752,  0.29,  0.86,  1.07,0.467,0,  8.56,0,0,0.248,0,  5
22,5,29,   0, 16, 54,  0,23,5,29,   0,0.748,  0.29,  0.85,  1.05,0.433,0,  8.85,0,0,0.252,0,  5
23,5,29,   0, 16, 54,  0,24,5,29,   0,0.744,  0.29,  0.83,  1.04,0.850,0,  9.14,0,0,0.256,0,  5
24,5,29,   0, 16, 54,  0,25,5,29,   0,0.740,  0.29,  0.80,  1.01,0.972,0,  9.43,0,0,0.260,0,  5
25,5,29,   0, 16, 54,  0,26,6,29,-300,0.264,  0.29,  0.00,  0.29,0.227,1,  9.72,0,0,0.264,0,  5
26,6,29,-300,  0,  0,  0,27,6,23,-230,0.642,  0.00,  0.00,  0.00,0.648,0,  9.72,0,0,0.358,1,  5
27,6,23,-230,  0,  0,  0,28,6,18,-160,0.600,  0.00,  0.00,  0.00,0.488,0,  9.72,0,0,0.400,1,  5
28,6,18,-160,  0,  0,  0,29,6,14,-390,0.443,  0.00,  0.00,  0.00,0.039,1,  9.72,0,0,0.443,1,  5
29,6,14,-390,  0,  0,  0,30,6,11,-320,0.518,  0.00,  0.00,  0.00,0.989,0,  9.72,0,0,0.482,1,  5
30,6,11,-320,  0,  0,  0,31,6, 9,-450,0.514,  0.00,  0.00,  0.00,0.012,1,  9.72,0,0,0.514,1,  5
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  5.07,  5.17,0.911,0,  0.60,1,0,0.108,0,  6
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  5.03,  5.12,0.248,0,  1.20,1,0,0.118,0,  6
 3,0,13,   0,  2, 58, 10, 4,0,11,   0,0.873,  0.59,  4.99,  5.08,0.890,0,  1.79,1,0,0.127,0,  6
 4,0,11,   0,  0, 60, 10, 5,0, 9,   0,0.864,  0.60,  4.94,  5.05,0.759,0,  2.39,1,0,0.136,0,  6
 5,0, 9,   0,  0, 60, 10, 6,0, 7,   0,0.853,  0.60,  4.90,  5.01,0.653,0,  2.99,1,0,0.147,0,  6
 6,0, 7,   0,  1, 59, 10, 7,0, 6,   0,0.845,  0.60,  4.85,  4.96,0.494,0,  3.59,1,0,0.155,0,  6
 7,0, 6,   0,  1, 59, 10, 8,0, 5,   0,0.837,  0.60,  4.81,  4.92,0.965,0,  4.19,1,0,0.163,0,  6
 8,0, 5,   0,  0, 60, 10, 9,0, 4,   0,0.828,  0.60,  4.76,  4.88,0.531,0,  4.79,1,0,0.172,0,  6
 9,0, 4,   0,  0, 60, 10,10,0, 3,   0,0.819,  0.60,  4.71,  4.84,0.349,0,  5.39,1,0,0.181,0,  6
10,0, 3,   0,  2, 58, 10,11,0, 3,   0,0.814,  0.59,  4.66,  4.79,0.664,0,  5.98,1,0,0.186,0,  6
11,0, 3,   0,  2, 58, 10,12,1, 3,   0,0.190,  0.59,  4.15,  4.33,0.054,1,  6.57,1,1,0.190,0,  6
12,1, 3,   0,  8, 52, 10,13,1, 5,   0,0.799,  0.56,  4.12,  4.27,0.605,0,  7.13,1,0,0.201,0,  6
