Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
14,3, 1,   0,  7, 53, 10,15,3, 3,   0,0.714,  0.48,  1.80,  1.92,0.495,0,  8.07,1,0,0.286,0,  0
15,3, 3,   0,  2, 58, 10,16,3, 3,   0,0.709,  0.50,  1.79,  1.93,0.769,0,  8.57,1,0,0.291,0,  0
16,3, 3,   0,  2, 58, 10,17,3, 3,   0,0.704,  0.50,  1.78,  1.92,0.839,0,  9.07,1,0,0.296,0,  0
17,3, 3,   0,  2, 58, 10,18,3, 3,   0,0.698,  0.50,  1.76,  1.91,0.721,0,  9.57,1,0,0.302,0,  0
18,3, 3,   0,  8, 52, 10,19,4, 5,   0,0.290,  0.48,  1.22,  1.45,0.225,1, 10.05,1,1,0.290,0,  0
19,4, 5,   0,  9, 51, 10,20,4, 7,   0,0.676,  0.40,  1.23,  1.38,0.541,0, 10.45,1,0,0.324,0,  0
20,4, 7,   0, 10, 50, 10,21,4, 9,   0,0.688,  0.39,  1.23,  1.38,0.457,0, 10.84,1,0,0.312,0,  0
21,4, 9,   0,  5, 55, 10,22,4, 9,   0,0.682,  0.41,  1.22,  1.39,0.549,0, 11.25,1,0,0.318,0,  0
22,4, 9,   0,  5, 55, 10,23,5, 9,   0,0.323,  0.41,  0.62,  0.90,0.256,1, 11.66,1,1,0.323,0,  0
23,5, 9,   0, 14, 56,  0,24,5,12,   0,0.640,  0.30,  0.63,  0.80,0.372,0, 11.96,0,0,0.360,0,  0
24,5,12,   0, 13, 57,  0,25,5,14,   0,0.652,  0.30,  0.63,  0.80,0.428,0, 12.26,0,0,0.348,0,  0
25,5,14,   0, 14, 56,  0,26,6,16,-300,0.339,  0.30,  0.00,  0.30,0.275,1, 12.56,0,0,0.339,0,  0
26,6,16,-300,  0,  0,  0,27,6,13,-230,0.559,  0.00,  0.00,  0.00,0.831,0, 12.56,0,0,0.441,1,  0
27,6,13,-230,  0,  0,  0,28,6,10,-160,0.520,  0.00,  0.00,  0.00,0.984,0, 12.56,0,0,0.480,1,  0
28,6,10,-160,  0,  0,  0,29,6, 8,-390,0.512,  0.00,  0.00,  0.00,0.382,1, 12.56,0,0,0.512,1,  0
29,6, 8,-390,  0,  0,  0,30,6, 6,-320,0.452,  0.00,  0.00,  0.00,0.718,0, 12.56,0,0,0.548,1,  0
30,6, 6,-320,  0,  0,  0,31,6, 4,-450,0.589,  0.00,  0.00,  0.00,0.126,1, 12.56,0,0,0.589,1,  0
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  2.88,  2.91,0.217,0,  0.60,1,0,0.108,0,  1
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  2.87,  2.90,0.541,0,  1.20,1,0,0.118,0,  1
 3,0,13,   0,  0, 60, 10, 4,0,10,   0,0.870,  0.60,  2.86,  2.89,0.490,0,  1.80,1,0,0.130,0,  1
 4,0,10,   0,  0, 60, 10, 5,0, 8,   0,0.860,  0.60,  2.85,  2.88,0.879,0,  2.40,1,0,0.140,0,  1
 5,0, 8,   0,  0, 60, 10, 6,0, 6,   0,0.849,  0.60,  2.84,  2.87,0.583,0,  3.00,1,0,0.151,0,  1
 6,0, 6,   0,  0, 60, 10, 7,0, 4,   0,0.836,  0.60,  2.83,  2.87,0.749,0,  3.60,1,0,0.164,0,  1
 7,0, 4,   0,  0, 60, 10, 8,0, 3,   0,0.827,  0.60,  2.83,  2.86,0.372,0,  4.20,1,0,0.173,0,  1
 8,0, 3,   0,  0, 60, 10, 9,0, 2,   0,0.818,  0.60,  2.82,  2.85,0.222,0,  4.80,1,0,0.182,0,  1
 9,0, 2,   0,  0, 60, 10,10,1, 1,   0,0.193,  0.60,  2.61,  2.69,0.104,1,  5.40,1,1,0.193,0,  1
10,1, 1,   0,  0, 60, 10,11,2, 0,   0,0.225,  0.59,  2.27,  2.41,0.145,1,  5.99,1,1,0.225,0,  1
11,2, 0,   0,  0, 60, 10,12,2, 0,   0,0.742,  0.56,  2.26,  2.37,0.403,0,  6.55,1,0,0.258,0,  1
12,2, 0,   0,  0, 60, 10,13,2, 0,   0,0.736,  0.56,  2.25,  2.36,0.797,0,  7.11,1,0,0.264,0,  1
13,2, 0,   0,  0, 60, 10,14,3, 0,   0,0.269,  0.56,  1.78,  1.99,0.207,1,  7.67,1,1,0.269,0,  1
14,3, 0,   0,  3, 57, 10,15,4, 1,   0,0.304,  0.49,  1.22,  1.47,0.280,1,  8.16,1,1,0.304,0,  1
15,4, 1,   0, 13, 47, 10,16,5, 5,   0,0.321,  0.38,  0.63,  0.89,0.215,1,  8.54,1,1,0.321,0,  1
16,5, 5,   0, 21, 49,  0,17,5,11,   0,0.666,  0.28,  0.66,  0.81,0.395,0,  8.82,0,0,0.334,0,  1
17,5,11,   0, 15, 55,  0,18,5,14,   0,0.685,  0.29,  0.67,  0.83,0.864,0,  9.11,0,0,0.315,0,  1
18,5,14,   0, 14, 56,  0,19,5,16,   0,0.695,  0.30,  0.68,  0.84,0.463,0,  9.41,0,0,0.305,0,  1
19,5,16,   0, 15, 55,  0,20,5,18,   0,0.703,  0.29,  0.68,  0.84,0.689,0,  9.70,0,0,0.297,0,  1
20,5,18,   0, 10, 60,  0,21,5,18,   0,0.699,  0.31,  0.68,  0.85,0.649,0, 10.01,0,0,0.301,0,  1
21,5,18,   0, 10, 60,  0,22,5,18,   0,0.695,  0.31,  0.67,  0.84,0.635,0, 10.32,0,0,0.305,0,  1
22,5,18,   0, 10, 60,  0,23,5,18,   0,0.690,  0.31,  0.67,  0.84,0.410,0, 10.63,0,0,0.310,0,  1
23,5,18,   0, 10, 60,  0,24,5,18,   0,0.685,  0.31,  0.66,  0.83,0.375,0, 10.94,0,0,0.315,0,  1
24,5,18,   0, 10, 60,  0,25,5,18,   0,0.681,  0.31,  0.65,  0.82,0.702,0, 11.25,0,0,0.319,0,  1
25,5,18,   0, 10, 60,  0,26,5,18,   0,0.676,  0.31,  0.63,  0.81,0.707,0, 11.56,0,0,0.324,0,  1
26,5,18,   0, 10, 60,  0,27,6,18,-300,0.330,  0.31,  0.00,  0.31,0.301,1, 11.87,0,0,0.330,0,  1
27,6,18,-300,  0,  0,  0,28,6,14,-230,0.563,  0.00,  0.00,  0.00,0.982,0, 11.87,0,0,0.437,1,  1
28,6,14,-230,  0,  0,  0,29,6,11,-450,0.475,  0.00,  0.00,  0.00,0.200,1, 11.87,0,0,0.475,1,  1
29,6,11,-450,  0,  0,  0,30,6, 9,-450,0.506,  0.00,  0.00,  0.00,0.429,1, 11.87,0,0,0.506,1,  1
30,6, 9,-450,  0,  0,  0,31,6, 7,-380,0.459,  0.00,  0.00,  0.00,0.544,0, 11.87,0,0,0.541,1,  1
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  2.88,  2.91,0.325,0,  0.60,1,0,0.108,0,  2
 2,0,16,   0,  0, 60, 10, 3,1,13,   0,0.118,  0.60,  2.71,  2.77,0.102,1,  1.20,1,1,0.118,0,  2
 3,1,13,   0,  0, 60, 10, 4,1,10,   0,0.855,  0.59,  2.70,  2.75,0.188,0,  1.79,1,0,0.145,0,  2
 4,1,10,   0,  0, 60, 10, 5,1, 8,   0,0.844,  0.59,  2.68,  2.73,0.646,0,  2.38,1,0,0.156,0,  2
 5,1, 8,   0,  0, 60, 10, 6,1, 6,   0,0.832,  0.59,  2.67,  2.72,0.781,0,  2.97,1,0,0.168,0,  2
 6,1, 6,   0,  1, 59, 10, 7,1, 5,   0,0.823,  0.59,  2.66,  2.71,0.814,0,  3.56,1,0,0.177,0,  2
 7,1, 5,   0,  0, 60, 10, 8,1, 4,   0,0.814,  0.59,  2.64,  2.70,0.873,0,  4.15,1,0,0.186,0,  2
 8,1, 4,   0,  0, 60, 10, 9,2, 3,   0,0.196,  0.59,  2.31,  2.44,0.105,1,  4.74,1,1,0.196,0,  2
 9,2, 3,   0,  2, 58, 10,10,2, 3,   0,0.774,  0.55,  2.30,  2.39,0.353,0,  5.29,1,0,0.226,0,  2
10,2, 3,   0,  2, 58, 10,11,2, 3,   0,0.770,  0.55,  2.29,  2.38,0.820,0,  5.84,1,0,0.230,0,  2
11,2, 3,   0,  2, 58, 10,12,2, 3,   0,0.765,  0.55,  2.28,  2.38,0.516,0,  6.39,1,0,0.235,0,  2
12,2, 3,   0,  2, 58, 10,13,2, 3,   0,0.760,  0.55,  2.27,  2.37,0.396,0,  6.94,1,0,0.240,0,  2
13,2, 3,   0,  2, 58, 10,14,3, 3,   0,0.245,  0.55,  1.81,  2.00,0.202,1,  7.49,1,1,0.245,0,  2
14,3, 3,   0,  2, 58, 10,15,4, 3,   0,0.286,  0.50,  1.24,  1.49,0.276,1,  7.99,1,1,0.286,0,  2
15,4, 3,   0,  8, 52, 10,16,5, 5,   0,0.321,  0.40,  0.63,  0.91,0.224,1,  8.39,1,1,0.321,0,  2
16,5, 5,   0, 21, 49,  0,17,5,11,   0,0.666,  0.28,  0.66,  0.81,0.686,0,  8.67,0,0,0.334,0,  2
17,5,11,   0, 15, 55,  0,18,5,14,   0,0.685,  0.29,  0.67,  0.83,0.714,0,  8.96,0,0,0.315,0,  2
18,5,14,   0, 14, 56,  0,19,5,16,   0,0.695,  0.30,  0.68,  0.84,0.709,0,  9.26,0,0,0.305,0,  2
19,5,16,   0, 15, 55,  0,20,5,18,   0,0.703,  0.29,  0.68,  0.84,0.957,0,  9.55,0,0,0.297,0,  2
20,5,18,   0, 10, 60,  0,21,5,18,   0,0.699,  0.31,  0.68,  0.85,0.335,0,  9.86,0,0,0.301,0,  2
21,5,18,   0, 10, 60,  0,22,5,18,   0,0.695,  0.31,  0.67,  0.84,0.875,0, 10.17,0,0,0.305,0,  2
22,5,18,   0, 10, 60,  0,23,5,18,   0,0.690,  0.31,  0.67,  0.84,0.392,0, 10.48,0,0,0.310,0,  2
23,5,18,   0, 10, 60,  0,24,6,18,-300,0.315,  0.31,  0.00,  0.31,0.163,1, 10.79,0,0,0.315,0,  2
24,6,18,-300,  0,  0,  0,25,6,14,-450,0.420,  0.00,  0.00,  0.00,0.099,1, 10.79,0,0,0.420,1,  2
25,6,14,-450,  0,  0,  0,26,6,11,-450,0.456,  0.00,  0.00,  0.00,0.235,1, 10.79,0,0,0.456,1,  2
26,6,11,-450,  0,  0,  0,27,6, 9,-450,0.486,  0.00,  0.00,  0.00,0.200,1, 10.79,0,0,0.486,1,  2
27,6, 9,-450,  0,  0,  0,28,6, 7,-450,0.519,  0.00,  0.00,  0.00,0.156,1, 10.79,0,0,0.519,1,  2
28,6, 7,-450,  0,  0,  0,29,6, 5,-380,0.444,  0.00,  0.00,  0.00,0.913,0, 10.79,0,0,0.556,1,  2
29,6, 5,-380,  0,  0,  0,30,6, 4,-310,0.419,  0.00,  0.00,  0.00,0.989,0, 10.79,0,0,0.581,1,  2
30,6, 4,-310,  0,  0,  0,31,6, 3,-450,0.607,  0.00,  0.00,  0.00,0.153,1, 10.79,0,0,0.607,1,  2
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  2.88,  2.91,0.884,0,  0.60,1,0,0.108,0,  3
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  2.87,  2.90,0.282,0,  1.20,1,0,0.118,0,  3
 3,0,13,   0,  0, 60, 10, 4,0,10,   0,0.870,  0.60,  2.86,  2.89,0.164,0,  1.80,1,0,0.130,0,  3
 4,0,10,   0,  0, 60, 10, 5,0, 8,   0,0.860,  0.60,  2.85,  2.88,0.248,0,  2.40,1,0,0.140,0,  3
 5,0, 8,   0,  0, 60, 10, 6,0, 6,   0,0.849,  0.60,  2.84,  2.87,0.846,0,  3.00,1,0,0.151,0,  3
 6,0, 6,   0,  0, 60, 10, 7,0, 4,   0,0.836,  0.60,  2.83,  2.87,0.453,0,  3.60,1,0,0.164,0,  3
 7,0, 4,   0,  0, 60, 10, 8,0, 3,   0,0.827,  0.60,  2.83,  2.86,0.240,0,  4.20,1,0,0.173,0,  3
 8,0, 3,   0,  0, 60, 10, 9,0, 2,   0,0.818,  0.60,  2.82,  2.85,0.477,0,  4.80,1,0,0.182,0,  3
 9,0, 2,   0,  0, 60, 10,10,0, 1,   0,0.807,  0.60,  2.81,  2.85,0.424,0,  5.40,1,0,0.193,0,  3
10,0, 1,   0,  0, 60, 10,11,0, 0,   0,0.796,  0.60,  2.80,  2.84,0.450,0,  6.00,1,0,0.204,0,  3
11,0, 0,   0,  0, 60, 10,12,0, 0,   0,0.791,  0.60,  2.79,  2.83,0.292,0,  6.60,1,0,0.209,0,  3
12,0, 0,   0,  0, 60, 10,13,0, 0,   0,0.786,  0.60,  2.78,  2.83,0.220,0,  7.20,1,0,0.214,0,  3
13,0, 0,   0,  0, 60, 10,14,0, 0,   0,0.780,  0.60,  2.77,  2.82,0.389,0,  7.80,1,0,0.220,0,  3
14,0, 0,   0,  0, 60, 10,15,0, 0,   0,0.775,  0.60,  2.76,  2.81,0.747,0,  8.40,1,0,0.225,0,  3
15,0, 0,   0,  0, 60, 10,16,0, 0,   0,0.769,  0.60,  2.74,  2.79,0.598,0,  9.00,1,0,0.231,0,  3
16,0, 0,   0,  0, 60, 10,17,0, 0,   0,0.763,  0.60,  2.72,  2.78,0.615,0,  9.60,1,0,0.237,0,  3
17,0, 0,   0,  0, 60, 10,18,0, 0,   0,0.757,  0.60,  2.70,  2.76,0.442,0, 10.20,1,0,0.243,0,  3
18,0, 0,   0,  0, 60, 10,19,1, 0,   0,0.249,  0.60,  2.49,  2.59,0.033,1, 10.80,1,1,0.249,0,  3
19,1, 0,   0,  0, 60, 10,20,1, 0,   0,0.723,  0.59,  2.46,  2.55,0.595,0, 11.39,1,0,0.277,0,  3
20,1, 0,   0,  0, 60, 10,21,1, 0,   0,0.717,  0.59,  2.42,  2.52,0.453,0, 11.98,1,0,0.283,0,  3
21,1, 0,   0,  0, 60, 10,22,2, 0,   0,0.290,  0.59,  2.09,  2.26,0.204,1, 12.57,1,1,0.290,0,  3
22,2, 0,   0,  0, 60, 10,23,2, 0,   0,0.674,  0.56,  2.04,  2.19,0.877,0, 13.13,1,0,0.326,0,  3
23,2, 0,   0,  0, 60, 10,24,3, 0,   0,0.334,  0.56,  1.60,  1.84,0.317,1, 13.69,1,1,0.334,0,  3
24,3, 0,   0,  0, 60, 10,25,3, 0,   0,0.619,  0.50,  1.55,  1.75,0.703,0, 14.19,1,0,0.381,0,  3
25,3, 0,   0,  0, 60, 10,26,3, 0,   0,0.611,  0.50,  1.47,  1.68,0.686,0, 14.69,1,0,0.389,0,  3
26,3, 0,   0,  0, 60, 10,27,3, 0,   0,0.603,  0.50,  1.35,  1.59,0.632,0, 15.19,1,0,0.397,0,  3
27,3, 0,   0,  0, 60, 10,28,3, 0,   0,0.594,  0.50,  1.17,  1.44,0.763,0, 15.69,1,0,0.406,0,  3
28,3, 0,   0,  0, 60, 10,29,4, 0,   0,0.415,  0.50,  0.74,  1.09,0.143,1, 16.19,1,1,0.415,0,  3
29,4, 0,   0,  0, 60, 10,30,4, 0,   0,0.522,  0.42,  0.45,  0.78,0.954,0, 16.61,1,0,0.478,0,  3
30,4, 0,   0,  0, 70,  0,31,5, 0,-300,0.488,  0.45,  0.00,  0.45,0.068,1, 17.06,0,0,0.488,0,  3
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  2.88,  2.91,0.868,0,  0.60,1,0,0.108,0,  4
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  2.87,  2.90,0.873,0,  1.20,1,0,0.118,0,  4
 3,0,13,   0,  0, 60, 10, 4,0,10,   0,0.870,  0.60,  2.86,  2.89,0.849,0,  1.80,1,0,0.130,0,  4
 4,0,10,   0,  0, 60, 10, 5,0, 8,   0,0.860,  0.60,  2.85,  2.88,0.856,0,  2.40,1,0,0.140,0,  4
 5,0, 8,   0,  0, 60, 10, 6,0, 6,   0,0.849,  0.60,  2.84,  2.87,0.727,0,  3.00,1,0,0.151,0,  4
 6,0, 6,   0,  0, 60, 10, 7,0, 4,   0,0.836,  0.60,  2.83,  2.87,0.548,0,  3.60,1,0,0.164,0,  4
 7,0, 4,   0,  0, 60, 10, 8,0, 3,   0,0.827,  0.60,  2.83,  2.86,0.355,0,  4.20,1,0,0.173,0,  4
 8,0, 3,   0,  0, 60, 10, 9,0, 2,   0,0.818,  0.60,  2.82,  2.85,0.705,0,  4.80,1,0,0.182,0,  4
 9,0, 2,   0,  0, 60, 10,10,0, 1,   0,0.807,  0.60,  2.81,  2.85,0.865,0,  5.40,1,0,0.193,0,  4
10,0, 1,   0,  0, 60, 10,11,1, 0,   0,0.204,  0.60,  2.60,  2.68,0.027,1,  6.00,1,1,0.204,0,  4
11,1, 0,   0,  0, 60, 10,12,2, 0,   0,0.230,  0.59,  2.26,  2.40,0.128,1,  6.59,1,1,0.230,0,  4
12,2, 0,   0,  0, 60, 10,13,2, 0,   0,0.736,  0.56,  2.25,  2.36,0.854,0,  7.15,1,0,0.264,0,  4
13,2, 0,   0,  0, 60, 10,14,3, 0,   0,0.269,  0.56,  1.78,  1.99,0.033,1,  7.71,1,1,0.269,0,  4
14,3, 0,   0,  3, 57, 10,15,3, 1,   0,0.696,  0.49,  1.78,  1.92,0.531,0,  8.20,1,0,0.304,0,  4
15,3, 1,   0,  7, 53, 10,16,3, 3,   0,0.709,  0.48,  1.79,  1.91,0.731,0,  8.68,1,0,0.291,0,  4
16,3, 3,   0,  2, 58, 10,17,3, 3,   0,0.704,  0.50,  1.78,  1.92,0.735,0,  9.18,1,0,0.296,0,  4
17,3, 3,   0,  2, 58, 10,18,3, 3,   0,0.698,  0.50,  1.76,  1.91,0.741,0,  9.68,1,0,0.302,0,  4
18,3, 3,   0,  8, 52, 10,19,3, 5,   0,0.710,  0.48,  1.77,  1.89,0.734,0, 10.16,1,0,0.290,0,  4
19,3, 5,   0,  3, 57, 10,20,3, 5,   0,0.705,  0.49,  1.75,  1.90,0.721,0, 10.65,1,0,0.295,0,  4
20,3, 5,   0,  3, 57, 10,21,3, 5,   0,0.699,  0.49,  1.74,  1.88,0.345,0, 11.14,1,0,0.301,0,  4
21,3, 5,   0,  3, 57, 10,22,3, 5,   0,0.693,  0.49,  1.71,  1.86,0.429,0, 11.63,1,0,0.307,0,  4
22,3, 5,   0,  3, 57, 10,23,4, 5,   0,0.313,  0.49,  1.17,  1.43,0.223,1, 12.12,1,1,0.313,0,  4
23,4, 5,   0,  9, 51, 10,24,4, 7,   0,0.653,  0.40,  1.17,  1.33,0.476,0, 12.52,1,0,0.347,0,  4
24,4, 7,   0,  4, 56, 10,25,4, 7,   0,0.647,  0.41,  1.14,  1.33,0.892,0, 12.93,1,0,0.353,0,  4
25,4, 7,   0,  4, 56, 10,26,4, 7,   0,0.640,  0.41,  1.10,  1.29,0.886,0, 13.34,1,0,0.360,0,  4
26,4, 7,   0,  1, 59, 10,27,5, 6,   0,0.376,  0.42,  0.55,  0.86,0.206,1, 13.76,1,1,0.376,0,  4
27,5, 6,   0, 13, 57,  0,28,6, 9,-300,0.412,  0.30,  0.00,  0.30,0.342,1, 14.06,0,0,0.412,0,  4
28,6, 9,-300,  0,  0,  0,29,6, 7,-450,0.526,  0.00,  0.00,  0.00,0.151,1, 14.06,0,0,0.526,1,  4
29,6, 7,-450,  0,  0,  0,30,6, 5,-450,0.564,  0.00,  0.00,  0.00,0.303,1, 14.06,0,0,0.564,1,  4
30,6, 5,-450,  0,  0,  0,31,6, 4,-450,0.589,  0.00,  0.00,  0.00,0.558,1, 14.06,0,0,0.589,1,  4
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  2.88,  2.91,0.205,0,  0.60,1,0,0.108,0,  5
 2,0,16,   0,  0, 60, 10, 3,1,13,   0,0.118,  0.60,  2.71,  2.77,0.108,1,  1.20,1,1,0.118,0,  5
 3,1,13,   0,  0, 60, 10, 4,2,10,   0,0.145,  0.59,  2.39,  2.51,0.030,1,  1.79,1,1,0.145,0,  5
 4,2,10,   0,  0, 60, 10, 5,3, 8,   0,0.179,  0.56,  1.93,  2.10,0.125,1,  2.35,1,1,0.179,0,  5
 5,3, 8,   0,  2, 58, 10, 6,4, 7,   0,0.219,  0.50,  1.34,  1.57,0.216,1,  2.85,1,1,0.219,0,  5
 6,4, 7,   0,  4, 56, 10, 7,4, 7,   0,0.733,  0.41,  1.34,  1.48,0.347,0,  3.26,1,0,0.267,0,  5
 7,4, 7,   0,  4, 56, 10, 8,5, 7,   0,0.270,  0.41,  0.68,  0.96,0.084,1,  3.67,1,1,0.270,0,  5
 8,5, 7,   0, 16, 54,  0, 9,5,11,   0,0.697,  0.29,  0.70,  0.85,0.937,0,  3.96,0,0,0.303,0,  5
 9,5,11,   0, 15, 55,  0,10,5,14,   0,0.715,  0.29,  0.71,  0.87,0.307,0,  4.25,0,0,0.285,0,  5
10,5,14,   0, 14, 56,  0,11,5,16,   0,0.724,  0.30,  0.72,  0.87,0.565,0,  4.55,0,0,0.276,0,  5
11,5,16,   0, 15, 55,  0,12,5,18,   0,0.732,  0.29,  0.73,  0.88,0.577,0,  4.84,0,0,0.268,0,  5
12,5,18,   0, 10, 60,  0,13,5,18,   0,0.729,  0.31,  0.72,  0.88,0.338,0,  5.15,0,0,0.271,0,  5
13,5,18,   0, 10, 60,  0,14,5,18,   0,0.726,  0.31,  0.72,  0.88,0.790,0,  5.46,0,0,0.274,0,  5
14,5,18,   0, 10, 60,  0,15,5,18,   0,0.722,  0.31,  0.71,  0.87,0.743,0,  5.77,0,0,0.278,0,  5
15,5,18,   0, 10, 60,  0,16,5,18,   0,0.719,  0.31,  0.71,  0.87,0.640,0,  6.08,0,0,0.281,0,  5
16,5,18,   0, 10, 60,  0,17,6,18,-300,0.285,  0.31,  0.00,  0.31,0.054,1,  6.39,0,0,0.285,0,  5
17,6,18,-300,  0,  0,  0,18,6,14,-230,0.614,  0.00,  0.00,  0.00,0.562,0,  6.39,0,0,0.386,1,  5
18,6,14,-230,  0,  0,  0,19,6,11,-160,0.581,  0.00,  0.00,  0.00,0.738,0,  6.39,0,0,0.419,1,  5
19,6,11,-160,  0,  0,  0,20,6, 9,-390,0.446,  0.00,  0.00,  0.00,0.318,1,  6.39,0,0,0.446,1,  5
20,6, 9,-390,  0,  0,  0,21,6, 7,-320,0.525,  0.00,  0.00,  0.00,0.746,0,  6.39,0,0,0.475,1,  5
21,6, 7,-320,  0,  0,  0,22,6, 5,-450,0.508,  0.00,  0.00,  0.00,0.467,1,  6.39,0,0,0.508,1,  5
22,6, 5,-450,  0,  0,  0,23,6, 4,-450,0.530,  0.00,  0.00,  0.00,0.433,1,  6.39,0,0,0.530,1,  5
23,6, 4,-450,  0,  0,  0,24,6, 3,-380,0.447,  0.00,  0.00,  0.00,0.850,0,  6.39,0,0,0.553,1,  5
24,6, 3,-380,  0,  0,  0,25,6, 2,-310,0.423,  0.00,  0.00,  0.00,0.972,0,  6.39,0,0,0.577,1,  5
25,6, 2,-310,  0,  0,  0,26,6, 1,-450,0.603,  0.00,  0.00,  0.00,0.227,1,  6.39,0,0,0.603,1,  5
26,6, 1,-450,  0,  0,  0,27,6, 0,-380,0.368,  0.00,  0.00,  0.00,0.648,0,  6.39,0,0,0.632,1,  5
27,6, 0,-380,  0,  0,  0,28,6, 0,-450,0.640,  0.00,  0.00,  0.00,0.488,1,  6.39,0,0,0.640,1,  5
28,6, 0,-450,  0,  0,  0,29,6, 0,-450,0.649,  0.00,  0.00,  0.00,0.039,1,  6.39,0,0,0.649,1,  5
29,6, 0,-450,  0,  0,  0,30,6, 0,-380,0.342,  0.00,  0.00,  0.00,0.989,0,  6.39,0,0,0.658,1,  5
30,6, 0,-380,  0,  0,  0,31,6, 0,-450,0.668,  0.00,  0.00,  0.00,0.012,1,  6.39,0,0,0.668,1,  5
 1,0,20,   0,  0, 60, 10, 2,0,16,   0,0.892,  0.60,  2.88,  2.91,0.911,0,  0.60,1,0,0.108,0,  6
 2,0,16,   0,  0, 60, 10, 3,0,13,   0,0.882,  0.60,  2.87,  2.90,0.248,0,  1.20,1,0,0.118,0,  6
 3,0,13,   0,  0, 60, 10, 4,0,10,   0,0.870,  0.60,  2.86,  2.89,0.890,0,  1.80,1,0,0.130,0,  6
 4,0,10,   0,  0, 60, 10, 5,0, 8,   0,0.860,  0.60,  2.85,  2.88,0.759,0,  2.40,1,0,0.140,0,  6
 5,0, 8,   0,  0, 60, 10, 6,0, 6,   0,0.849,  0.60,  2.84,  2.87,0.653,0,  3.00,1,0,0.151,0,  6
 6,0, 6,   0,  0, 60, 10, 7,0, 4,   0,0.836,  0.60,  2.83,  2.87,0.494,0,  3.60,1,0,0.164,0,  6
 7,0, 4,   0,  0, 60, 10, 8,0, 3,   0,0.827,  0.60,  2.83,  2.86,0.965,0,  4.20,1,0,0.173,0,  6
 8,0, 3,   0,  0, 60, 10, 9,0, 2,   0,0.818,  0.60,  2.82,  2.85,0.531,0,  4.80,1,0,0.182,0,  6
 9,0, 2,   0,  0, 60, 10,10,0, 1,   0,0.807,  0.60,  2.81,  2.85,0.349,0,  5.40,1,0,0.193,0,  6
10,0, 1,   0,  0, 60, 10,11,0, 0,   0,0.796,  0.60,  2.80,  2.84,0.664,0,  6.00,1,0,0.204,0,  6
