Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
 3,0,14,   0,  0, 65, 35, 4,1,11,   0,0.127,  0.62,  2.06,  2.26,0.020,1,  1.88,1,1,0.127,0,202
 4,1,11,   0, 33, 66,  0, 5,2,20,-299,0.119,  0.52,  0.51,  0.92,0.026,1,  2.40,0,0,0.119,0,202
 5,2,20,-299,  0,  0,  0, 6,2,16,-199,0.850,  0.00,  0.71,  0.57,0.165,0,  2.40,0,0,0.150,0,202
 6,2,16,-199,  0,  0,  0, 7,2,13, -99,0.836,  0.00,  1.04,  0.83,0.678,0,  2.40,0,0,0.164,0,202
 7,2,13, -99,  0,  1,  0, 8,2,10,   0,0.821,  0.02,  1.50,  1.22,0.749,0,  2.42,0,0,0.179,0,202
 8,2,10,   0, 36, 64,  0, 9,2,20,   0,0.854,  0.41,  1.55,  1.65,0.225,0,  2.83,0,0,0.146,0,202
 9,2,20,   0, 32, 67,  0,10,2,27,   1,0.869,  0.42,  1.57,  1.68,0.556,0,  3.25,0,0,0.131,0,202
10,2,27,   1,  0, 61, 40,11,2,22,   0,0.854,  0.40,  1.53,  1.63,0.792,0,  3.65,1,0,0.146,0,202
11,2,22,   0, 27, 71,  0,12,2,27,   2,0.864,  0.43,  1.55,  1.67,0.983,0,  4.08,0,0,0.136,0,202
12,2,27,   2, 33, 68,  0,13,2,33,   1,0.874,  0.42,  1.57,  1.68,0.373,0,  4.50,0,0,0.126,0,202
13,2,33,   1,  0, 63, 38,14,2,27,   0,0.858,  0.41,  1.52,  1.62,0.583,0,  4.91,1,0,0.142,0,202
14,2,27,   0, 33, 66,  0,15,2,33,   1,0.869,  0.42,  1.54,  1.65,0.957,0,  5.33,0,0,0.131,0,202
15,2,33,   1,  0, 61, 40,16,2,27,   0,0.852,  0.40,  1.49,  1.59,0.157,0,  5.73,1,0,0.148,0,202
16,2,27,   0, 30, 67,  0,17,2,32,   3,0.862,  0.42,  1.51,  1.62,0.810,0,  6.15,0,0,0.138,0,202
17,2,32,   3,  0, 61, 42,18,2,26,   0,0.843,  0.40,  1.45,  1.56,0.832,0,  6.55,1,0,0.157,0,202
18,2,26,   0, 30, 70,  0,19,3,31,-300,0.147,  0.42,  0.25,  0.63,0.081,1,  6.97,0,0,0.147,0,202
19,3,31,-300,  0,  0,  0,20,3,25,-200,0.812,  0.00,  0.38,  0.30,0.952,0,  6.97,0,0,0.188,0,202
20,3,25,-200,  0,  0,  0,21,3,20,-100,0.789,  0.00,  0.58,  0.47,0.385,0,  6.97,0,0,0.211,0,202
21,3,20,-100,  0,  0,  0,22,3,16,   0,0.766,  0.00,  0.93,  0.74,0.735,0,  6.97,0,0,0.234,0,202
22,3,16,   0, 33, 67,  0,23,3,24,   0,0.797,  0.31,  0.94,  1.06,0.477,0,  7.28,0,0,0.203,0,202
23,3,24,   0, 28, 72,  0,24,4,29,-300,0.190,  0.32,  0.09,  0.40,0.184,1,  7.60,0,0,0.190,0,202
24,4,29,-300,  0,  0,  0,25,4,23,-200,0.753,  0.00,  0.15,  0.12,0.266,0,  7.60,0,0,0.247,0,202
25,4,23,-200,  0,  0,  0,26,4,18,-100,0.723,  0.00,  0.26,  0.21,0.835,0,  7.60,0,0,0.277,0,202
26,4,18,-100,  0,  0,  0,27,5,14,-300,0.308,  0.00,  0.01,  0.01,0.014,1,  7.60,0,0,0.308,0,202
27,5,14,-300,  0,  0,  0,28,5,11,-200,0.608,  0.00,  0.02,  0.02,0.535,0,  7.60,0,0,0.392,0,202
28,5,11,-200,  0,  0,  0,29,5, 9,-100,0.581,  0.00,  0.05,  0.04,0.473,0,  7.60,0,0,0.419,0,202
29,5, 9,-100,  0,  0,  0,30,6, 7,-300,0.449,  0.00,  0.00,  0.00,0.259,1,  7.60,0,0,0.449,0,202
30,6, 7,-300,  0,  0,  0,31,6, 5,-450,0.572,  0.00,  0.00,  0.00,0.094,1,  7.60,0,0,0.572,1,202
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.68,  2.78,0.987,0,  0.63,1,0,0.106,0,203
 2,0,17,   0,  1, 67, 32, 3,1,14,   0,0.115,  0.63,  2.09,  2.30,0.049,1,  1.26,1,1,0.115,0,203
 3,1,14,   0, 32, 68,  0, 4,1,22,   0,0.888,  0.52,  2.14,  2.24,0.315,0,  1.78,0,0,0.112,0,203
 4,1,22,   0,  0, 66, 34, 5,1,18,   0,0.876,  0.52,  2.09,  2.19,0.635,0,  2.30,1,0,0.124,0,203
 5,1,18,   0,  1, 61, 38, 6,1,15,   0,0.865,  0.50,  2.05,  2.15,0.141,0,  2.80,1,0,0.135,0,203
 6,1,15,   0, 30, 69,  0, 7,1,22,   1,0.881,  0.53,  2.10,  2.21,0.963,0,  3.33,0,0,0.119,0,203
 7,1,22,   1,  0, 65, 36, 8,2,18,   0,0.132,  0.52,  1.55,  1.75,0.091,1,  3.85,1,1,0.132,0,203
 8,2,18,   0, 37, 63,  0, 9,2,27,   0,0.872,  0.41,  1.59,  1.68,0.460,0,  4.26,0,0,0.128,0,203
 9,2,27,   0,  0, 61, 39,10,2,22,   0,0.857,  0.40,  1.54,  1.64,0.963,0,  4.66,1,0,0.143,0,203
10,2,22,   0, 27, 69,  0,11,2,27,   4,0.867,  0.42,  1.57,  1.68,0.255,0,  5.08,0,0,0.133,0,203
11,2,27,   4,  0, 63, 41,12,2,22,   0,0.851,  0.41,  1.52,  1.62,0.742,0,  5.49,1,0,0.149,0,203
12,2,22,   0, 27, 69,  0,13,2,27,   4,0.861,  0.42,  1.54,  1.66,0.457,0,  5.91,0,0,0.139,0,203
13,2,27,   4,  0, 62, 42,14,2,22,   0,0.845,  0.41,  1.49,  1.60,0.229,0,  6.32,1,0,0.155,0,203
14,2,22,   0, 27, 68,  0,15,2,27,   5,0.855,  0.42,  1.52,  1.63,0.759,0,  6.74,0,0,0.145,0,203
15,2,27,   5,  0, 61, 44,16,2,22,   0,0.838,  0.40,  1.46,  1.57,0.933,0,  7.14,1,0,0.162,0,203
16,2,22,   0, 27, 71,  0,17,3,27,-298,0.151,  0.43,  0.27,  0.64,0.136,1,  7.57,0,0,0.151,0,203
17,3,27,-298,  0,  0,  0,18,3,22,-198,0.809,  0.00,  0.40,  0.32,0.229,0,  7.57,0,0,0.191,0,203
18,3,22,-198,  0,  0,  0,19,3,18, -98,0.789,  0.00,  0.62,  0.50,0.972,0,  7.57,0,0,0.211,0,203
19,3,18, -98,  0,  2,  0,20,3,14,   0,0.765,  0.02,  0.95,  0.78,0.612,0,  7.59,0,0,0.235,0,203
20,3,14,   0, 32, 68,  0,21,4,22,-300,0.203,  0.31,  0.11,  0.40,0.017,1,  7.90,0,0,0.203,0,203
21,4,22,-300,  0,  0,  0,22,5,18,-450,0.258,  0.00,  0.01,  0.01,0.083,1,  7.90,0,0,0.258,0,203
22,5,18,-450,  0,  0,  0,23,5,14,-350,0.662,  0.00,  0.02,  0.02,0.490,0,  7.90,0,0,0.338,0,203
23,5,14,-350,  0,  0,  0,24,5,11,-250,0.632,  0.00,  0.04,  0.03,0.718,0,  7.90,0,0,0.368,0,203
24,5,11,-250,  0,  0,  0,25,5, 9,-150,0.607,  0.00,  0.09,  0.07,0.800,0,  7.90,0,0,0.393,0,203
25,5, 9,-150,  0,  0,  0,26,6, 7,-350,0.421,  0.00,  0.00,  0.00,0.325,1,  7.90,0,0,0.421,0,203
26,6, 7,-350,  0,  0,  0,27,6, 5,-250,0.459,  0.00,  0.00,  0.00,0.641,0,  7.90,0,0,0.541,1,203
27,6, 5,-250,  0,  0,  0,28,6, 4,-450,0.565,  0.00,  0.00,  0.00,0.465,1,  7.90,0,0,0.565,1,203
28,6, 4,-450,  0,  0,  0,29,6, 3,-350,0.410,  0.00,  0.00,  0.00,0.982,0,  7.90,0,0,0.590,1,203
29,6, 3,-350,  0,  0,  0,30,6, 2,-250,0.383,  0.00,  0.00,  0.00,0.957,0,  7.90,0,0,0.617,1,203
30,6, 2,-250,  0,  0,  0,31,6, 1,-450,0.646,  0.00,  0.00,  0.00,0.294,1,  7.90,0,0,0.646,1,203
 1,0,20,   0,  2, 68, 30, 2,1,17,   0,0.106,  0.63,  2.13,  2.33,0.065,1,  0.63,1,1,0.106,0,204
 2,1,17,   0,  1, 63, 36, 3,1,14,   0,0.870,  0.51,  2.09,  2.18,0.432,0,  1.14,1,0,0.130,0,204
 3,1,14,   0, 32, 68,  0, 4,1,22,   0,0.888,  0.52,  2.14,  2.24,0.807,0,  1.66,0,0,0.112,0,204
 4,1,22,   0,  0, 66, 34, 5,1,18,   0,0.876,  0.52,  2.09,  2.19,0.954,0,  2.18,1,0,0.124,0,204
 5,1,18,   0,  1, 61, 38, 6,1,15,   0,0.865,  0.50,  2.05,  2.15,0.723,0,  2.68,1,0,0.135,0,204
 6,1,15,   0, 30, 69,  0, 7,1,22,   1,0.881,  0.53,  2.10,  2.21,0.353,0,  3.21,0,0,0.119,0,204
 7,1,22,   1,  0, 65, 36, 8,1,18,   0,0.868,  0.52,  2.05,  2.15,0.302,0,  3.73,1,0,0.132,0,204
 8,1,18,   0,  1, 59, 40, 9,1,15,   0,0.857,  0.50,  2.01,  2.10,0.978,0,  4.23,1,0,0.143,0,204
 9,1,15,   0, 36, 64,  0,10,1,24,   0,0.878,  0.51,  2.06,  2.16,0.343,0,  4.74,0,0,0.122,0,204
10,1,24,   0,  1, 62, 37,11,1,20,   0,0.865,  0.51,  2.01,  2.11,0.318,0,  5.25,1,0,0.135,0,204
11,1,20,   0, 32, 67,  0,12,1,27,   1,0.879,  0.52,  2.05,  2.16,0.193,0,  5.77,0,0,0.121,0,204
12,1,27,   1,  0, 64, 37,13,1,22,   0,0.864,  0.51,  1.99,  2.10,0.682,0,  6.28,1,0,0.136,0,204
13,1,22,   0,  0, 58, 42,14,1,18,   0,0.850,  0.49,  1.94,  2.04,0.715,0,  6.77,1,0,0.150,0,204
14,1,18,   0, 34, 65,  0,15,1,26,   1,0.868,  0.52,  1.98,  2.10,0.904,0,  7.29,0,0,0.132,0,204
15,1,26,   1,  0, 61, 40,16,1,21,   0,0.852,  0.50,  1.92,  2.04,0.565,0,  7.79,1,0,0.148,0,204
16,1,21,   0, 30, 67,  0,17,1,27,   3,0.864,  0.52,  1.95,  2.08,0.960,0,  8.31,0,0,0.136,0,204
17,1,27,   3,  0, 61, 42,18,1,22,   0,0.848,  0.50,  1.88,  2.01,0.675,0,  8.81,1,0,0.152,0,204
18,1,22,   0, 27, 68,  0,19,1,27,   5,0.858,  0.52,  1.90,  2.05,0.587,0,  9.33,0,0,0.142,0,204
19,1,27,   5,  0, 61, 44,20,1,22,   0,0.840,  0.50,  1.82,  1.96,0.577,0,  9.83,1,0,0.160,0,204
20,1,22,   0, 27, 67,  0,21,1,27,   6,0.851,  0.52,  1.84,  1.99,0.999,0, 10.35,0,0,0.149,0,204
21,1,27,   6,  0, 60, 46,22,1,22,   0,0.832,  0.50,  1.74,  1.89,0.948,0, 10.85,1,0,0.168,0,204
22,1,22,   0, 27, 66,  0,23,1,27,   7,0.843,  0.52,  1.75,  1.92,0.942,0, 11.37,0,0,0.157,0,204
23,1,27,   7,  0, 59, 48,24,1,22,   0,0.824,  0.50,  1.63,  1.80,0.658,0, 11.87,1,0,0.176,0,204
24,1,22,   0, 27, 65,  0,25,1,27,   8,0.835,  0.52,  1.61,  1.81,0.589,0, 12.39,0,0,0.165,0,204
25,1,27,   8,  0, 57, 51,26,1,22,   0,0.815,  0.49,  1.46,  1.66,0.637,0, 12.88,1,0,0.185,0,204
26,1,22,   0, 12, 71,  0,27,1,22,  17,0.810,  0.53,  1.40,  1.65,0.775,0, 13.41,0,0,0.190,0,204
27,1,22,  17,  0, 59, 58,28,1,18,   0,0.789,  0.50,  1.18,  1.44,0.341,0, 13.91,1,0,0.211,0,204
28,1,18,   0,  4, 96,  0,29,1,16,   0,0.774,  0.59,  0.95,  1.35,0.284,0, 14.50,0,0,0.226,0,204
29,1,16,   0,  0,100,  0,30,1,13,   0,0.752,  0.60,  0.60,  1.07,0.365,0, 15.10,0,0,0.248,0,204
30,1,13,   0,  0,100,  0,31,1,10,   0,0.726,  0.60,  0.00,  0.60,0.337,0, 15.70,0,0,0.274,0,204
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.68,  2.78,0.356,0,  0.63,1,0,0.106,0,205
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.63,  2.73,0.180,0,  1.26,1,0,0.115,0,205
 3,0,14,   0,  0, 65, 35, 4,0,11,   0,0.873,  0.62,  2.59,  2.69,0.985,0,  1.88,1,0,0.127,0,205
 4,0,11,   0,  0, 61, 39, 5,0, 9,   0,0.864,  0.60,  2.55,  2.64,0.413,0,  2.48,1,0,0.136,0,205
 5,0, 9,   0, 38, 62,  0, 6,0,20,   0,0.891,  0.61,  2.64,  2.72,0.540,0,  3.09,0,0,0.109,0,205
 6,0,20,   0,  2, 65, 33, 7,0,17,   0,0.882,  0.62,  2.58,  2.69,0.935,0,  3.71,1,0,0.118,0,205
 7,0,17,   0,  1, 63, 36, 8,0,14,   0,0.870,  0.61,  2.53,  2.64,0.917,0,  4.32,1,0,0.130,0,205
 8,0,14,   0, 32, 68,  0, 9,0,22,   0,0.888,  0.63,  2.59,  2.70,0.961,0,  4.95,0,0,0.112,0,205
 9,0,22,   0,  0, 66, 34,10,1,18,   0,0.125,  0.62,  2.01,  2.23,0.114,1,  5.57,1,1,0.125,0,205
10,1,18,   0, 37, 63,  0,11,1,27,   0,0.882,  0.51,  2.07,  2.16,0.437,0,  6.08,0,0,0.118,0,205
11,1,27,   0,  0, 64, 36,12,1,22,   0,0.867,  0.51,  2.01,  2.12,0.366,0,  6.59,1,0,0.133,0,205
12,1,22,   0,  0, 59, 41,13,1,18,   0,0.853,  0.50,  1.96,  2.06,0.280,0,  7.09,1,0,0.147,0,205
13,1,18,   0, 28, 68,  0,14,1,24,   4,0.866,  0.52,  2.00,  2.12,0.644,0,  7.61,0,0,0.134,0,205
14,1,24,   4,  1, 62, 41,15,1,20,   0,0.852,  0.51,  1.93,  2.05,0.323,0,  8.12,1,0,0.148,0,205
15,1,20,   0, 32, 66,  0,16,2,27,-298,0.132,  0.52,  0.44,  0.87,0.075,1,  8.64,0,0,0.132,0,205
16,2,27,-298,  0,  0,  0,17,2,22,-198,0.835,  0.00,  0.63,  0.50,0.768,0,  8.64,0,0,0.165,0,205
17,2,22,-198,  0,  0,  0,18,2,18, -98,0.817,  0.00,  0.93,  0.75,0.902,0,  8.64,0,0,0.183,0,205
18,2,18, -98,  0,  2,  0,19,2,14,   0,0.796,  0.03,  1.37,  1.12,0.617,0,  8.67,0,0,0.204,0,205
19,2,14,   0, 32, 68,  0,20,2,22,   0,0.824,  0.42,  1.39,  1.53,0.926,0,  9.09,0,0,0.176,0,205
20,2,22,   0, 27, 73,  0,21,2,27,   0,0.836,  0.43,  1.39,  1.54,0.662,0,  9.52,0,0,0.164,0,205
21,2,27,   0, 27, 73,  0,22,2,31,   0,0.843,  0.43,  1.38,  1.54,0.607,0,  9.95,0,0,0.157,0,205
22,2,31,   0, 23, 75,  0,23,2,33,   2,0.845,  0.43,  1.36,  1.52,0.583,0, 10.38,0,0,0.155,0,205
23,2,33,   2, 18, 73,  0,24,2,33,  11,0.841,  0.43,  1.34,  1.50,0.705,0, 10.81,0,0,0.159,0,205
24,2,33,  11,  0, 62, 49,25,2,27,   0,0.820,  0.41,  1.23,  1.39,0.636,0, 11.22,1,0,0.180,0,205
25,2,27,   0, 27, 73,  0,26,2,31,   0,0.828,  0.43,  1.18,  1.37,0.887,0, 11.65,0,0,0.172,0,205
26,2,31,   0,  5, 76,  0,27,2,27,  19,0.812,  0.44,  1.11,  1.33,0.799,0, 12.09,0,0,0.188,0,205
27,2,27,  19,  0, 61, 58,28,3,22,   0,0.211,  0.40,  0.69,  0.95,0.004,1, 12.49,1,1,0.211,0,205
28,3,22,   0,  0,100,  0,29,3,18,   0,0.741,  0.36,  0.56,  0.81,0.829,0, 12.85,0,0,0.259,0,205
29,3,18,   0,  1, 99,  0,30,3,15,   0,0.718,  0.36,  0.36,  0.64,0.987,0, 13.21,0,0,0.282,0,205
30,3,15,   0,  0,100,  0,31,4,12,-300,0.309,  0.36,  0.00,  0.36,0.019,1, 13.57,0,0,0.309,0,205
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.68,  2.78,0.558,0,  0.63,1,0,0.106,0,206
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.63,  2.73,0.950,0,  1.26,1,0,0.115,0,206
 3,0,14,   0,  0, 65, 35, 4,0,11,   0,0.873,  0.62,  2.59,  2.69,0.699,0,  1.88,1,0,0.127,0,206
 4,0,11,   0,  0, 61, 39, 5,0, 9,   0,0.864,  0.60,  2.55,  2.64,0.547,0,  2.48,1,0,0.136,0,206
 5,0, 9,   0, 38, 62,  0, 6,0,20,   0,0.891,  0.61,  2.64,  2.72,0.619,0,  3.09,0,0,0.109,0,206
 6,0,20,   0,  2, 65, 33, 7,0,17,   0,0.882,  0.62,  2.58,  2.69,0.282,0,  3.71,1,0,0.118,0,206
 7,0,17,   0,  1, 63, 36, 8,1,14,   0,0.130,  0.61,  2.02,  2.23,0.025,1,  4.32,1,1,0.130,0,206
 8,1,14,   0, 32, 67,  0, 9,1,22,   1,0.876,  0.52,  2.07,  2.17,0.132,0,  4.84,0,0,0.124,0,206
 9,1,22,   1,  0, 63, 38,10,1,18,   0,0.863,  0.51,  2.01,  2.12,0.871,0,  5.35,1,0,0.137,0,206
10,1,18,   0, 37, 63,  0,11,1,27,   0,0.882,  0.51,  2.07,  2.16,0.582,0,  5.86,0,0,0.118,0,206
11,1,27,   0,  0, 64, 36,12,1,22,   0,0.867,  0.51,  2.01,  2.12,0.215,0,  6.37,1,0,0.133,0,206
12,1,22,   0,  0, 59, 41,13,1,18,   0,0.853,  0.50,  1.96,  2.06,0.357,0,  6.87,1,0,0.147,0,206
13,1,18,   0, 28, 68,  0,14,1,24,   4,0.866,  0.52,  2.00,  2.12,0.671,0,  7.39,0,0,0.134,0,206
14,1,24,   4,  1, 62, 41,15,1,20,   0,0.852,  0.51,  1.93,  2.05,0.184,0,  7.90,1,0,0.148,0,206
15,1,20,   0, 32, 66,  0,16,1,27,   2,0.868,  0.52,  1.97,  2.10,0.289,0,  8.42,0,0,0.132,0,206
16,1,27,   2,  0, 61, 41,17,1,22,   0,0.851,  0.50,  1.90,  2.03,0.909,0,  8.92,1,0,0.149,0,206
17,1,22,   0, 27, 68,  0,18,1,27,   5,0.861,  0.52,  1.93,  2.07,0.179,0,  9.44,0,0,0.139,0,206
18,1,27,   5,  0, 62, 43,19,1,22,   0,0.844,  0.51,  1.85,  1.99,0.606,0,  9.95,1,0,0.156,0,206
19,1,22,   0, 27, 67,  0,20,1,27,   6,0.854,  0.52,  1.88,  2.02,0.211,0, 10.47,0,0,0.146,0,206
20,1,27,   6,  0, 61, 45,21,1,22,   0,0.836,  0.50,  1.78,  1.93,0.629,0, 10.97,1,0,0.164,0,206
21,1,22,   0, 27, 67,  0,22,1,27,   6,0.847,  0.52,  1.80,  1.96,0.734,0, 11.49,0,0,0.153,0,206
22,1,27,   6,  0, 59, 47,23,1,22,   0,0.828,  0.50,  1.69,  1.85,0.490,0, 11.99,1,0,0.172,0,206
23,1,22,   0, 27, 66,  0,24,1,27,   7,0.839,  0.52,  1.69,  1.87,0.748,0, 12.51,0,0,0.161,0,206
24,1,27,   7,  0, 58, 49,25,1,22,   0,0.820,  0.49,  1.56,  1.74,0.589,0, 13.00,1,0,0.180,0,206
25,1,22,   0, 27, 72,  0,26,2,27,-299,0.169,  0.54,  0.18,  0.68,0.077,1, 13.54,0,0,0.169,0,206
26,2,27,-299,  0,  0,  0,27,2,22,-199,0.794,  0.00,  0.29,  0.23,0.614,0, 13.54,0,0,0.206,0,206
27,2,22,-199,  0,  0,  0,28,2,18, -99,0.771,  0.00,  0.46,  0.37,0.717,0, 13.54,0,0,0.229,0,206
28,2,18, -99,  0,  1,  0,29,2,14,   0,0.744,  0.02,  0.75,  0.62,0.395,0, 13.56,0,0,0.256,0,206
29,2,14,   0,  0,100,  0,30,2,11,   0,0.719,  0.48,  0.48,  0.86,0.993,0, 14.04,0,0,0.281,0,206
30,2,11,   0,  0,100,  0,31,2, 9,   0,0.697,  0.48,  0.00,  0.48,0.908,0, 14.52,0,0,0.303,0,206
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.68,  2.78,0.781,0,  0.63,1,0,0.106,0,207
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.63,  2.73,0.499,0,  1.26,1,0,0.115,0,207
 3,0,14,   0,  0, 65, 35, 4,0,11,   0,0.873,  0.62,  2.59,  2.69,0.884,0,  1.88,1,0,0.127,0,207
 4,0,11,   0,  0, 61, 39, 5,0, 9,   0,0.864,  0.60,  2.55,  2.64,0.950,0,  2.48,1,0,0.136,0,207
 5,0, 9,   0, 38, 62,  0, 6,0,20,   0,0.891,  0.61,  2.64,  2.72,0.997,0,  3.09,0,0,0.109,0,207
 6,0,20,   0,  2, 65, 33, 7,0,17,   0,0.882,  0.62,  2.58,  2.69,0.410,0,  3.71,1,0,0.118,0,207
 7,0,17,   0,  1, 63, 36, 8,0,14,   0,0.870,  0.61,  2.53,  2.64,0.355,0,  4.32,1,0,0.130,0,207
 8,0,14,   0, 32, 68,  0, 9,0,22,   0,0.888,  0.63,  2.59,  2.70,0.566,0,  4.95,0,0,0.112,0,207
 9,0,22,   0,  0, 66, 34,10,0,18,   0,0.875,  0.62,  2.53,  2.64,0.891,0,  5.57,1,0,0.125,0,207
10,0,18,   0,  1, 61, 38,11,0,15,   0,0.864,  0.60,  2.47,  2.58,0.312,0,  6.17,1,0,0.136,0,207
11,0,15,   0,  0, 58, 42,12,0,12,   0,0.851,  0.59,  2.42,  2.53,0.690,0,  6.76,1,0,0.149,0,207
12,0,12,   0, 37, 63,  0,13,0,22,   0,0.876,  0.61,  2.50,  2.61,0.377,0,  7.37,0,0,0.124,0,207
13,0,22,   0,  0, 62, 38,14,0,18,   0,0.863,  0.61,  2.43,  2.55,0.157,0,  7.98,1,0,0.137,0,207
14,0,18,   0, 37, 63,  0,15,0,27,   0,0.881,  0.61,  2.49,  2.61,0.603,0,  8.59,0,0,0.119,0,207
15,0,27,   0,  0, 64, 36,16,0,22,   0,0.867,  0.62,  2.41,  2.55,0.557,0,  9.21,1,0,0.133,0,207
16,0,22,   0,  0, 59, 41,17,0,18,   0,0.852,  0.60,  2.34,  2.47,0.395,0,  9.81,1,0,0.148,0,207
17,0,18,   0, 37, 63,  0,18,0,27,   0,0.872,  0.61,  2.40,  2.53,0.948,0, 10.42,0,0,0.128,0,207
18,0,27,   0,  0, 61, 39,19,1,22,   0,0.144,  0.60,  1.85,  2.08,0.127,1, 11.02,1,1,0.144,0,207
19,1,22,   0, 27, 67,  0,20,1,27,   6,0.854,  0.52,  1.88,  2.02,0.539,0, 11.54,0,0,0.146,0,207
20,1,27,   6,  0, 61, 45,21,1,22,   0,0.836,  0.50,  1.78,  1.93,0.630,0, 12.04,1,0,0.164,0,207
21,1,22,   0, 27, 67,  0,22,1,27,   6,0.847,  0.52,  1.80,  1.96,0.992,0, 12.56,0,0,0.153,0,207
22,1,27,   6,  0, 59, 47,23,1,22,   0,0.828,  0.50,  1.69,  1.85,0.724,0, 13.06,1,0,0.172,0,207
23,1,22,   0, 27, 66,  0,24,1,27,   7,0.839,  0.52,  1.69,  1.87,0.689,0, 13.58,0,0,0.161,0,207
24,1,27,   7,  0, 58, 49,25,1,22,   0,0.820,  0.49,  1.56,  1.74,0.794,0, 14.07,1,0,0.180,0,207
25,1,22,   0, 27, 72,  0,26,1,27,   1,0.831,  0.54,  1.50,  1.73,0.762,0, 14.61,0,0,0.169,0,207
26,1,27,   1, 15, 72,  0,27,1,27,  14,0.827,  0.54,  1.42,  1.67,0.791,0, 15.15,0,0,0.173,0,207
27,1,27,  14,  0, 61, 53,28,1,22,   0,0.805,  0.50,  1.19,  1.46,0.279,0, 15.65,1,0,0.195,0,207
28,1,22,   0,  0,100,  0,29,2,18,-300,0.217,  0.60,  0.00,  0.60,0.102,1, 16.25,0,0,0.217,0,207
29,2,18,-300,  0,  0,  0,30,2,14,-200,0.738,  0.00,  0.00,  0.00,0.955,0, 16.25,0,0,0.262,0,207
30,2,14,-200,  0,  0,  0,31,3,11,-400,0.288,  0.00,  0.00,  0.00,0.044,1, 16.25,0,0,0.288,0,207
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.68,  2.78,0.366,0,  0.63,1,0,0.106,0,208
 2,0,17,   0,  1, 67, 32, 3,1,14,   0,0.115,  0.63,  2.09,  2.30,0.100,1,  1.26,1,1,0.115,0,208
 3,1,14,   0, 32, 68,  0, 4,1,22,   0,0.888,  0.52,  2.14,  2.24,0.637,0,  1.78,0,0,0.112,0,208
 4,1,22,   0,  0, 66, 34, 5,1,18,   0,0.876,  0.52,  2.09,  2.19,0.197,0,  2.30,1,0,0.124,0,208
 5,1,18,   0,  1, 61, 38, 6,1,15,   0,0.865,  0.50,  2.05,  2.15,0.570,0,  2.80,1,0,0.135,0,208
 6,1,15,   0, 30, 69,  0, 7,1,22,   1,0.881,  0.53,  2.10,  2.21,0.690,0,  3.33,0,0,0.119,0,208
 7,1,22,   1,  0, 65, 36, 8,1,18,   0,0.868,  0.52,  2.05,  2.15,0.741,0,  3.85,1,0,0.132,0,208
 8,1,18,   0,  1, 59, 40, 9,1,15,   0,0.857,  0.50,  2.01,  2.10,0.960,0,  4.35,1,0,0.143,0,208
 9,1,15,   0, 36, 64,  0,10,1,24,   0,0.878,  0.51,  2.06,  2.16,0.666,0,  4.86,0,0,0.122,0,208
10,1,24,   0,  1, 62, 37,11,1,20,   0,0.865,  0.51,  2.01,  2.11,0.686,0,  5.37,1,0,0.135,0,208
11,1,20,   0, 32, 67,  0,12,1,27,   1,0.879,  0.52,  2.05,  2.16,0.787,0,  5.89,0,0,0.121,0,208
12,1,27,   1,  0, 64, 37,13,1,22,   0,0.864,  0.51,  1.99,  2.10,0.398,0,  6.40,1,0,0.136,0,208
13,1,22,   0,  0, 58, 42,14,1,18,   0,0.850,  0.49,  1.94,  2.04,0.872,0,  6.89,1,0,0.150,0,208
14,1,18,   0, 34, 65,  0,15,1,26,   1,0.868,  0.52,  1.98,  2.10,0.557,0,  7.41,0,0,0.132,0,208
15,1,26,   1,  0, 61, 40,16,1,21,   0,0.852,  0.50,  1.92,  2.04,0.522,0,  7.91,1,0,0.148,0,208
16,1,21,   0, 30, 67,  0,17,1,27,   3,0.864,  0.52,  1.95,  2.08,0.990,0,  8.43,0,0,0.136,0,208
17,1,27,   3,  0, 61, 42,18,1,22,   0,0.848,  0.50,  1.88,  2.01,0.954,0,  8.93,1,0,0.152,0,208
18,1,22,   0, 27, 68,  0,19,1,27,   5,0.858,  0.52,  1.90,  2.05,0.950,0,  9.45,0,0,0.142,0,208
19,1,27,   5,  0, 61, 44,20,1,22,   0,0.840,  0.50,  1.82,  1.96,0.969,0,  9.95,1,0,0.160,0,208
20,1,22,   0, 27, 67,  0,21,1,27,   6,0.851,  0.52,  1.84,  1.99,0.668,0, 10.47,0,0,0.149,0,208
21,1,27,   6,  0, 60, 46,22,1,22,   0,0.832,  0.50,  1.74,  1.89,0.183,0, 10.97,1,0,0.168,0,208
