Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
19,1,32,   0,  9, 51, 40,20,1,29,   0,0.859,  0.55,  3.31,  3.53,0.815,0, 10.63,1,0,0.141,0,177
20,1,29,   0,  1, 55, 43,21,1,24,   1,0.843,  0.57,  3.10,  3.36,0.379,0, 11.20,1,0,0.157,0,177
21,1,24,   1,  1, 51, 48,22,1,20,   1,0.826,  0.55,  2.88,  3.15,0.532,0, 11.75,1,0,0.174,0,177
22,1,20,   1, 56, 45,  0,23,1,35,   0,0.863,  0.52,  2.92,  3.15,0.822,0, 12.27,0,0,0.137,0,177
23,1,35,   0,  1, 56, 42,24,1,29,   1,0.845,  0.57,  2.65,  2.96,0.301,0, 12.84,1,0,0.155,0,177
24,1,29,   1,  1, 52, 48,25,1,24,   0,0.826,  0.56,  2.36,  2.68,0.365,0, 13.40,1,0,0.174,0,177
25,1,24,   0,  1, 46, 53,26,1,20,   0,0.807,  0.53,  2.08,  2.40,0.684,0, 13.93,1,0,0.193,0,177
26,1,20,   0, 32, 54,  0,27,1,27,  14,0.827,  0.56,  1.96,  2.33,0.584,0, 14.49,0,0,0.173,0,177
27,1,27,  14,  0, 53, 53,28,1,22,   8,0.805,  0.56,  1.59,  1.99,0.352,0, 15.05,1,0,0.195,0,177
28,1,22,   8,  0, 48, 60,29,2,18,   0,0.217,  0.54,  1.11,  1.53,0.045,1, 15.59,1,1,0.217,0,177
29,2,18,   0,  1, 99,  0,30,3,15,-300,0.256,  0.66,  0.00,  0.66,0.213,1, 16.25,0,0,0.256,0,177
30,3,15,-300,  0,  0,  0,31,4,12,-450,0.309,  0.00,  0.00,  0.00,0.000,1, 16.25,0,0,0.309,0,177
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.895,0,  0.60,1,0,0.099,0,178
 2,0,20,   0, 11, 59, 30, 3,0,20,   0,0.898,  0.60,  4.98,  5.08,0.173,0,  1.20,1,0,0.102,0,178
 3,0,20,   0, 14, 55, 31, 4,0,21,   0,0.898,  0.58,  4.94,  5.02,0.206,0,  1.78,1,0,0.102,0,178
 4,0,21,   0, 15, 54, 31, 5,0,22,   0,0.898,  0.57,  4.89,  4.98,0.556,0,  2.35,1,0,0.102,0,178
 5,0,22,   0, 12, 57, 31, 6,0,22,   0,0.895,  0.59,  4.83,  4.93,0.194,0,  2.94,1,0,0.105,0,178
 6,0,22,   0, 12, 55, 32, 7,0,22,   1,0.893,  0.58,  4.77,  4.87,0.722,0,  3.52,1,0,0.107,0,178
 7,0,22,   1, 18, 50, 33, 8,0,24,   0,0.894,  0.56,  4.73,  4.81,0.199,0,  4.08,1,0,0.106,0,178
 8,0,24,   0, 13, 55, 32, 9,0,24,   0,0.892,  0.58,  4.65,  4.76,0.623,0,  4.66,1,0,0.108,0,178
 9,0,24,   0, 13, 54, 33,10,0,24,   0,0.889,  0.57,  4.57,  4.69,0.805,0,  5.23,1,0,0.111,0,178
10,0,24,   0, 13, 53, 34,11,0,24,   0,0.887,  0.57,  4.49,  4.61,0.584,0,  5.80,1,0,0.113,0,178
11,0,24,   0, 10, 55, 35,12,0,23,   0,0.882,  0.58,  4.39,  4.53,0.634,0,  6.38,1,0,0.118,0,178
12,0,23,   0, 10, 54, 36,13,0,22,   0,0.876,  0.57,  4.28,  4.43,0.576,0,  6.95,1,0,0.124,0,178
13,0,22,   0, 12, 50, 38,14,0,22,   0,0.873,  0.56,  4.19,  4.32,0.369,0,  7.51,1,0,0.127,0,178
14,0,22,   0, 12, 49, 39,15,1,22,   0,0.130,  0.55,  3.75,  3.93,0.064,1,  8.06,1,1,0.130,0,178
15,1,22,   0,  0, 47, 44,16,2,18,   9,0.157,  0.53,  3.19,  3.40,0.079,1,  8.59,1,1,0.157,0,178
16,2,18,   9, 61, 48,  0,17,2,35,   0,0.868,  0.51,  3.29,  3.46,0.274,0,  9.10,0,0,0.132,0,178
17,2,35,   0,  7, 53, 40,18,2,31,   0,0.856,  0.53,  3.14,  3.36,0.176,0,  9.63,1,0,0.144,0,178
18,2,31,   0,  5, 51, 44,19,2,27,   0,0.843,  0.52,  3.00,  3.22,0.232,0, 10.15,1,0,0.157,0,178
19,2,27,   0,  0, 52, 48,20,2,22,   0,0.824,  0.53,  2.83,  3.07,0.778,0, 10.68,1,0,0.176,0,178
20,2,22,   0, 51, 49,  0,21,2,35,   0,0.856,  0.51,  2.88,  3.10,0.668,0, 11.19,0,0,0.144,0,178
21,2,35,   0,  1, 55, 44,22,2,29,   0,0.838,  0.54,  2.67,  2.94,0.879,0, 11.73,1,0,0.162,0,178
22,2,29,   0,  1, 49, 50,23,2,24,   0,0.819,  0.51,  2.47,  2.74,0.720,0, 12.24,1,0,0.181,0,178
23,2,24,   0, 46, 51,  0,24,2,35,   3,0.846,  0.52,  2.46,  2.73,0.920,0, 12.76,0,0,0.154,0,178
24,2,35,   3,  1, 54, 47,25,2,29,   1,0.826,  0.53,  2.20,  2.51,0.485,0, 13.29,1,0,0.174,0,178
25,2,29,   1,  1, 47, 53,26,2,24,   0,0.806,  0.50,  1.93,  2.24,0.640,0, 13.79,1,0,0.194,0,178
26,2,24,   0, 22, 61,  0,27,3,27,-283,0.188,  0.56,  0.29,  0.82,0.061,1, 14.35,0,0,0.188,0,178
27,3,27,-283,  0,  0,  0,28,3,22,-183,0.766,  0.00,  0.42,  0.38,0.402,0, 14.35,0,0,0.234,0,178
28,3,22,-183,  0,  0,  0,29,4,18,-383,0.259,  0.00,  0.00,  0.00,0.071,1, 14.35,0,0,0.259,0,178
29,4,18,-383,  0,  0,  0,30,4,14,-283,0.674,  0.00,  0.00,  0.00,0.969,0, 14.35,0,0,0.326,0,178
30,4,14,-283,  0,  0,  0,31,4,11,-183,0.643,  0.00,  0.00,  0.00,0.642,0, 14.35,0,0,0.357,0,178
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.564,0,  0.60,1,0,0.099,0,179
 2,0,20,   0, 11, 59, 30, 3,0,20,   0,0.898,  0.60,  4.98,  5.08,0.343,0,  1.20,1,0,0.102,0,179
 3,0,20,   0, 14, 55, 31, 4,0,21,   0,0.898,  0.58,  4.94,  5.02,0.870,0,  1.78,1,0,0.102,0,179
 4,0,21,   0, 15, 54, 31, 5,0,22,   0,0.898,  0.57,  4.89,  4.98,0.158,0,  2.35,1,0,0.102,0,179
 5,0,22,   0, 12, 57, 31, 6,0,22,   0,0.895,  0.59,  4.83,  4.93,0.934,0,  2.94,1,0,0.105,0,179
 6,0,22,   0, 12, 55, 32, 7,0,22,   1,0.893,  0.58,  4.77,  4.87,0.442,0,  3.52,1,0,0.107,0,179
 7,0,22,   1, 18, 50, 33, 8,0,24,   0,0.894,  0.56,  4.73,  4.81,0.321,0,  4.08,1,0,0.106,0,179
 8,0,24,   0, 13, 55, 32, 9,0,24,   0,0.892,  0.58,  4.65,  4.76,0.963,0,  4.66,1,0,0.108,0,179
 9,0,24,   0, 13, 54, 33,10,0,24,   0,0.889,  0.57,  4.57,  4.69,0.346,0,  5.23,1,0,0.111,0,179
10,0,24,   0, 13, 53, 34,11,0,24,   0,0.887,  0.57,  4.49,  4.61,0.130,0,  5.80,1,0,0.113,0,179
11,0,24,   0, 10, 55, 35,12,0,23,   0,0.882,  0.58,  4.39,  4.53,0.527,0,  6.38,1,0,0.118,0,179
12,0,23,   0, 10, 54, 36,13,0,22,   0,0.876,  0.57,  4.28,  4.43,0.767,0,  6.95,1,0,0.124,0,179
13,0,22,   0, 12, 50, 38,14,0,22,   0,0.873,  0.56,  4.19,  4.32,0.641,0,  7.51,1,0,0.127,0,179
14,0,22,   0, 12, 49, 39,15,0,22,   0,0.870,  0.55,  4.08,  4.23,0.618,0,  8.06,1,0,0.130,0,179
15,0,22,   0, 12, 48, 40,16,0,22,   0,0.867,  0.55,  3.97,  4.12,0.635,0,  8.61,1,0,0.133,0,179
16,0,22,   0, 12, 47, 41,17,0,22,   0,0.863,  0.54,  3.86,  4.01,0.306,0,  9.15,1,0,0.137,0,179
17,0,22,   0, 12, 46, 42,18,0,22,   0,0.860,  0.53,  3.73,  3.89,0.339,0,  9.68,1,0,0.140,0,179
18,0,22,   0, 12, 45, 43,19,1,22,   0,0.144,  0.53,  3.33,  3.53,0.126,1, 10.21,1,1,0.144,0,179
19,1,22,   0,  0, 51, 48,20,1,18,   1,0.827,  0.55,  3.16,  3.39,0.180,0, 10.76,1,0,0.173,0,179
20,1,18,   1, 55, 46,  0,21,1,33,   0,0.865,  0.53,  3.22,  3.43,0.922,0, 11.29,0,0,0.135,0,179
21,1,33,   0,  6, 53, 41,22,1,29,   0,0.852,  0.56,  3.01,  3.27,0.161,0, 11.85,1,0,0.148,0,179
22,1,29,   0,  1, 54, 45,23,1,24,   0,0.835,  0.56,  2.76,  3.05,0.673,0, 12.41,1,0,0.165,0,179
23,1,24,   0,  1, 48, 51,24,1,20,   0,0.817,  0.54,  2.52,  2.80,0.837,0, 12.95,1,0,0.183,0,179
24,1,20,   0, 50, 48,  0,25,1,33,   2,0.851,  0.54,  2.49,  2.78,0.299,0, 13.49,0,0,0.149,0,179
25,1,33,   2,  0, 53, 46,26,1,27,   3,0.831,  0.56,  2.18,  2.53,0.383,0, 14.05,1,0,0.169,0,179
26,1,27,   3,  0, 48, 52,27,2,22,   3,0.190,  0.54,  1.70,  2.06,0.018,1, 14.59,1,1,0.190,0,179
27,2,22,   3,  0, 40, 63,28,3,18,   0,0.229,  0.47,  1.24,  1.58,0.188,1, 15.06,1,1,0.229,0,179
28,3,18,   0, 16, 84,  0,29,4,20,-300,0.249,  0.57,  0.00,  0.57,0.021,1, 15.63,0,0,0.249,0,179
29,4,20,-300,  0,  0,  0,30,5,16,-450,0.312,  0.00,  0.00,  0.00,0.012,1, 15.63,0,0,0.312,0,179
30,5,16,-450,  0,  0,  0,31,6,13,-450,0.393,  0.00,  0.00,  0.00,0.168,1, 15.63,0,0,0.393,0,179
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.327,0,  0.60,1,0,0.099,0,180
 2,0,20,   0, 11, 59, 30, 3,1,20,   0,0.102,  0.60,  4.53,  4.67,0.081,1,  1.20,1,1,0.102,0,180
 3,1,20,   0, 17, 48, 35, 4,1,22,   0,0.888,  0.54,  4.51,  4.59,0.871,0,  1.74,1,0,0.112,0,180
 4,1,22,   0, 15, 51, 34, 5,1,23,   0,0.888,  0.55,  4.47,  4.57,0.386,0,  2.29,1,0,0.112,0,180
 5,1,23,   0, 16, 50, 34, 6,1,24,   0,0.888,  0.55,  4.43,  4.53,0.313,0,  2.84,1,0,0.112,0,180
 6,1,24,   0, 13, 53, 34, 7,1,24,   0,0.885,  0.56,  4.37,  4.49,0.987,0,  3.40,1,0,0.115,0,180
 7,1,24,   0, 13, 52, 35, 8,1,24,   0,0.883,  0.56,  4.31,  4.43,0.744,0,  3.96,1,0,0.117,0,180
 8,1,24,   0, 13, 51, 36, 9,1,24,   0,0.880,  0.55,  4.25,  4.37,0.657,0,  4.51,1,0,0.120,0,180
 9,1,24,   0, 13, 50, 37,10,2,24,   0,0.122,  0.55,  3.60,  3.79,0.078,1,  5.06,1,1,0.122,0,180
10,2,24,   0, 55, 45,  0,11,2,38,   0,0.888,  0.49,  3.73,  3.85,0.298,0,  5.55,0,0,0.112,0,180
11,2,38,   0, 18, 48, 34,12,2,37,   0,0.884,  0.51,  3.66,  3.81,0.615,0,  6.06,1,0,0.116,0,180
12,2,37,   0,  8, 57, 35,13,2,33,   0,0.874,  0.55,  3.55,  3.74,0.554,0,  6.61,1,0,0.126,0,180
13,2,33,   0,  6, 56, 38,14,3,29,   0,0.137,  0.54,  2.77,  3.04,0.087,1,  7.15,1,1,0.137,0,180
14,3,29,   0, 49, 51,  0,15,4,40,-300,0.135,  0.47,  0.73,  1.13,0.112,1,  7.62,0,0,0.135,0,180
15,4,40,-300,  0,  0,  0,16,4,32,-200,0.819,  0.00,  0.96,  0.87,0.468,0,  7.62,0,0,0.181,0,180
16,4,32,-200,  0,  0,  0,17,4,26,-100,0.796,  0.00,  1.31,  1.18,0.365,0,  7.62,0,0,0.204,0,180
17,4,26,-100,  0,  0,  0,18,4,21,   0,0.773,  0.00,  1.82,  1.64,0.961,0,  7.62,0,0,0.227,0,180
18,4,21,   0, 48, 52,  0,19,4,33,   0,0.813,  0.40,  1.88,  2.09,0.327,0,  8.02,0,0,0.187,0,180
19,4,33,   0, 45, 55,  0,20,4,42,   0,0.834,  0.41,  1.90,  2.12,0.510,0,  8.43,0,0,0.166,0,180
20,4,42,   0, 41, 58,  0,21,4,48,   1,0.844,  0.42,  1.89,  2.12,0.974,0,  8.85,0,0,0.156,0,180
21,4,48,   1, 32, 62,  0,22,5,50,-293,0.155,  0.43,  0.34,  0.73,0.090,1,  9.28,0,0,0.155,0,180
22,5,50,-293,  0,  0,  0,23,5,41,-193,0.790,  0.00,  0.47,  0.43,0.931,0,  9.28,0,0,0.210,0,180
23,5,41,-193,  0,  0,  0,24,5,33, -93,0.760,  0.00,  0.69,  0.62,0.251,0,  9.28,0,0,0.240,0,180
24,5,33, -93,  0,  7,  0,25,5,27,   0,0.731,  0.08,  0.94,  0.92,0.409,0,  9.36,0,0,0.269,0,180
25,5,27,   0, 39, 61,  0,26,5,35,   0,0.760,  0.31,  0.92,  1.13,0.406,0,  9.67,0,0,0.240,0,180
26,5,35,   0, 25, 75,  0,27,5,37,   0,0.764,  0.33,  0.85,  1.10,0.926,0, 10.00,0,0,0.236,0,180
27,5,37,   0, 20, 80,  0,28,5,37,   0,0.760,  0.34,  0.75,  1.02,0.354,0, 10.34,0,0,0.240,0,180
28,5,37,   0,  5, 95,  0,29,6,32,-300,0.264,  0.36,  0.00,  0.36,0.162,1, 10.70,0,0,0.264,0,180
29,6,32,-300,  0,  0,  0,30,6,26,-200,0.647,  0.00,  0.00,  0.00,0.426,0, 10.70,0,0,0.353,1,180
30,6,26,-200,  0,  0,  0,31,6,21,-400,0.393,  0.00,  0.00,  0.00,0.111,1, 10.70,0,0,0.393,1,180
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.134,0,  0.60,1,0,0.099,0,181
 2,0,20,   0, 11, 59, 30, 3,0,20,   0,0.898,  0.60,  4.98,  5.08,0.483,0,  1.20,1,0,0.102,0,181
 3,0,20,   0, 14, 55, 31, 4,0,21,   0,0.898,  0.58,  4.94,  5.02,0.696,0,  1.78,1,0,0.102,0,181
 4,0,21,   0, 15, 54, 31, 5,0,22,   0,0.898,  0.57,  4.89,  4.98,0.414,0,  2.35,1,0,0.102,0,181
 5,0,22,   0, 12, 57, 31, 6,0,22,   0,0.895,  0.59,  4.83,  4.93,0.441,0,  2.94,1,0,0.105,0,181
 6,0,22,   0, 12, 55, 32, 7,0,22,   1,0.893,  0.58,  4.77,  4.87,0.787,0,  3.52,1,0,0.107,0,181
 7,0,22,   1, 18, 50, 33, 8,1,24,   0,0.106,  0.56,  4.31,  4.43,0.078,1,  4.08,1,1,0.106,0,181
 8,1,24,   0, 13, 51, 36, 9,1,24,   0,0.880,  0.55,  4.25,  4.37,0.862,0,  4.63,1,0,0.120,0,181
 9,1,24,   0, 13, 50, 37,10,1,24,   0,0.878,  0.55,  4.18,  4.31,0.681,0,  5.18,1,0,0.122,0,181
10,1,24,   0, 13, 50, 37,11,2,24,   0,0.125,  0.55,  3.55,  3.74,0.110,1,  5.73,1,1,0.125,0,181
11,2,24,   0, 52, 48,  0,12,2,37,   0,0.884,  0.51,  3.66,  3.81,0.221,0,  6.24,0,0,0.116,0,181
12,2,37,   0,  8, 57, 35,13,2,33,   0,0.874,  0.55,  3.55,  3.74,0.948,0,  6.79,1,0,0.126,0,181
13,2,33,   0,  6, 56, 38,14,2,29,   0,0.863,  0.54,  3.43,  3.63,0.501,0,  7.33,1,0,0.137,0,181
14,2,29,   0,  1, 54, 42,15,2,24,   3,0.847,  0.53,  3.31,  3.52,0.268,0,  7.86,1,0,0.153,0,181
15,2,24,   3, 52, 48,  0,16,2,37,   3,0.874,  0.51,  3.41,  3.57,0.407,0,  8.37,0,0,0.126,0,181
16,2,37,   3, 14, 51, 38,17,3,35,   0,0.132,  0.52,  2.68,  2.93,0.114,1,  8.89,1,1,0.132,0,181
17,3,35,   0, 46, 53,  0,18,4,44,-299,0.135,  0.48,  0.69,  1.10,0.014,1,  9.37,0,0,0.135,0,181
18,4,44,-299,  0,  0,  0,19,4,36,-199,0.821,  0.00,  0.91,  0.82,0.276,0,  9.37,0,0,0.179,0,181
19,4,36,-199,  0,  0,  0,20,4,29, -99,0.797,  0.00,  1.24,  1.11,0.882,0,  9.37,0,0,0.203,0,181
20,4,29, -99,  0,  1,  0,21,4,23,   0,0.770,  0.02,  1.70,  1.55,0.924,0,  9.39,0,0,0.230,0,181
21,4,23,   0, 43, 56,  0,22,4,33,   1,0.803,  0.41,  1.73,  1.97,0.815,0,  9.80,0,0,0.197,0,181
22,4,33,   1, 45, 56,  0,23,4,42,   0,0.825,  0.41,  1.72,  1.96,1.000,0, 10.21,0,0,0.175,0,181
23,4,42,   0, 35, 60,  0,24,4,46,   5,0.831,  0.42,  1.68,  1.93,0.637,0, 10.63,0,0,0.169,0,181
24,4,46,   5, 37, 60,  0,25,4,50,   8,0.837,  0.42,  1.61,  1.87,0.214,0, 11.05,0,0,0.163,0,181
25,4,50,   8,  0, 58, 50,26,4,41,   0,0.813,  0.42,  1.41,  1.69,1.000,0, 11.47,1,0,0.187,0,181
26,4,41,   0, 14, 66,  0,27,4,38,  20,0.801,  0.44,  1.31,  1.62,0.805,0, 11.91,0,0,0.199,0,181
27,4,38,  20,  0, 59, 61,28,4,31,   0,0.774,  0.42,  1.06,  1.38,0.841,0, 12.33,1,0,0.226,0,181
28,4,31,   0,  5, 95,  0,29,4,27,   0,0.753,  0.50,  0.83,  1.25,0.718,0, 12.83,0,0,0.247,0,181
29,4,27,   0,  0,100,  0,30,4,22,   0,0.724,  0.51,  0.51,  0.96,0.680,0, 13.34,0,0,0.276,0,181
30,4,22,   0,  0,100,  0,31,5,18,-300,0.305,  0.51,  0.00,  0.51,0.244,1, 13.85,0,0,0.305,0,181
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.693,0,  0.60,1,0,0.099,0,182
 2,0,20,   0, 11, 59, 30, 3,0,20,   0,0.898,  0.60,  4.98,  5.08,0.330,0,  1.20,1,0,0.102,0,182
 3,0,20,   0, 14, 55, 31, 4,0,21,   0,0.898,  0.58,  4.94,  5.02,0.715,0,  1.78,1,0,0.102,0,182
 4,0,21,   0, 15, 54, 31, 5,0,22,   0,0.898,  0.57,  4.89,  4.98,0.598,0,  2.35,1,0,0.102,0,182
 5,0,22,   0, 12, 57, 31, 6,0,22,   0,0.895,  0.59,  4.83,  4.93,0.853,0,  2.94,1,0,0.105,0,182
 6,0,22,   0, 12, 55, 32, 7,0,22,   1,0.893,  0.58,  4.77,  4.87,0.128,0,  3.52,1,0,0.107,0,182
 7,0,22,   1, 18, 50, 33, 8,0,24,   0,0.894,  0.56,  4.73,  4.81,0.829,0,  4.08,1,0,0.106,0,182
 8,0,24,   0, 13, 55, 32, 9,1,24,   0,0.108,  0.58,  4.25,  4.40,0.088,1,  4.66,1,1,0.108,0,182
 9,1,24,   0, 13, 50, 37,10,1,24,   0,0.878,  0.55,  4.18,  4.31,0.859,0,  5.21,1,0,0.122,0,182
10,1,24,   0, 13, 50, 37,11,1,24,   0,0.875,  0.55,  4.11,  4.25,0.714,0,  5.76,1,0,0.125,0,182
11,1,24,   0, 13, 49, 38,12,1,24,   0,0.872,  0.54,  4.04,  4.17,0.461,0,  6.30,1,0,0.128,0,182
12,1,24,   0, 13, 48, 39,13,1,24,   0,0.869,  0.54,  3.96,  4.10,0.489,0,  6.84,1,0,0.131,0,182
13,1,24,   0, 13, 47, 40,14,1,24,   0,0.866,  0.53,  3.87,  4.02,0.986,0,  7.37,1,0,0.134,0,182
14,1,24,   0, 13, 46, 41,15,1,24,   0,0.863,  0.53,  3.79,  3.93,0.704,0,  7.90,1,0,0.137,0,182
15,1,24,   0,  1, 50, 42,16,1,20,   7,0.849,  0.55,  3.67,  3.85,0.403,0,  8.45,1,0,0.151,0,182
16,1,20,   7, 62, 45,  0,17,1,37,   0,0.885,  0.52,  3.78,  3.92,0.230,0,  8.97,0,0,0.115,0,182
17,1,37,   0, 14, 51, 35,18,1,35,   0,0.878,  0.55,  3.64,  3.83,0.231,0,  9.52,1,0,0.122,0,182
18,1,35,   0, 10, 53, 37,19,1,32,   0,0.869,  0.56,  3.48,  3.69,0.576,0, 10.08,1,0,0.131,0,182
19,1,32,   0,  9, 51, 40,20,1,29,   0,0.859,  0.55,  3.31,  3.53,0.627,0, 10.63,1,0,0.141,0,182
20,1,29,   0,  1, 55, 43,21,1,24,   1,0.843,  0.57,  3.10,  3.36,0.707,0, 11.20,1,0,0.157,0,182
21,1,24,   1,  1, 51, 48,22,1,20,   1,0.826,  0.55,  2.88,  3.15,0.416,0, 11.75,1,0,0.174,0,182
22,1,20,   1, 56, 45,  0,23,1,35,   0,0.863,  0.52,  2.92,  3.15,0.755,0, 12.27,0,0,0.137,0,182
23,1,35,   0,  1, 56, 42,24,1,29,   1,0.845,  0.57,  2.65,  2.96,0.465,0, 12.84,1,0,0.155,0,182
24,1,29,   1,  1, 52, 48,25,1,24,   0,0.826,  0.56,  2.36,  2.68,0.818,0, 13.40,1,0,0.174,0,182
25,1,24,   0,  1, 46, 53,26,1,20,   0,0.807,  0.53,  2.08,  2.40,0.852,0, 13.93,1,0,0.193,0,182
26,1,20,   0, 32, 54,  0,27,1,27,  14,0.827,  0.56,  1.96,  2.33,0.890,0, 14.49,0,0,0.173,0,182
27,1,27,  14,  0, 53, 53,28,1,22,   8,0.805,  0.56,  1.59,  1.99,0.206,0, 15.05,1,0,0.195,0,182
28,1,22,   8,  0, 48, 60,29,1,18,   0,0.783,  0.54,  1.18,  1.60,0.371,0, 15.59,1,0,0.217,0,182
29,1,18,   0,  1, 99,  0,30,2,15,-300,0.237,  0.70,  0.00,  0.70,0.009,1, 16.29,0,0,0.237,0,182
30,2,15,-300,  0,  0,  0,31,2,12,-200,0.719,  0.00,  0.00,  0.00,0.330,0, 16.29,0,0,0.281,0,182
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.609,0,  0.60,1,0,0.099,0,183
 2,0,20,   0, 11, 59, 30, 3,0,20,   0,0.898,  0.60,  4.98,  5.08,0.936,0,  1.20,1,0,0.102,0,183
 3,0,20,   0, 14, 55, 31, 4,0,21,   0,0.898,  0.58,  4.94,  5.02,0.454,0,  1.78,1,0,0.102,0,183
 4,0,21,   0, 15, 54, 31, 5,0,22,   0,0.898,  0.57,  4.89,  4.98,0.921,0,  2.35,1,0,0.102,0,183
 5,0,22,   0, 12, 57, 31, 6,0,22,   0,0.895,  0.59,  4.83,  4.93,0.555,0,  2.94,1,0,0.105,0,183
 6,0,22,   0, 12, 55, 32, 7,0,22,   1,0.893,  0.58,  4.77,  4.87,0.640,0,  3.52,1,0,0.107,0,183
 7,0,22,   1, 18, 50, 33, 8,0,24,   0,0.894,  0.56,  4.73,  4.81,0.299,0,  4.08,1,0,0.106,0,183
 8,0,24,   0, 13, 55, 32, 9,0,24,   0,0.892,  0.58,  4.65,  4.76,0.818,0,  4.66,1,0,0.108,0,183
 9,0,24,   0, 13, 54, 33,10,1,24,   0,0.111,  0.57,  4.18,  4.34,0.042,1,  5.23,1,1,0.111,0,183
10,1,24,   0, 13, 50, 37,11,1,24,   0,0.875,  0.55,  4.11,  4.25,0.627,0,  5.78,1,0,0.125,0,183
11,1,24,   0, 13, 49, 38,12,1,24,   0,0.872,  0.54,  4.04,  4.17,0.646,0,  6.32,1,0,0.128,0,183
12,1,24,   0, 13, 48, 39,13,1,24,   0,0.869,  0.54,  3.96,  4.10,0.548,0,  6.86,1,0,0.131,0,183
13,1,24,   0, 13, 47, 40,14,1,24,   0,0.866,  0.53,  3.87,  4.02,0.290,0,  7.39,1,0,0.134,0,183
14,1,24,   0, 13, 46, 41,15,2,24,   0,0.137,  0.53,  3.30,  3.49,0.043,1,  7.92,1,1,0.137,0,183
15,2,24,   0, 52, 47,  0,16,2,37,   1,0.874,  0.50,  3.40,  3.56,0.582,0,  8.42,0,0,0.126,0,183
16,2,37,   1, 14, 49, 38,17,2,35,   0,0.868,  0.51,  3.29,  3.47,0.278,0,  8.93,1,0,0.132,0,183
17,2,35,   0,  7, 53, 40,18,3,31,   0,0.144,  0.53,  2.58,  2.85,0.055,1,  9.46,1,1,0.144,0,183
18,3,31,   0, 50, 50,  0,19,4,42,-300,0.141,  0.47,  0.64,  1.04,0.106,1,  9.93,0,0,0.141,0,183
19,4,42,-300,  0,  0,  0,20,4,34,-200,0.813,  0.00,  0.84,  0.76,0.217,0,  9.93,0,0,0.187,0,183
20,4,34,-200,  0,  0,  0,21,4,27,-100,0.786,  0.00,  1.16,  1.05,0.712,0,  9.93,0,0,0.214,0,183
21,4,27,-100,  0,  0,  0,22,5,22,-300,0.238,  0.00,  0.18,  0.16,0.053,1,  9.93,0,0,0.238,0,183
22,5,22,-300,  0,  0,  0,23,5,18,-200,0.690,  0.00,  0.28,  0.26,0.823,0,  9.93,0,0,0.310,0,183
23,5,18,-200,  0,  0,  0,24,6,14,-400,0.343,  0.00,  0.00,  0.00,0.186,1,  9.93,0,0,0.343,0,183
24,6,14,-400,  0,  0,  0,25,6,11,-450,0.450,  0.00,  0.00,  0.00,0.000,1,  9.93,0,0,0.450,1,183
25,6,11,-450,  0,  0,  0,26,6, 9,-350,0.520,  0.00,  0.00,  0.00,0.564,0,  9.93,0,0,0.480,1,183
26,6, 9,-350,  0,  0,  0,27,6, 7,-250,0.488,  0.00,  0.00,  0.00,0.836,0,  9.93,0,0,0.512,1,183
27,6, 7,-250,  0,  0,  0,28,6, 5,-150,0.451,  0.00,  0.00,  0.00,0.798,0,  9.93,0,0,0.549,1,183
28,6, 5,-150,  0,  0,  0,29,6, 4,-350,0.573,  0.00,  0.00,  0.00,0.200,1,  9.93,0,0,0.573,1,183
29,6, 4,-350,  0,  0,  0,30,6, 3,-450,0.598,  0.00,  0.00,  0.00,0.108,1,  9.93,0,0,0.598,1,183
30,6, 3,-450,  0,  0,  0,31,6, 2,-350,0.374,  0.00,  0.00,  0.00,0.688,0,  9.93,0,0,0.626,1,183
 1,0,20,   0, 11, 59, 30, 2,0,20,   0,0.901,  0.60,  5.04,  5.13,0.138,0,  0.60,1,0,0.099,0,184
 2,0,20,   0, 11, 59, 30, 3,1,20,   0,0.102,  0.60,  4.53,  4.67,0.068,1,  1.20,1,1,0.102,0,184
 3,1,20,   0, 17, 48, 35, 4,1,22,   0,0.888,  0.54,  4.51,  4.59,0.197,0,  1.74,1,0,0.112,0,184
 4,1,22,   0, 15, 51, 34, 5,1,23,   0,0.888,  0.55,  4.47,  4.57,0.776,0,  2.29,1,0,0.112,0,184
 5,1,23,   0, 16, 50, 34, 6,1,24,   0,0.888,  0.55,  4.43,  4.53,0.798,0,  2.84,1,0,0.112,0,184
 6,1,24,   0, 13, 53, 34, 7,1,24,   0,0.885,  0.56,  4.37,  4.49,0.448,0,  3.40,1,0,0.115,0,184
 7,1,24,   0, 13, 52, 35, 8,1,24,   0,0.883,  0.56,  4.31,  4.43,0.421,0,  3.96,1,0,0.117,0,184
