Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
 1,0,20,   0, 17, 42, 10, 2,0,22,   1,0.904,  0.51, 13.70, 14.22,0.884,0,  0.51,1,0,0.096,0,  3
 2,0,22,   1, 18, 43, 10, 3,0,24,   0,0.906,  0.52, 13.36, 13.88,0.282,0,  1.03,1,0,0.094,0,  3
 3,0,24,   0, 13, 43, 10, 4,0,24,   4,0.904,  0.52, 13.01, 13.53,0.164,0,  1.55,1,0,0.096,0,  3
 4,0,24,   4, 13, 44, 10, 5,0,24,   7,0.902,  0.52, 12.66, 13.18,0.248,0,  2.07,1,0,0.098,0,  3
 5,0,24,   7, 13, 45, 10, 6,0,24,   9,0.899,  0.53, 12.29, 12.82,0.846,0,  2.60,1,0,0.101,0,  3
 6,0,24,   9, 13, 46, 10, 7,0,24,  10,0.897,  0.53, 11.91, 12.45,0.453,0,  3.13,1,0,0.103,0,  3
 7,0,24,  10, 13, 47, 10, 8,0,24,  10,0.894,  0.54, 11.52, 12.06,0.240,0,  3.67,1,0,0.106,0,  3
 8,0,24,  10, 13, 47, 10, 9,0,24,  10,0.892,  0.54, 11.13, 11.67,0.477,0,  4.21,1,0,0.108,0,  3
 9,0,24,  10, 13, 48, 10,10,0,24,   9,0.889,  0.55, 10.73, 11.27,0.424,0,  4.76,1,0,0.111,0,  3
10,0,24,   9, 13, 49, 10,11,0,24,   7,0.887,  0.55, 10.31, 10.86,0.450,0,  5.31,1,0,0.113,0,  3
11,0,24,   7, 13, 50, 10,12,0,24,   4,0.884,  0.56,  9.89, 10.44,0.292,0,  5.87,1,0,0.116,0,  3
12,0,24,   4,  7, 50, 10,13,0,22,   7,0.876,  0.56,  9.46, 10.02,0.220,0,  6.43,1,0,0.124,0,  3
13,0,22,   7, 12, 51, 10,14,0,22,   4,0.873,  0.56,  9.02,  9.58,0.389,0,  6.99,1,0,0.127,0,  3
14,0,22,   4,  6, 51, 10,15,0,20,   7,0.865,  0.56,  8.58,  9.14,0.747,0,  7.55,1,0,0.135,0,  3
15,0,20,   7,  5, 53, 10,16,0,18,   9,0.856,  0.57,  8.13,  8.70,0.598,0,  8.12,1,0,0.144,0,  3
16,0,18,   9,  4, 53, 10,17,0,16,  12,0.845,  0.57,  7.67,  8.24,0.615,0,  8.69,1,0,0.155,0,  3
17,0,16,  12,  3, 55, 10,18,0,14,  14,0.834,  0.58,  7.20,  7.78,0.442,0,  9.27,1,0,0.166,0,  3
18,0,14,  14,  2, 57, 10,19,1,12,  15,0.178,  0.59,  6.13,  6.71,0.033,1,  9.86,1,1,0.178,0,  3
19,1,12,  15, 25, 50, 10,20,1,18,   0,0.827,  0.55,  5.72,  6.27,0.595,0, 10.41,1,0,0.173,0,  3
20,1,18,   0,  4, 55, 10,21,1,16,   1,0.815,  0.57,  5.29,  5.86,0.453,0, 10.98,1,0,0.185,0,  3
