Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
22,2,22,   0, 27, 64,  0,23,2,27,   9,0.828,  0.57,  1.93,  2.12,0.256,0, 12.74,0,0,0.172,0,  0
23,2,27,   9,  0, 56, 53,24,2,22,   0,0.807,  0.54,  1.79,  1.97,0.372,0, 13.28,1,0,0.193,0,  0
24,2,22,   0, 27, 63,  0,25,2,27,  10,0.820,  0.57,  1.79,  2.00,0.428,0, 13.85,0,0,0.180,0,  0
25,2,27,  10,  0, 55, 55,26,2,22,   0,0.798,  0.54,  1.61,  1.82,0.275,0, 14.39,1,0,0.202,0,  0
26,2,22,   0, 12, 69,  0,27,2,22,  19,0.794,  0.59,  1.55,  1.83,0.831,0, 14.98,0,0,0.206,0,  0
27,2,22,  19,  0, 56, 63,28,2,18,   0,0.771,  0.54,  1.29,  1.58,0.984,0, 15.52,1,0,0.229,0,  0
28,2,18,   0,  4, 96,  0,29,2,16,   0,0.755,  0.66,  1.05,  1.50,0.382,0, 16.18,0,0,0.245,0,  0
29,2,16,   0,  0,100,  0,30,2,13,   0,0.732,  0.66,  0.66,  1.20,0.718,0, 16.84,0,0,0.268,0,  0
30,2,13,   0,  0,100,  0,31,3,10,-300,0.295,  0.66,  0.00,  0.66,0.126,1, 17.50,0,0,0.295,0,  0
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.83,  2.90,0.217,0,  0.63,1,0,0.106,0,  1
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.78,  2.85,0.541,0,  1.26,1,0,0.115,0,  1
 3,0,14,   0,  2, 63, 35, 4,0,12,   0,0.876,  0.61,  2.73,  2.80,0.490,0,  1.87,1,0,0.124,0,  1
 4,0,12,   0,  4, 58, 38, 5,0,11,   0,0.870,  0.59,  2.70,  2.75,0.879,0,  2.46,1,0,0.130,0,  1
 5,0,11,   0,  0, 60, 40, 6,0, 9,   0,0.861,  0.60,  2.65,  2.72,0.583,0,  3.06,1,0,0.139,0,  1
 6,0, 9,   0,  0, 57, 43, 7,0, 7,   0,0.850,  0.59,  2.61,  2.67,0.749,0,  3.65,1,0,0.150,0,  1
 7,0, 7,   0, 37, 63,  0, 8,0,18,   0,0.881,  0.61,  2.72,  2.78,0.372,0,  4.26,0,0,0.119,0,  1
 8,0,18,   0,  1, 63, 36, 9,0,15,   0,0.870,  0.61,  2.65,  2.73,0.222,0,  4.87,1,0,0.130,0,  1
 9,0,15,   0,  0, 60, 40,10,1,12,   0,0.142,  0.60,  2.42,  2.53,0.104,1,  5.47,1,1,0.142,0,  1
10,1,12,   0, 43, 57,  0,11,1,24,   0,0.875,  0.58,  2.53,  2.60,0.145,0,  6.05,0,0,0.125,0,  1
11,1,24,   0,  1, 61, 38,12,1,20,   0,0.862,  0.59,  2.46,  2.56,0.403,0,  6.64,1,0,0.138,0,  1
12,1,20,   0,  2, 56, 42,13,1,17,   0,0.850,  0.57,  2.40,  2.49,0.797,0,  7.21,1,0,0.150,0,  1
13,1,17,   0,  1, 53, 46,14,1,14,   0,0.836,  0.56,  2.34,  2.43,0.207,0,  7.77,1,0,0.164,0,  1
14,1,14,   0, 38, 61,  0,15,1,24,   1,0.863,  0.59,  2.43,  2.54,0.280,0,  8.36,0,0,0.137,0,  1
15,1,24,   1,  1, 58, 42,16,1,20,   0,0.849,  0.58,  2.35,  2.46,0.215,0,  8.94,1,0,0.151,0,  1
16,1,20,   0,  0, 54, 46,17,1,16,   0,0.832,  0.56,  2.27,  2.38,0.395,0,  9.50,1,0,0.168,0,  1
17,1,16,   0, 42, 58,  0,18,1,27,   0,0.861,  0.58,  2.36,  2.47,0.864,0, 10.08,0,0,0.139,0,  1
18,1,27,   0,  0, 57, 43,19,1,22,   0,0.844,  0.58,  2.27,  2.39,0.463,0, 10.66,1,0,0.156,0,  1
19,1,22,   0,  0, 52, 48,20,1,18,   0,0.827,  0.56,  2.18,  2.30,0.689,0, 11.22,1,0,0.173,0,  1
20,1,18,   0, 37, 60,  0,21,1,27,   3,0.851,  0.59,  2.24,  2.38,0.649,0, 11.81,0,0,0.149,0,  1
21,1,27,   3,  0, 57, 46,22,1,22,   0,0.832,  0.58,  2.11,  2.27,0.635,0, 12.39,1,0,0.168,0,  1
22,1,22,   0,  0, 48, 52,23,1,18,   0,0.814,  0.54,  2.01,  2.14,0.410,0, 12.93,1,0,0.186,0,  1
23,1,18,   0, 37, 59,  0,24,1,27,   4,0.839,  0.59,  2.04,  2.22,0.375,0, 13.52,0,0,0.161,0,  1
24,1,27,   4,  0, 55, 49,25,1,22,   0,0.820,  0.57,  1.87,  2.06,0.702,0, 14.09,1,0,0.180,0,  1
25,1,22,   0,  0, 44, 56,26,1,18,   0,0.799,  0.51,  1.72,  1.89,0.707,0, 14.60,1,0,0.201,0,  1
26,1,18,   0, 22, 65,  0,27,1,22,  13,0.810,  0.61,  1.66,  1.94,0.301,0, 15.21,0,0,0.190,0,  1
27,1,22,  13,  0, 55, 58,28,1,18,   0,0.789,  0.57,  1.39,  1.68,0.982,0, 15.78,1,0,0.211,0,  1
28,1,18,   0,  4, 96,  0,29,2,16,-300,0.226,  0.69,  0.00,  0.69,0.200,1, 16.47,0,0,0.226,0,  1
29,2,16,-300,  0,  0,  0,30,2,13,-200,0.732,  0.00,  0.00,  0.00,0.429,0, 16.47,0,0,0.268,0,  1
30,2,13,-200,  0,  0,  0,31,2,10,-100,0.705,  0.00,  0.00,  0.00,0.544,0, 16.47,0,0,0.295,0,  1
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.83,  2.90,0.325,0,  0.63,1,0,0.106,0,  2
 2,0,17,   0,  1, 67, 32, 3,1,14,   0,0.115,  0.63,  2.59,  2.69,0.102,1,  1.26,1,1,0.115,0,  2
 3,1,14,   0,  0, 60, 40, 4,1,11,   0,0.858,  0.59,  2.54,  2.62,0.188,0,  1.85,1,0,0.142,0,  2
 4,1,11,   0,  0, 57, 43, 5,1, 9,   0,0.848,  0.58,  2.49,  2.57,0.646,0,  2.43,1,0,0.152,0,  2
 5,1, 9,   0, 38, 62,  0, 6,1,20,   0,0.879,  0.60,  2.59,  2.67,0.781,0,  3.03,0,0,0.121,0,  2
 6,1,20,   0,  2, 61, 37, 7,1,17,   0,0.868,  0.59,  2.54,  2.63,0.814,0,  3.62,1,0,0.132,0,  2
 7,1,17,   0,  1, 59, 40, 8,1,14,   0,0.856,  0.59,  2.48,  2.57,0.873,0,  4.21,1,0,0.144,0,  2
 8,1,14,   0,  0, 56, 44, 9,2,11,   0,0.157,  0.57,  2.16,  2.30,0.105,1,  4.78,1,1,0.157,0,  2
 9,2,11,   0, 39, 60,  0,10,2,22,   1,0.857,  0.56,  2.25,  2.36,0.353,0,  5.34,0,0,0.143,0,  2
10,2,22,   1,  0, 57, 44,11,2,18,   0,0.842,  0.55,  2.18,  2.29,0.820,0,  5.89,1,0,0.158,0,  2
11,2,18,   0, 34, 64,  0,12,2,26,   2,0.862,  0.57,  2.25,  2.37,0.516,0,  6.46,0,0,0.138,0,  2
12,2,26,   2,  0, 60, 42,13,2,21,   0,0.845,  0.56,  2.17,  2.30,0.396,0,  7.02,1,0,0.155,0,  2
13,2,21,   0,  0, 53, 47,14,2,17,   0,0.828,  0.53,  2.11,  2.22,0.202,0,  7.55,1,0,0.172,0,  2
14,2,17,   0, 40, 59,  0,15,2,27,   1,0.855,  0.55,  2.19,  2.31,0.276,0,  8.10,0,0,0.145,0,  2
15,2,27,   1,  0, 57, 44,16,2,22,   0,0.838,  0.55,  2.11,  2.24,0.224,0,  8.65,1,0,0.162,0,  2
16,2,22,   0, 27, 66,  0,17,2,27,   7,0.849,  0.58,  2.17,  2.31,0.686,0,  9.23,0,0,0.151,0,  2
17,2,27,   7,  0, 61, 46,18,2,22,   0,0.831,  0.56,  2.06,  2.21,0.714,0,  9.79,1,0,0.169,0,  2
18,2,22,   0, 27, 66,  0,19,2,27,   7,0.843,  0.58,  2.11,  2.27,0.709,0, 10.37,0,0,0.157,0,  2
19,2,27,   7,  0, 59, 48,20,2,22,   0,0.824,  0.55,  1.99,  2.15,0.957,0, 10.92,1,0,0.176,0,  2
20,2,22,   0, 27, 65,  0,21,2,27,   8,0.836,  0.58,  2.04,  2.20,0.335,0, 11.50,0,0,0.164,0,  2
21,2,27,   8,  0, 58, 50,22,2,22,   0,0.816,  0.55,  1.91,  2.08,0.875,0, 12.05,1,0,0.184,0,  2
22,2,22,   0, 27, 64,  0,23,2,27,   9,0.828,  0.57,  1.93,  2.12,0.392,0, 12.62,0,0,0.172,0,  2
23,2,27,   9,  0, 56, 53,24,3,22,   0,0.193,  0.54,  1.53,  1.77,0.163,1, 13.16,1,1,0.193,0,  2
24,3,22,   0, 27, 73,  0,25,4,27,-300,0.200,  0.54,  0.17,  0.68,0.099,1, 13.70,0,0,0.200,0,  2
25,4,27,-300,  0,  0,  0,26,5,22,-450,0.256,  0.00,  0.02,  0.01,0.235,1, 13.70,0,0,0.256,0,  2
26,5,22,-450,  0,  0,  0,27,6,18,-450,0.330,  0.00,  0.00,  0.00,0.200,1, 13.70,0,0,0.330,0,  2
27,6,18,-450,  0,  0,  0,28,6,14,-450,0.437,  0.00,  0.00,  0.00,0.156,1, 13.70,0,0,0.437,1,  2
28,6,14,-450,  0,  0,  0,29,6,11,-350,0.525,  0.00,  0.00,  0.00,0.913,0, 13.70,0,0,0.475,1,  2
29,6,11,-350,  0,  0,  0,30,6, 9,-250,0.494,  0.00,  0.00,  0.00,0.989,0, 13.70,0,0,0.506,1,  2
30,6, 9,-250,  0,  0,  0,31,6, 7,-450,0.541,  0.00,  0.00,  0.00,0.153,1, 13.70,0,0,0.541,1,  2
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.83,  2.90,0.884,0,  0.63,1,0,0.106,0,  3
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.78,  2.85,0.282,0,  1.26,1,0,0.115,0,  3
 3,0,14,   0,  2, 63, 35, 4,0,12,   0,0.876,  0.61,  2.73,  2.80,0.164,0,  1.87,1,0,0.124,0,  3
 4,0,12,   0,  4, 58, 38, 5,0,11,   0,0.870,  0.59,  2.70,  2.75,0.248,0,  2.46,1,0,0.130,0,  3
 5,0,11,   0,  0, 60, 40, 6,0, 9,   0,0.861,  0.60,  2.65,  2.72,0.846,0,  3.06,1,0,0.139,0,  3
 6,0, 9,   0,  0, 57, 43, 7,0, 7,   0,0.850,  0.59,  2.61,  2.67,0.453,0,  3.65,1,0,0.150,0,  3
 7,0, 7,   0, 37, 63,  0, 8,0,18,   0,0.881,  0.61,  2.72,  2.78,0.240,0,  4.26,0,0,0.119,0,  3
 8,0,18,   0,  1, 63, 36, 9,0,15,   0,0.870,  0.61,  2.65,  2.73,0.477,0,  4.87,1,0,0.130,0,  3
 9,0,15,   0,  0, 60, 40,10,0,12,   0,0.858,  0.60,  2.59,  2.67,0.424,0,  5.47,1,0,0.142,0,  3
10,0,12,   0,  1, 55, 44,11,0,10,   0,0.847,  0.58,  2.54,  2.61,0.450,0,  6.05,1,0,0.153,0,  3
11,0,10,   0,  0, 53, 47,12,0, 8,   0,0.835,  0.57,  2.49,  2.56,0.292,0,  6.62,1,0,0.165,0,  3
12,0, 8,   0, 47, 53,  0,13,0,22,   0,0.876,  0.57,  2.63,  2.68,0.220,0,  7.19,0,0,0.124,0,  3
13,0,22,   0,  0, 62, 38,14,0,18,   0,0.863,  0.61,  2.56,  2.65,0.389,0,  7.80,1,0,0.137,0,  3
14,0,18,   0,  1, 57, 42,15,0,15,   0,0.850,  0.59,  2.49,  2.58,0.747,0,  8.39,1,0,0.150,0,  3
15,0,15,   0,  0, 54, 46,16,0,12,   0,0.835,  0.57,  2.41,  2.51,0.598,0,  8.96,1,0,0.165,0,  3
16,0,12,   0, 37, 61,  0,17,0,22,   2,0.863,  0.60,  2.51,  2.61,0.615,0,  9.56,0,0,0.137,0,  3
17,0,22,   2,  0, 60, 42,18,0,18,   0,0.848,  0.60,  2.41,  2.53,0.442,0, 10.16,1,0,0.152,0,  3
18,0,18,   0,  1, 52, 47,19,1,15,   0,0.166,  0.57,  2.19,  2.32,0.033,1, 10.73,1,1,0.166,0,  3
19,1,15,   0, 45, 55,  0,20,1,27,   0,0.854,  0.57,  2.28,  2.39,0.595,0, 11.30,0,0,0.146,0,  3
20,1,27,   0,  0, 55, 45,21,1,22,   0,0.836,  0.57,  2.18,  2.31,0.453,0, 11.87,1,0,0.164,0,  3
21,1,22,   0,  0, 50, 50,22,1,18,   0,0.818,  0.55,  2.07,  2.21,0.204,0, 12.42,1,0,0.182,0,  3
22,1,18,   0, 37, 60,  0,23,1,27,   3,0.843,  0.59,  2.12,  2.28,0.877,0, 13.01,0,0,0.157,0,  3
23,1,27,   3,  0, 55, 48,24,1,22,   0,0.824,  0.57,  1.97,  2.14,0.317,0, 13.58,1,0,0.176,0,  3
24,1,22,   0, 27, 64,  0,25,1,27,   9,0.835,  0.60,  1.96,  2.18,0.703,0, 14.18,0,0,0.165,0,  3
25,1,27,   9,  0, 58, 51,26,1,22,   0,0.815,  0.58,  1.76,  1.99,0.686,0, 14.76,1,0,0.185,0,  3
26,1,22,   0, 12, 71,  0,27,1,22,  17,0.810,  0.63,  1.68,  1.97,0.632,0, 15.39,0,0,0.190,0,  3
27,1,22,  17,  0, 59, 58,28,1,18,   0,0.789,  0.59,  1.39,  1.70,0.763,0, 15.98,1,0,0.211,0,  3
28,1,18,   0,  4, 96,  0,29,2,16,-300,0.226,  0.69,  0.00,  0.69,0.143,1, 16.67,0,0,0.226,0,  3
29,2,16,-300,  0,  0,  0,30,2,13,-200,0.732,  0.00,  0.00,  0.00,0.954,0, 16.67,0,0,0.268,0,  3
30,2,13,-200,  0,  0,  0,31,3,10,-400,0.295,  0.00,  0.00,  0.00,0.068,1, 16.67,0,0,0.295,0,  3
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.83,  2.90,0.868,0,  0.63,1,0,0.106,0,  4
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.78,  2.85,0.873,0,  1.26,1,0,0.115,0,  4
 3,0,14,   0,  2, 63, 35, 4,0,12,   0,0.876,  0.61,  2.73,  2.80,0.849,0,  1.87,1,0,0.124,0,  4
 4,0,12,   0,  4, 58, 38, 5,0,11,   0,0.870,  0.59,  2.70,  2.75,0.856,0,  2.46,1,0,0.130,0,  4
 5,0,11,   0,  0, 60, 40, 6,0, 9,   0,0.861,  0.60,  2.65,  2.72,0.727,0,  3.06,1,0,0.139,0,  4
 6,0, 9,   0,  0, 57, 43, 7,0, 7,   0,0.850,  0.59,  2.61,  2.67,0.548,0,  3.65,1,0,0.150,0,  4
 7,0, 7,   0, 37, 63,  0, 8,0,18,   0,0.881,  0.61,  2.72,  2.78,0.355,0,  4.26,0,0,0.119,0,  4
 8,0,18,   0,  1, 63, 36, 9,0,15,   0,0.870,  0.61,  2.65,  2.73,0.705,0,  4.87,1,0,0.130,0,  4
 9,0,15,   0,  0, 60, 40,10,0,12,   0,0.858,  0.60,  2.59,  2.67,0.865,0,  5.47,1,0,0.142,0,  4
10,0,12,   0,  1, 55, 44,11,1,10,   0,0.153,  0.58,  2.37,  2.48,0.027,1,  6.05,1,1,0.153,0,  4
11,1,10,   0, 42, 58,  0,12,2,22,-300,0.133,  0.58,  0.65,  1.10,0.128,1,  6.63,0,0,0.133,0,  4
12,2,22,-300,  0,  0,  0,13,2,18,-200,0.835,  0.00,  0.92,  0.74,0.854,0,  6.63,0,0,0.165,0,  4
13,2,18,-200,  0,  0,  0,14,3,14,-400,0.183,  0.00,  0.25,  0.20,0.033,1,  6.63,0,0,0.183,0,  4
14,3,14,-400,  0,  0,  0,15,3,11,-300,0.770,  0.00,  0.37,  0.29,0.531,0,  6.63,0,0,0.230,0,  4
15,3,11,-300,  0,  0,  0,16,3, 9,-200,0.754,  0.00,  0.58,  0.46,0.731,0,  6.63,0,0,0.246,0,  4
16,3, 9,-200,  0,  0,  0,17,3, 7,-100,0.736,  0.00,  0.95,  0.76,0.735,0,  6.63,0,0,0.264,0,  4
17,3, 7,-100,  0,  0,  0,18,3, 5,   0,0.716,  0.00,  1.60,  1.28,0.741,0,  6.63,0,0,0.284,0,  4
18,3, 5,   0, 42, 58,  0,19,3,18,   0,0.789,  0.50,  1.68,  1.84,0.734,0,  7.13,0,0,0.211,0,  4
19,3,18,   0, 37, 63,  0,20,3,27,   0,0.819,  0.51,  1.72,  1.89,0.721,0,  7.64,0,0,0.181,0,  4
20,3,27,   0, 33, 62,  0,21,3,33,   5,0.833,  0.51,  1.76,  1.92,0.345,0,  8.15,0,0,0.167,0,  4
21,3,33,   5,  0, 54, 51,22,3,27,   0,0.811,  0.48,  1.66,  1.81,0.429,0,  8.63,1,0,0.189,0,  4
22,3,27,   0, 33, 67,  0,23,3,33,   0,0.826,  0.53,  1.66,  1.86,0.223,0,  9.16,0,0,0.174,0,  4
23,3,33,   0, 18, 69,  0,24,3,33,  13,0.822,  0.53,  1.66,  1.86,0.476,0,  9.69,0,0,0.178,0,  4
24,3,33,  13,  0, 59, 54,25,3,27,   0,0.800,  0.50,  1.50,  1.70,0.892,0, 10.19,1,0,0.200,0,  4
25,3,27,   0, 27, 73,  0,26,3,31,   0,0.809,  0.54,  1.45,  1.70,0.886,0, 10.73,0,0,0.191,0,  4
26,3,31,   0,  5, 73,  0,27,4,27,-278,0.209,  0.54,  0.17,  0.68,0.206,1, 11.27,0,0,0.209,0,  4
27,4,27,-278,  0,  0,  0,28,4,22,-178,0.734,  0.00,  0.30,  0.24,0.342,0, 11.27,0,0,0.266,0,  4
28,4,22,-178,  0,  0,  0,29,5,18,-378,0.293,  0.00,  0.00,  0.00,0.151,1, 11.27,0,0,0.293,0,  4
29,5,18,-378,  0,  0,  0,30,6,14,-450,0.378,  0.00,  0.00,  0.00,0.303,1, 11.27,0,0,0.378,0,  4
30,6,14,-450,  0,  0,  0,31,6,11,-350,0.512,  0.00,  0.00,  0.00,0.558,0, 11.27,0,0,0.488,1,  4
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.83,  2.90,0.205,0,  0.63,1,0,0.106,0,  5
 2,0,17,   0,  1, 67, 32, 3,1,14,   0,0.115,  0.63,  2.59,  2.69,0.108,1,  1.26,1,1,0.115,0,  5
 3,1,14,   0,  0, 60, 40, 4,2,11,   0,0.142,  0.59,  2.24,  2.38,0.030,1,  1.85,1,1,0.142,0,  5
 4,2,11,   0, 45, 55,  0, 5,3,24,-300,0.126,  0.54,  0.57,  0.99,0.125,1,  2.39,0,0,0.126,0,  5
 5,3,24,-300,  0,  0,  0, 6,3,19,-200,0.835,  0.00,  0.82,  0.65,0.216,0,  2.39,0,0,0.165,0,  5
 6,3,19,-200,  0,  0,  0, 7,3,15,-100,0.817,  0.00,  1.21,  0.97,0.347,0,  2.39,0,0,0.183,0,  5
 7,3,15,-100,  0,  0,  0, 8,4,12,-300,0.199,  0.00,  0.27,  0.22,0.084,1,  2.39,0,0,0.199,0,  5
 8,4,12,-300,  0,  0,  0, 9,4, 9,-200,0.740,  0.00,  0.45,  0.36,0.937,0,  2.39,0,0,0.260,0,  5
 9,4, 9,-200,  0,  0,  0,10,4, 7,-100,0.722,  0.00,  0.75,  0.60,0.307,0,  2.39,0,0,0.278,0,  5
10,4, 7,-100,  0,  0,  0,11,4, 5,   0,0.702,  0.00,  1.30,  1.04,0.565,0,  2.39,0,0,0.298,0,  5
11,4, 5,   0, 42, 58,  0,12,4,18,   0,0.780,  0.42,  1.38,  1.52,0.577,0,  2.81,0,0,0.220,0,  5
12,4,18,   0, 37, 63,  0,13,4,27,   0,0.812,  0.43,  1.43,  1.57,0.338,0,  3.24,0,0,0.188,0,  5
13,4,27,   0, 33, 67,  0,14,4,33,   0,0.827,  0.44,  1.45,  1.60,0.790,0,  3.68,0,0,0.173,0,  5
14,4,33,   0, 24, 76,  0,15,4,35,   0,0.830,  0.46,  1.45,  1.62,0.743,0,  4.14,0,0,0.170,0,  5
15,4,35,   0, 25, 75,  0,16,4,37,   0,0.832,  0.46,  1.45,  1.62,0.640,0,  4.60,0,0,0.168,0,  5
16,4,37,   0, 20, 80,  0,17,5,37,-300,0.170,  0.47,  0.17,  0.61,0.054,1,  5.07,0,0,0.170,0,  5
17,5,37,-300,  0,  0,  0,18,5,30,-200,0.769,  0.00,  0.28,  0.22,0.562,0,  5.07,0,0,0.231,0,  5
18,5,30,-200,  0,  0,  0,19,5,24,-100,0.740,  0.00,  0.47,  0.37,0.738,0,  5.07,0,0,0.260,0,  5
19,5,24,-100,  0,  0,  0,20,5,19,   0,0.709,  0.00,  0.82,  0.66,0.318,0,  5.07,0,0,0.291,0,  5
20,5,19,   0, 35, 65,  0,21,5,27,   0,0.747,  0.31,  0.85,  0.99,0.746,0,  5.38,0,0,0.253,0,  5
21,5,27,   0, 27, 73,  0,22,5,31,   0,0.760,  0.33,  0.86,  1.01,0.467,0,  5.71,0,0,0.240,0,  5
22,5,31,   0, 29, 71,  0,23,5,35,   0,0.771,  0.33,  0.86,  1.01,0.433,0,  6.04,0,0,0.229,0,  5
23,5,35,   0, 25, 75,  0,24,5,37,   0,0.775,  0.33,  0.85,  1.01,0.850,0,  6.37,0,0,0.225,0,  5
24,5,37,   0, 20, 80,  0,25,5,37,   0,0.771,  0.34,  0.83,  1.01,0.972,0,  6.71,0,0,0.229,0,  5
25,5,37,   0, 20, 80,  0,26,6,37,-300,0.232,  0.34,  0.00,  0.34,0.227,1,  7.05,0,0,0.232,0,  5
26,6,37,-300,  0,  0,  0,27,6,30,-200,0.684,  0.00,  0.00,  0.00,0.648,0,  7.05,0,0,0.316,1,  5
27,6,30,-200,  0,  0,  0,28,6,24,-100,0.644,  0.00,  0.00,  0.00,0.488,0,  7.05,0,0,0.356,1,  5
28,6,24,-100,  0,  0,  0,29,6,19,-300,0.397,  0.00,  0.00,  0.00,0.039,1,  7.05,0,0,0.397,1,  5
29,6,19,-300,  0,  0,  0,30,6,15,-200,0.561,  0.00,  0.00,  0.00,0.989,0,  7.05,0,0,0.439,1,  5
30,6,15,-200,  0,  0,  0,31,6,12,-400,0.477,  0.00,  0.00,  0.00,0.012,1,  7.05,0,0,0.477,1,  5
 1,0,20,   0,  2, 68, 30, 2,0,17,   0,0.894,  0.63,  2.83,  2.90,0.911,0,  0.63,1,0,0.106,0,  6
 2,0,17,   0,  1, 67, 32, 3,0,14,   0,0.885,  0.63,  2.78,  2.85,0.248,0,  1.26,1,0,0.115,0,  6
 3,0,14,   0,  2, 63, 35, 4,0,12,   0,0.876,  0.61,  2.73,  2.80,0.890,0,  1.87,1,0,0.124,0,  6
 4,0,12,   0,  4, 58, 38, 5,0,11,   0,0.870,  0.59,  2.70,  2.75,0.759,0,  2.46,1,0,0.130,0,  6
 5,0,11,   0,  0, 60, 40, 6,0, 9,   0,0.861,  0.60,  2.65,  2.72,0.653,0,  3.06,1,0,0.139,0,  6
 6,0, 9,   0,  0, 57, 43, 7,0, 7,   0,0.850,  0.59,  2.61,  2.67,0.494,0,  3.65,1,0,0.150,0,  6
 7,0, 7,   0, 37, 63,  0, 8,0,18,   0,0.881,  0.61,  2.72,  2.78,0.965,0,  4.26,0,0,0.119,0,  6
 8,0,18,   0,  1, 63, 36, 9,0,15,   0,0.870,  0.61,  2.65,  2.73,0.531,0,  4.87,1,0,0.130,0,  6
 9,0,15,   0,  0, 60, 40,10,0,12,   0,0.858,  0.60,  2.59,  2.67,0.349,0,  5.47,1,0,0.142,0,  6
10,0,12,   0,  1, 55, 44,11,0,10,   0,0.847,  0.58,  2.54,  2.61,0.664,0,  6.05,1,0,0.153,0,  6
11,0,10,   0,  0, 53, 47,12,1, 8,   0,0.165,  0.57,  2.33,  2.43,0.054,1,  6.62,1,1,0.165,0,  6
12,1, 8,   0, 44, 56,  0,13,1,21,   0,0.862,  0.57,  2.45,  2.53,0.605,0,  7.19,0,0,0.138,0,  6
13,1,21,   0,  0, 58, 42,14,1,17,   0,0.847,  0.58,  2.37,  2.48,0.385,0,  7.77,1,0,0.153,0,  6
