Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
 3,0,14,   0,  2, 58, 10, 4,0,12,   0,0.876,  0.59,  4.34,  4.50,0.529,0,  1.78,1,0,0.124,0,255
 4,0,12,   0,  4, 56, 10, 5,0,11,   0,0.870,  0.58,  4.30,  4.45,0.589,0,  2.36,1,0,0.130,0,255
 5,0,11,   0,  0, 60, 10, 6,1, 9,   0,0.139,  0.60,  3.28,  3.55,0.112,1,  2.96,1,1,0.139,0,255
 6,1, 9,   0, 11, 49, 10, 7,1,11,   0,0.849,  0.46,  3.27,  3.40,0.936,0,  3.42,1,0,0.151,0,255
 7,1,11,   0,  6, 54, 10, 8,1,11,   0,0.846,  0.48,  3.24,  3.40,0.990,0,  3.90,1,0,0.154,0,255
 8,1,11,   0,  6, 54, 10, 9,1,11,   0,0.843,  0.48,  3.21,  3.37,0.637,0,  4.38,1,0,0.157,0,255
 9,1,11,   0,  6, 54, 10,10,1,11,   0,0.839,  0.48,  3.18,  3.34,0.827,0,  4.86,1,0,0.161,0,255
10,1,11,   0,  6, 54, 10,11,1,11,   0,0.835,  0.48,  3.15,  3.32,0.891,0,  5.34,1,0,0.165,0,255
11,1,11,   0,  6, 54, 10,12,1,11,   0,0.832,  0.48,  3.12,  3.29,0.701,0,  5.82,1,0,0.168,0,255
12,1,11,   0,  6, 54, 10,13,1,11,   0,0.828,  0.48,  3.08,  3.25,0.729,0,  6.30,1,0,0.172,0,255
13,1,11,   0,  6, 54, 10,14,1,11,   0,0.824,  0.48,  3.04,  3.22,0.993,0,  6.78,1,0,0.176,0,255
14,1,11,   0,  6, 54, 10,15,1,11,   0,0.820,  0.48,  3.00,  3.18,0.307,0,  7.26,1,0,0.180,0,255
15,1,11,   0,  6, 54, 10,16,1,11,   0,0.816,  0.48,  2.95,  3.14,0.530,0,  7.74,1,0,0.184,0,255
16,1,11,   0,  6, 54, 10,17,2,11,   0,0.189,  0.48,  2.10,  2.37,0.046,1,  8.22,1,1,0.189,0,255
17,2,11,   0,  6, 54, 10,18,2,11,   0,0.786,  0.38,  2.06,  2.24,0.946,0,  8.60,1,0,0.214,0,255
18,2,11,   0,  6, 54, 10,19,2,11,   0,0.781,  0.38,  2.02,  2.20,0.370,0,  8.98,1,0,0.219,0,255
19,2,11,   0,  6, 54, 10,20,2,11,   0,0.777,  0.38,  1.97,  2.16,0.685,0,  9.36,1,0,0.223,0,255
20,2,11,   0,  6, 54, 10,21,2,11,   0,0.772,  0.38,  1.92,  2.11,0.298,0,  9.74,1,0,0.228,0,255
21,2,11,   0,  6, 54, 10,22,2,11,   0,0.767,  0.38,  1.85,  2.05,0.670,0, 10.12,1,0,0.233,0,255
22,2,11,   0,  6, 54, 10,23,2,11,   0,0.761,  0.38,  1.78,  1.98,0.458,0, 10.50,1,0,0.239,0,255
23,2,11,   0,  6, 54, 10,24,2,11,   0,0.756,  0.38,  1.68,  1.90,0.557,0, 10.88,1,0,0.244,0,255
24,2,11,   0,  6, 54, 10,25,2,11,   0,0.750,  0.38,  1.57,  1.79,0.801,0, 11.26,1,0,0.250,0,255
25,2,11,   0,  0, 60, 10,26,3, 9,   0,0.269,  0.40,  0.98,  1.28,0.099,1, 11.66,1,1,0.269,0,255
26,3, 9,   0,  2, 58, 10,27,3, 8,   0,0.686,  0.30,  0.87,  1.08,0.409,0, 11.96,1,0,0.314,0,255
27,3, 8,   0,  2, 58, 10,28,3, 7,   0,0.671,  0.30,  0.73,  0.95,0.821,0, 12.26,1,0,0.329,0,255
28,3, 7,   0,  0, 60, 10,29,3, 5,   0,0.645,  0.30,  0.55,  0.80,0.634,0, 12.56,1,0,0.355,0,255
29,3, 5,   0,  0, 60, 10,30,3, 4,   0,0.626,  0.30,  0.32,  0.59,0.842,0, 12.86,1,0,0.374,0,255
30,3, 4,   0,  0, 70,  0,31,3, 3,   0,0.606,  0.32,  0.00,  0.32,0.659,0, 13.18,0,0,0.394,0,255
 1,0,20,   0,  2, 58, 10, 2,0,17,   0,0.894,  0.59,  4.44,  4.59,0.282,0,  0.59,1,0,0.106,0,256
 2,0,17,   0,  1, 59, 10, 3,0,14,   0,0.885,  0.60,  4.39,  4.54,0.812,0,  1.19,1,0,0.115,0,256
 3,0,14,   0,  2, 58, 10, 4,0,12,   0,0.876,  0.59,  4.34,  4.50,0.285,0,  1.78,1,0,0.124,0,256
 4,0,12,   0,  4, 56, 10, 5,0,11,   0,0.870,  0.58,  4.30,  4.45,0.654,0,  2.36,1,0,0.130,0,256
 5,0,11,   0,  0, 60, 10, 6,0, 9,   0,0.861,  0.60,  4.25,  4.42,0.317,0,  2.96,1,0,0.139,0,256
 6,0, 9,   0,  5, 55, 10, 7,0, 9,   0,0.857,  0.58,  4.21,  4.37,0.863,0,  3.54,1,0,0.143,0,256
 7,0, 9,   0,  5, 55, 10, 8,1, 9,   0,0.146,  0.58,  3.22,  3.48,0.031,1,  4.12,1,1,0.146,0,256
 8,1, 9,   0, 11, 49, 10, 9,1,11,   0,0.843,  0.46,  3.21,  3.35,0.165,0,  4.58,1,0,0.157,0,256
 9,1,11,   0,  6, 54, 10,10,1,11,   0,0.839,  0.48,  3.18,  3.34,0.701,0,  5.06,1,0,0.161,0,256
10,1,11,   0,  6, 54, 10,11,1,11,   0,0.835,  0.48,  3.15,  3.32,0.385,0,  5.54,1,0,0.165,0,256
11,1,11,   0,  6, 54, 10,12,1,11,   0,0.832,  0.48,  3.12,  3.29,0.655,0,  6.02,1,0,0.168,0,256
12,1,11,   0,  6, 54, 10,13,1,11,   0,0.828,  0.48,  3.08,  3.25,0.879,0,  6.50,1,0,0.172,0,256
13,1,11,   0,  6, 54, 10,14,1,11,   0,0.824,  0.48,  3.04,  3.22,0.180,0,  6.98,1,0,0.176,0,256
14,1,11,   0,  6, 54, 10,15,1,11,   0,0.820,  0.48,  3.00,  3.18,0.541,0,  7.46,1,0,0.180,0,256
15,1,11,   0,  6, 54, 10,16,1,11,   0,0.816,  0.48,  2.95,  3.14,0.738,0,  7.94,1,0,0.184,0,256
16,1,11,   0,  6, 54, 10,17,2,11,   0,0.189,  0.48,  2.10,  2.37,0.014,1,  8.42,1,1,0.189,0,256
17,2,11,   0,  6, 54, 10,18,2,11,   0,0.786,  0.38,  2.06,  2.24,0.945,0,  8.80,1,0,0.214,0,256
18,2,11,   0,  6, 54, 10,19,2,11,   0,0.781,  0.38,  2.02,  2.20,0.484,0,  9.18,1,0,0.219,0,256
19,2,11,   0,  6, 54, 10,20,2,11,   0,0.777,  0.38,  1.97,  2.16,0.415,0,  9.56,1,0,0.223,0,256
20,2,11,   0,  6, 54, 10,21,2,11,   0,0.772,  0.38,  1.92,  2.11,0.737,0,  9.94,1,0,0.228,0,256
21,2,11,   0,  6, 54, 10,22,3,11,   0,0.233,  0.38,  1.22,  1.48,0.185,1, 10.32,1,1,0.233,0,256
22,3,11,   0, 15, 45, 10,23,3,14,   0,0.751,  0.26,  1.20,  1.34,0.468,0, 10.58,1,0,0.249,0,256
23,3,14,   0,  8, 52, 10,24,4,14,   0,0.254,  0.28,  0.64,  0.86,0.195,1, 10.86,1,1,0.254,0,256
24,4,14,   0, 14, 46, 10,25,4,16,   0,0.716,  0.18,  0.62,  0.74,0.443,0, 11.04,1,0,0.284,0,256
25,4,16,   0,  9, 51, 10,26,4,16,   0,0.711,  0.19,  0.58,  0.71,0.637,0, 11.23,1,0,0.289,0,256
26,4,16,   0,  3, 57, 10,27,4,14,   0,0.692,  0.20,  0.53,  0.67,0.946,0, 11.43,1,0,0.308,0,256
27,4,14,   0,  2, 58, 10,28,4,12,   0,0.671,  0.20,  0.46,  0.61,0.594,0, 11.63,1,0,0.329,0,256
28,4,12,   0,  1, 59, 10,29,5,10,   0,0.352,  0.20,  0.16,  0.34,0.334,1, 11.83,1,1,0.352,0,256
29,5,10,   0,  0, 70,  0,30,5, 8,   0,0.563,  0.11,  0.11,  0.20,0.671,0, 11.94,0,0,0.437,0,256
30,5, 8,   0,  0, 70,  0,31,5, 6,   0,0.531,  0.11,  0.00,  0.11,0.620,0, 12.05,0,0,0.469,0,256
 1,0,20,   0,  2, 58, 10, 2,0,17,   0,0.894,  0.59,  4.44,  4.59,0.710,0,  0.59,1,0,0.106,0,257
 2,0,17,   0,  1, 59, 10, 3,0,14,   0,0.885,  0.60,  4.39,  4.54,0.836,0,  1.19,1,0,0.115,0,257
 3,0,14,   0,  2, 58, 10, 4,1,12,   0,0.124,  0.59,  3.35,  3.61,0.122,1,  1.78,1,1,0.124,0,257
 4,1,12,   0,  4, 56, 10, 5,1,11,   0,0.855,  0.49,  3.32,  3.47,0.273,0,  2.27,1,0,0.145,0,257
 5,1,11,   0,  6, 54, 10, 6,1,11,   0,0.852,  0.48,  3.30,  3.44,0.477,0,  2.75,1,0,0.148,0,257
 6,1,11,   0,  6, 54, 10, 7,1,11,   0,0.849,  0.48,  3.27,  3.42,0.829,0,  3.23,1,0,0.151,0,257
 7,1,11,   0,  6, 54, 10, 8,1,11,   0,0.846,  0.48,  3.24,  3.40,0.220,0,  3.71,1,0,0.154,0,257
 8,1,11,   0,  6, 54, 10, 9,1,11,   0,0.843,  0.48,  3.21,  3.37,0.448,0,  4.19,1,0,0.157,0,257
 9,1,11,   0,  6, 54, 10,10,1,11,   0,0.839,  0.48,  3.18,  3.34,0.402,0,  4.67,1,0,0.161,0,257
10,1,11,   0,  6, 54, 10,11,1,11,   0,0.835,  0.48,  3.15,  3.32,0.827,0,  5.15,1,0,0.165,0,257
11,1,11,   0,  6, 54, 10,12,1,11,   0,0.832,  0.48,  3.12,  3.29,0.651,0,  5.63,1,0,0.168,0,257
12,1,11,   0,  6, 54, 10,13,1,11,   0,0.828,  0.48,  3.08,  3.25,0.188,0,  6.11,1,0,0.172,0,257
13,1,11,   0,  6, 54, 10,14,1,11,   0,0.824,  0.48,  3.04,  3.22,0.716,0,  6.59,1,0,0.176,0,257
14,1,11,   0,  6, 54, 10,15,2,11,   0,0.180,  0.48,  2.16,  2.42,0.172,1,  7.07,1,1,0.180,0,257
15,2,11,   0, 15, 45, 10,16,2,14,   0,0.809,  0.35,  2.16,  2.29,0.492,0,  7.42,1,0,0.191,0,257
16,2,14,   0, 14, 46, 10,17,2,16,   0,0.813,  0.36,  2.14,  2.28,0.595,0,  7.78,1,0,0.187,0,257
17,2,16,   0,  9, 51, 10,18,3,16,   0,0.191,  0.37,  1.37,  1.61,0.047,1,  8.15,1,1,0.191,0,257
18,3,16,   0, 15, 45, 10,19,3,18,   0,0.789,  0.26,  1.36,  1.49,0.779,0,  8.41,1,0,0.211,0,257
19,3,18,   0, 10, 50, 10,20,3,18,   0,0.785,  0.28,  1.33,  1.48,0.596,0,  8.69,1,0,0.215,0,257
20,3,18,   0, 10, 50, 10,21,4,18,   0,0.220,  0.28,  0.71,  0.92,0.213,1,  8.97,1,1,0.220,0,257
21,4,18,   0, 16, 44, 10,22,5,20,   0,0.248,  0.17,  0.26,  0.41,0.040,1,  9.14,1,1,0.248,0,257
22,5,20,   0, 23, 47,  0,23,5,24,   0,0.725,  0.09,  0.27,  0.33,0.951,0,  9.23,0,0,0.275,0,257
23,5,24,   0, 13, 57,  0,24,5,24,   0,0.720,  0.10,  0.26,  0.33,0.937,0,  9.33,0,0,0.280,0,257
24,5,24,   0, 13, 57,  0,25,5,24,   0,0.716,  0.10,  0.25,  0.33,0.967,0,  9.43,0,0,0.284,0,257
25,5,24,   0, 13, 57,  0,26,5,24,   0,0.712,  0.10,  0.24,  0.32,0.817,0,  9.53,0,0,0.288,0,257
26,5,24,   0, 13, 57,  0,27,6,24,-300,0.293,  0.10,  0.00,  0.10,0.207,1,  9.63,0,0,0.293,0,257
27,6,24,-300,  0,  0,  0,28,6,19,-450,0.392,  0.00,  0.00,  0.00,0.013,1,  9.63,0,0,0.392,1,257
28,6,19,-450,  0,  0,  0,29,6,15,-450,0.433,  0.00,  0.00,  0.00,0.032,1,  9.63,0,0,0.433,1,257
29,6,15,-450,  0,  0,  0,30,6,12,-380,0.530,  0.00,  0.00,  0.00,0.516,0,  9.63,0,0,0.470,1,257
30,6,12,-380,  0,  0,  0,31,6, 9,-450,0.514,  0.00,  0.00,  0.00,0.292,1,  9.63,0,0,0.514,1,257
 1,0,20,   0,  2, 58, 10, 2,0,17,   0,0.894,  0.59,  4.44,  4.59,0.984,0,  0.59,1,0,0.106,0,258
 2,0,17,   0,  1, 59, 10, 3,0,14,   0,0.885,  0.60,  4.39,  4.54,0.484,0,  1.19,1,0,0.115,0,258
 3,0,14,   0,  2, 58, 10, 4,0,12,   0,0.876,  0.59,  4.34,  4.50,0.879,0,  1.78,1,0,0.124,0,258
 4,0,12,   0,  4, 56, 10, 5,0,11,   0,0.870,  0.58,  4.30,  4.45,0.682,0,  2.36,1,0,0.130,0,258
 5,0,11,   0,  0, 60, 10, 6,0, 9,   0,0.861,  0.60,  4.25,  4.42,0.410,0,  2.96,1,0,0.139,0,258
 6,0, 9,   0,  5, 55, 10, 7,0, 9,   0,0.857,  0.58,  4.21,  4.37,0.212,0,  3.54,1,0,0.143,0,258
 7,0, 9,   0,  5, 55, 10, 8,0, 9,   0,0.854,  0.58,  4.18,  4.34,0.222,0,  4.12,1,0,0.146,0,258
 8,0, 9,   0,  5, 55, 10, 9,0, 9,   0,0.850,  0.58,  4.14,  4.30,0.866,0,  4.70,1,0,0.150,0,258
 9,0, 9,   0,  5, 55, 10,10,0, 9,   0,0.847,  0.58,  4.10,  4.27,0.655,0,  5.28,1,0,0.153,0,258
10,0, 9,   0,  5, 55, 10,11,0, 9,   0,0.843,  0.58,  4.05,  4.23,0.286,0,  5.86,1,0,0.157,0,258
11,0, 9,   0,  5, 55, 10,12,1, 9,   0,0.161,  0.58,  3.10,  3.37,0.075,1,  6.44,1,1,0.161,0,258
12,1, 9,   0, 11, 49, 10,13,1,11,   0,0.828,  0.46,  3.08,  3.23,0.223,0,  6.90,1,0,0.172,0,258
13,1,11,   0,  6, 54, 10,14,2,11,   0,0.176,  0.48,  2.19,  2.45,0.077,1,  7.38,1,1,0.176,0,258
14,2,11,   0, 15, 45, 10,15,3,14,   0,0.187,  0.35,  1.41,  1.62,0.031,1,  7.73,1,1,0.187,0,258
15,3,14,   0, 14, 46, 10,16,3,16,   0,0.791,  0.27,  1.41,  1.53,0.231,0,  8.00,1,0,0.209,0,258
16,3,16,   0, 15, 45, 10,17,3,18,   0,0.796,  0.26,  1.40,  1.53,0.677,0,  8.26,1,0,0.204,0,258
17,3,18,   0, 10, 50, 10,18,3,18,   0,0.793,  0.28,  1.38,  1.52,0.752,0,  8.54,1,0,0.207,0,258
18,3,18,   0, 10, 50, 10,19,4,18,   0,0.211,  0.28,  0.73,  0.94,0.059,1,  8.82,1,1,0.211,0,258
19,4,18,   0, 16, 44, 10,20,4,20,   0,0.760,  0.17,  0.73,  0.83,0.700,0,  8.99,1,0,0.240,0,258
20,4,20,   0, 11, 49, 10,21,4,20,   0,0.756,  0.18,  0.72,  0.83,0.342,0,  9.17,1,0,0.244,0,258
21,4,20,   0, 11, 49, 10,22,4,20,   0,0.752,  0.18,  0.70,  0.82,0.657,0,  9.35,1,0,0.248,0,258
22,4,20,   0, 11, 49, 10,23,4,20,   0,0.748,  0.18,  0.69,  0.80,0.371,0,  9.53,1,0,0.252,0,258
23,4,20,   0, 11, 49, 10,24,4,20,   0,0.743,  0.18,  0.66,  0.78,0.523,0,  9.71,1,0,0.257,0,258
24,4,20,   0, 11, 49, 10,25,4,20,   0,0.739,  0.18,  0.64,  0.76,0.645,0,  9.89,1,0,0.261,0,258
25,4,20,   0,  5, 55, 10,26,4,18,   0,0.723,  0.19,  0.59,  0.73,0.961,0, 10.08,1,0,0.277,0,258
26,4,18,   0,  4, 56, 10,27,4,16,   0,0.705,  0.19,  0.54,  0.68,0.619,0, 10.27,1,0,0.295,0,258
27,4,16,   0,  0, 60, 10,28,4,13,   0,0.679,  0.20,  0.46,  0.61,0.773,0, 10.47,1,0,0.321,0,258
28,4,13,   0,  0, 60, 10,29,4,10,   0,0.648,  0.20,  0.35,  0.52,0.564,0, 10.67,1,0,0.352,0,258
29,4,10,   0,  0, 60, 10,30,4, 8,   0,0.622,  0.20,  0.21,  0.39,0.786,0, 10.87,1,0,0.378,0,258
30,4, 8,   0,  0, 70,  0,31,4, 6,   0,0.594,  0.21,  0.00,  0.21,0.850,0, 11.08,0,0,0.406,0,258
 1,0,20,   0,  2, 58, 10, 2,0,17,   0,0.894,  0.59,  4.44,  4.59,0.538,0,  0.59,1,0,0.106,0,259
 2,0,17,   0,  1, 59, 10, 3,0,14,   0,0.885,  0.60,  4.39,  4.54,0.697,0,  1.19,1,0,0.115,0,259
 3,0,14,   0,  2, 58, 10, 4,0,12,   0,0.876,  0.59,  4.34,  4.50,0.844,0,  1.78,1,0,0.124,0,259
 4,0,12,   0,  4, 56, 10, 5,0,11,   0,0.870,  0.58,  4.30,  4.45,0.797,0,  2.36,1,0,0.130,0,259
 5,0,11,   0,  0, 60, 10, 6,0, 9,   0,0.861,  0.60,  4.25,  4.42,0.317,0,  2.96,1,0,0.139,0,259
 6,0, 9,   0,  5, 55, 10, 7,0, 9,   0,0.857,  0.58,  4.21,  4.37,0.460,0,  3.54,1,0,0.143,0,259
 7,0, 9,   0,  5, 55, 10, 8,1, 9,   0,0.146,  0.58,  3.22,  3.48,0.079,1,  4.12,1,1,0.146,0,259
 8,1, 9,   0, 11, 49, 10, 9,1,11,   0,0.843,  0.46,  3.21,  3.35,0.956,0,  4.58,1,0,0.157,0,259
 9,1,11,   0,  6, 54, 10,10,1,11,   0,0.839,  0.48,  3.18,  3.34,0.689,0,  5.06,1,0,0.161,0,259
10,1,11,   0,  6, 54, 10,11,1,11,   0,0.835,  0.48,  3.15,  3.32,0.855,0,  5.54,1,0,0.165,0,259
11,1,11,   0,  6, 54, 10,12,1,11,   0,0.832,  0.48,  3.12,  3.29,0.430,0,  6.02,1,0,0.168,0,259
12,1,11,   0,  6, 54, 10,13,1,11,   0,0.828,  0.48,  3.08,  3.25,0.519,0,  6.50,1,0,0.172,0,259
13,1,11,   0,  6, 54, 10,14,1,11,   0,0.824,  0.48,  3.04,  3.22,0.952,0,  6.98,1,0,0.176,0,259
14,1,11,   0,  6, 54, 10,15,1,11,   0,0.820,  0.48,  3.00,  3.18,0.466,0,  7.46,1,0,0.180,0,259
15,1,11,   0,  6, 54, 10,16,2,11,   0,0.184,  0.48,  2.13,  2.40,0.035,1,  7.94,1,1,0.184,0,259
16,2,11,   0,  6, 54, 10,17,2,11,   0,0.791,  0.38,  2.10,  2.27,0.302,0,  8.32,1,0,0.209,0,259
17,2,11,   0,  6, 54, 10,18,3,11,   0,0.214,  0.38,  1.34,  1.59,0.120,1,  8.70,1,1,0.214,0,259
18,3,11,   0, 15, 45, 10,19,4,14,   0,0.231,  0.26,  0.72,  0.91,0.183,1,  8.96,1,1,0.231,0,259
19,4,14,   0, 14, 46, 10,20,4,16,   0,0.740,  0.18,  0.71,  0.82,0.522,0,  9.14,1,0,0.260,0,259
20,4,16,   0, 15, 45, 10,21,5,18,   0,0.254,  0.18,  0.26,  0.41,0.219,1,  9.32,1,1,0.254,0,259
21,5,18,   0, 22, 48,  0,22,5,22,   0,0.718,  0.09,  0.27,  0.33,0.473,0,  9.41,0,0,0.282,0,259
22,5,22,   0, 18, 52,  0,23,5,24,   0,0.725,  0.09,  0.27,  0.34,0.770,0,  9.50,0,0,0.275,0,259
23,5,24,   0, 13, 57,  0,24,5,24,   0,0.720,  0.10,  0.26,  0.33,0.548,0,  9.60,0,0,0.280,0,259
24,5,24,   0, 13, 57,  0,25,5,24,   0,0.716,  0.10,  0.25,  0.33,0.382,0,  9.70,0,0,0.284,0,259
25,5,24,   0, 13, 57,  0,26,5,24,   0,0.712,  0.10,  0.24,  0.32,0.717,0,  9.80,0,0,0.288,0,259
26,5,24,   0, 13, 57,  0,27,5,24,   0,0.707,  0.10,  0.23,  0.30,0.527,0,  9.90,0,0,0.293,0,259
27,5,24,   0,  7, 63,  0,28,6,22,-300,0.309,  0.10,  0.00,  0.10,0.205,1, 10.00,0,0,0.309,0,259
28,6,22,-300,  0,  0,  0,29,6,18,-230,0.594,  0.00,  0.00,  0.00,0.680,0, 10.00,0,0,0.406,1,259
29,6,18,-230,  0,  0,  0,30,6,14,-160,0.551,  0.00,  0.00,  0.00,0.464,0, 10.00,0,0,0.449,1,259
30,6,14,-160,  0,  0,  0,31,6,11,-390,0.488,  0.00,  0.00,  0.00,0.478,1, 10.00,0,0,0.488,1,259
 1,0,20,   0,  2, 58, 10, 2,0,17,   0,0.894,  0.59,  4.44,  4.59,0.370,0,  0.59,1,0,0.106,0,260
 2,0,17,   0,  1, 59, 10, 3,0,14,   0,0.885,  0.60,  4.39,  4.54,0.752,0,  1.19,1,0,0.115,0,260
 3,0,14,   0,  2, 58, 10, 4,0,12,   0,0.876,  0.59,  4.34,  4.50,0.616,0,  1.78,1,0,0.124,0,260
 4,0,12,   0,  4, 56, 10, 5,0,11,   0,0.870,  0.58,  4.30,  4.45,0.902,0,  2.36,1,0,0.130,0,260
 5,0,11,   0,  0, 60, 10, 6,0, 9,   0,0.861,  0.60,  4.25,  4.42,0.275,0,  2.96,1,0,0.139,0,260
 6,0, 9,   0,  5, 55, 10, 7,0, 9,   0,0.857,  0.58,  4.21,  4.37,0.954,0,  3.54,1,0,0.143,0,260
 7,0, 9,   0,  5, 55, 10, 8,0, 9,   0,0.854,  0.58,  4.18,  4.34,0.678,0,  4.12,1,0,0.146,0,260
 8,0, 9,   0,  5, 55, 10, 9,0, 9,   0,0.850,  0.58,  4.14,  4.30,0.950,0,  4.70,1,0,0.150,0,260
 9,0, 9,   0,  5, 55, 10,10,0, 9,   0,0.847,  0.58,  4.10,  4.27,0.996,0,  5.28,1,0,0.153,0,260
10,0, 9,   0,  5, 55, 10,11,0, 9,   0,0.843,  0.58,  4.05,  4.23,0.969,0,  5.86,1,0,0.157,0,260
11,0, 9,   0,  5, 55, 10,12,0, 9,   0,0.839,  0.58,  4.01,  4.19,0.984,0,  6.44,1,0,0.161,0,260
12,0, 9,   0,  5, 55, 10,13,0, 9,   0,0.835,  0.58,  3.96,  4.14,0.395,0,  7.02,1,0,0.165,0,260
13,0, 9,   0,  5, 55, 10,14,0, 9,   0,0.831,  0.58,  3.90,  4.09,0.433,0,  7.60,1,0,0.169,0,260
14,0, 9,   0,  5, 55, 10,15,0, 9,   0,0.827,  0.58,  3.84,  4.04,0.742,0,  8.18,1,0,0.173,0,260
15,0, 9,   0,  5, 55, 10,16,0, 9,   0,0.822,  0.58,  3.77,  3.97,0.432,0,  8.76,1,0,0.178,0,260
16,0, 9,   0,  5, 55, 10,17,1, 9,   0,0.182,  0.58,  2.88,  3.17,0.171,1,  9.34,1,1,0.182,0,260
17,1, 9,   0, 11, 49, 10,18,1,11,   0,0.807,  0.46,  2.84,  3.02,0.902,0,  9.80,1,0,0.193,0,260
18,1,11,   0,  6, 54, 10,19,1,11,   0,0.802,  0.48,  2.77,  2.98,0.698,0, 10.28,1,0,0.198,0,260
19,1,11,   0,  6, 54, 10,20,1,11,   0,0.798,  0.48,  2.70,  2.91,0.752,0, 10.76,1,0,0.202,0,260
20,1,11,   0,  6, 54, 10,21,2,11,   0,0.207,  0.48,  1.92,  2.21,0.018,1, 11.24,1,1,0.207,0,260
21,2,11,   0,  6, 54, 10,22,2,11,   0,0.767,  0.38,  1.85,  2.05,0.561,0, 11.62,1,0,0.233,0,260
22,2,11,   0,  6, 54, 10,23,2,11,   0,0.761,  0.38,  1.78,  1.98,0.551,0, 12.00,1,0,0.239,0,260
23,2,11,   0,  6, 54, 10,24,2,11,   0,0.756,  0.38,  1.68,  1.90,0.737,0, 12.38,1,0,0.244,0,260
24,2,11,   0,  6, 54, 10,25,2,11,   0,0.750,  0.38,  1.57,  1.79,0.495,0, 12.76,1,0,0.250,0,260
25,2,11,   0,  0, 60, 10,26,3, 9,   0,0.269,  0.40,  0.98,  1.28,0.225,1, 13.16,1,1,0.269,0,260
26,3, 9,   0,  2, 58, 10,27,3, 8,   0,0.686,  0.30,  0.87,  1.08,0.662,0, 13.46,1,0,0.314,0,260
27,3, 8,   0,  2, 58, 10,28,3, 7,   0,0.671,  0.30,  0.73,  0.95,0.808,0, 13.76,1,0,0.329,0,260
28,3, 7,   0,  0, 60, 10,29,3, 5,   0,0.645,  0.30,  0.55,  0.80,0.648,0, 14.06,1,0,0.355,0,260
29,3, 5,   0,  0, 60, 10,30,3, 4,   0,0.626,  0.30,  0.32,  0.59,0.593,0, 14.36,1,0,0.374,0,260
30,3, 4,   0,  0, 70,  0,31,4, 3,-300,0.394,  0.32,  0.00,  0.32,0.171,1, 14.68,0,0,0.394,0,260
 1,0,20,   0,  2, 58, 10, 2,0,17,   0,0.894,  0.59,  4.44,  4.59,0.596,0,  0.59,1,0,0.106,0,261
 2,0,17,   0,  1, 59, 10, 3,0,14,   0,0.885,  0.60,  4.39,  4.54,0.185,0,  1.19,1,0,0.115,0,261
 3,0,14,   0,  2, 58, 10, 4,0,12,   0,0.876,  0.59,  4.34,  4.50,0.773,0,  1.78,1,0,0.124,0,261
 4,0,12,   0,  4, 56, 10, 5,0,11,   0,0.870,  0.58,  4.30,  4.45,0.206,0,  2.36,1,0,0.130,0,261
 5,0,11,   0,  0, 60, 10, 6,1, 9,   0,0.139,  0.60,  3.28,  3.55,0.059,1,  2.96,1,1,0.139,0,261
 6,1, 9,   0, 11, 49, 10, 7,1,11,   0,0.849,  0.46,  3.27,  3.40,0.466,0,  3.42,1,0,0.151,0,261
 7,1,11,   0,  6, 54, 10, 8,1,11,   0,0.846,  0.48,  3.24,  3.40,0.764,0,  3.90,1,0,0.154,0,261
 8,1,11,   0,  6, 54, 10, 9,1,11,   0,0.843,  0.48,  3.21,  3.37,0.804,0,  4.38,1,0,0.157,0,261
 9,1,11,   0,  6, 54, 10,10,1,11,   0,0.839,  0.48,  3.18,  3.34,0.407,0,  4.86,1,0,0.161,0,261
10,1,11,   0,  6, 54, 10,11,1,11,   0,0.835,  0.48,  3.15,  3.32,0.597,0,  5.34,1,0,0.165,0,261
11,1,11,   0,  6, 54, 10,12,1,11,   0,0.832,  0.48,  3.12,  3.29,0.607,0,  5.82,1,0,0.168,0,261
12,1,11,   0,  6, 54, 10,13,1,11,   0,0.828,  0.48,  3.08,  3.25,0.665,0,  6.30,1,0,0.172,0,261
13,1,11,   0,  6, 54, 10,14,2,11,   0,0.176,  0.48,  2.19,  2.45,0.126,1,  6.78,1,1,0.176,0,261
14,2,11,   0, 15, 45, 10,15,2,14,   0,0.813,  0.35,  2.19,  2.32,0.469,0,  7.13,1,0,0.187,0,261
15,2,14,   0, 14, 46, 10,16,2,16,   0,0.817,  0.36,  2.17,  2.31,0.921,0,  7.49,1,0,0.183,0,261
16,2,16,   0,  9, 51, 10,17,2,16,   0,0.813,  0.37,  2.14,  2.30,0.315,0,  7.86,1,0,0.187,0,261
17,2,16,   0,  9, 51, 10,18,2,16,   0,0.809,  0.37,  2.10,  2.27,0.377,0,  8.23,1,0,0.191,0,261
18,2,16,   0,  9, 51, 10,19,3,16,   0,0.195,  0.37,  1.35,  1.58,0.085,1,  8.60,1,1,0.195,0,261
19,3,16,   0, 15, 45, 10,20,3,18,   0,0.785,  0.26,  1.33,  1.46,0.647,0,  8.86,1,0,0.215,0,261
20,3,18,   0, 10, 50, 10,21,3,18,   0,0.780,  0.28,  1.30,  1.45,0.533,0,  9.14,1,0,0.220,0,261
