Age,Shocks,Fitness,Cash,FitnessSpending,JoySpending,InsuranceSpending,NextAge,NextShocks,NextFitness,NextCash,Probability,Enjoyment,FutureValue,Value,RandDraw,Shocked,TotalJoy,BuyIns,InsurancePaid,ShockProb,AtMaxShocks,Life
25,1,44,   0, 12, 49, 39,26,1,40,   0,0.862,  0.46,  2.29,  2.75,0.275,0, 12.05,1,0,0.138,0,  0
26,1,40,   0,  1, 53, 42,27,1,33,   4,0.843,  0.47,  1.89,  2.36,0.831,0, 12.52,1,0,0.157,0,  0
27,1,33,   4,  0, 51, 48,28,1,27,   5,0.822,  0.47,  1.48,  1.94,0.984,0, 12.99,1,0,0.178,0,  0
28,1,27,   5,  0, 50, 55,29,1,22,   0,0.800,  0.46,  1.06,  1.52,0.382,0, 13.45,1,0,0.200,0,  0
29,1,22,   0,  0,100,  0,30,1,18,   0,0.778,  0.60,  0.60,  1.19,0.718,0, 14.05,0,0,0.222,0,  0
30,1,18,   0,  0,100,  0,31,2,14,-300,0.249,  0.60,  0.00,  0.60,0.126,1, 14.65,0,0,0.249,0,  0
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.217,0,  0.47,0,0,0.073,0,  1
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.541,0,  0.96,1,0,0.069,0,  1
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.490,0,  1.48,1,0,0.067,0,  1
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.879,0,  2.01,1,0,0.066,0,  1
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.583,0,  2.54,1,0,0.066,0,  1
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.749,0,  3.07,1,0,0.070,0,  1
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.372,0,  3.60,1,0,0.066,0,  1
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.222,0,  4.12,1,0,0.066,0,  1
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.104,0,  4.67,1,0,0.069,0,  1
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.145,0,  5.22,1,0,0.069,0,  1
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.403,0,  5.76,1,0,0.072,0,  1
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.797,0,  6.30,1,0,0.072,0,  1
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.207,0,  6.83,1,0,0.076,0,  1
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.280,0,  7.36,1,0,0.076,0,  1
15,0,59,   0, 32, 45, 23,16,0,59,   0,0.922,  0.53,  7.31,  7.84,0.215,0,  7.89,1,0,0.078,0,  1
16,0,59,   0, 26, 46, 24,17,0,57,   4,0.918,  0.53,  6.89,  7.43,0.395,0,  8.42,1,0,0.082,0,  1
17,0,57,   4, 25, 46, 25,18,0,55,   8,0.914,  0.53,  6.48,  7.01,0.864,0,  8.95,1,0,0.086,0,  1
18,0,55,   8, 36, 46, 26,19,0,57,   0,0.914,  0.53,  6.06,  6.59,0.463,0,  9.48,1,0,0.086,0,  1
19,0,57,   0, 19, 49, 26,20,0,53,   6,0.907,  0.55,  5.62,  6.17,0.689,0, 10.03,1,0,0.093,0,  1
20,0,53,   6, 20, 48, 28,21,0,50,  10,0.901,  0.55,  5.18,  5.72,0.649,0, 10.58,1,0,0.099,0,  1
21,0,50,  10, 27, 48, 30,22,0,50,   5,0.899,  0.55,  4.73,  5.27,0.635,0, 11.13,1,0,0.101,0,  1
22,0,50,   5, 27, 47, 31,23,0,50,   0,0.896,  0.54,  4.28,  4.82,0.410,0, 11.67,1,0,0.104,0,  1
23,0,50,   0, 21, 47, 32,24,0,48,   0,0.891,  0.54,  3.82,  4.36,0.375,0, 12.21,1,0,0.109,0,  1
24,0,48,   0, 14, 52, 34,25,0,44,   0,0.882,  0.57,  3.34,  3.90,0.702,0, 12.78,1,0,0.118,0,  1
25,0,44,   0,  3, 55, 37,26,0,37,   5,0.866,  0.58,  2.83,  3.41,0.707,0, 13.36,1,0,0.134,0,  1
26,0,37,   5,  8, 54, 41,27,0,33,   2,0.853,  0.57,  2.32,  2.90,0.301,0, 13.93,1,0,0.147,0,  1
27,0,33,   2,  0, 53, 45,28,0,27,   4,0.833,  0.57,  1.81,  2.38,0.982,0, 14.50,1,0,0.167,0,  1
28,0,27,   4,  0, 53, 51,29,0,22,   0,0.812,  0.57,  1.28,  1.85,0.200,0, 15.07,1,0,0.188,0,  1
29,0,22,   0,  0,100,  0,30,0,18,   0,0.791,  0.71,  0.71,  1.43,0.429,0, 15.78,0,0,0.209,0,  1
30,0,18,   0,  0,100,  0,31,0,14,   0,0.765,  0.71,  0.00,  0.71,0.544,0, 16.49,0,0,0.235,0,  1
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.325,0,  0.47,0,0,0.073,0,  2
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.102,0,  0.96,1,0,0.069,0,  2
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.188,0,  1.48,1,0,0.067,0,  2
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.646,0,  2.01,1,0,0.066,0,  2
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.781,0,  2.54,1,0,0.066,0,  2
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.814,0,  3.07,1,0,0.070,0,  2
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.873,0,  3.60,1,0,0.066,0,  2
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.105,0,  4.12,1,0,0.066,0,  2
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.353,0,  4.67,1,0,0.069,0,  2
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.820,0,  5.22,1,0,0.069,0,  2
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.516,0,  5.76,1,0,0.072,0,  2
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.396,0,  6.30,1,0,0.072,0,  2
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.202,0,  6.83,1,0,0.076,0,  2
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.276,0,  7.36,1,0,0.076,0,  2
15,0,59,   0, 32, 45, 23,16,0,59,   0,0.922,  0.53,  7.31,  7.84,0.224,0,  7.89,1,0,0.078,0,  2
16,0,59,   0, 26, 46, 24,17,0,57,   4,0.918,  0.53,  6.89,  7.43,0.686,0,  8.42,1,0,0.082,0,  2
17,0,57,   4, 25, 46, 25,18,0,55,   8,0.914,  0.53,  6.48,  7.01,0.714,0,  8.95,1,0,0.086,0,  2
18,0,55,   8, 36, 46, 26,19,0,57,   0,0.914,  0.53,  6.06,  6.59,0.709,0,  9.48,1,0,0.086,0,  2
19,0,57,   0, 19, 49, 26,20,0,53,   6,0.907,  0.55,  5.62,  6.17,0.957,0, 10.03,1,0,0.093,0,  2
20,0,53,   6, 20, 48, 28,21,0,50,  10,0.901,  0.55,  5.18,  5.72,0.335,0, 10.58,1,0,0.099,0,  2
21,0,50,  10, 27, 48, 30,22,0,50,   5,0.899,  0.55,  4.73,  5.27,0.875,0, 11.13,1,0,0.101,0,  2
22,0,50,   5, 27, 47, 31,23,0,50,   0,0.896,  0.54,  4.28,  4.82,0.392,0, 11.67,1,0,0.104,0,  2
23,0,50,   0, 21, 47, 32,24,0,48,   0,0.891,  0.54,  3.82,  4.36,0.163,0, 12.21,1,0,0.109,0,  2
24,0,48,   0, 14, 52, 34,25,1,44,   0,0.118,  0.57,  2.68,  3.24,0.099,1, 12.78,1,1,0.118,0,  2
25,1,44,   0, 12, 49, 39,26,1,40,   0,0.862,  0.46,  2.29,  2.75,0.235,0, 13.24,1,0,0.138,0,  2
26,1,40,   0,  1, 53, 42,27,1,33,   4,0.843,  0.47,  1.89,  2.36,0.200,0, 13.71,1,0,0.157,0,  2
27,1,33,   4,  0, 51, 48,28,2,27,   5,0.178,  0.47,  1.15,  1.61,0.156,1, 14.18,1,1,0.178,0,  2
28,2,27,   5,  0, 46, 59,29,2,22,   0,0.784,  0.36,  0.84,  1.19,0.913,0, 14.54,1,0,0.216,0,  2
29,2,22,   0,  0,100,  0,30,2,18,   0,0.760,  0.48,  0.48,  0.95,0.989,0, 15.02,0,0,0.240,0,  2
30,2,18,   0,  0,100,  0,31,3,14,-300,0.268,  0.48,  0.00,  0.48,0.153,1, 15.50,0,0,0.268,0,  2
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.884,0,  0.47,0,0,0.073,0,  3
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.282,0,  0.96,1,0,0.069,0,  3
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.164,0,  1.48,1,0,0.067,0,  3
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.248,0,  2.01,1,0,0.066,0,  3
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.846,0,  2.54,1,0,0.066,0,  3
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.453,0,  3.07,1,0,0.070,0,  3
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.240,0,  3.60,1,0,0.066,0,  3
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.477,0,  4.12,1,0,0.066,0,  3
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.424,0,  4.67,1,0,0.069,0,  3
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.450,0,  5.22,1,0,0.069,0,  3
11,0,59,   0, 26, 47, 21,12,0,57,   6,0.928,  0.54,  8.92,  9.46,0.292,0,  5.76,1,0,0.072,0,  3
12,0,57,   6, 37, 47, 22,13,0,59,   0,0.928,  0.54,  8.51,  9.06,0.220,0,  6.30,1,0,0.072,0,  3
13,0,59,   0, 26, 46, 22,14,0,57,   6,0.924,  0.53,  8.12,  8.65,0.389,0,  6.83,1,0,0.076,0,  3
14,0,57,   6, 37, 46, 23,15,0,59,   0,0.924,  0.53,  7.71,  8.25,0.747,0,  7.36,1,0,0.076,0,  3
15,0,59,   0, 32, 45, 23,16,0,59,   0,0.922,  0.53,  7.31,  7.84,0.598,0,  7.89,1,0,0.078,0,  3
16,0,59,   0, 26, 46, 24,17,0,57,   4,0.918,  0.53,  6.89,  7.43,0.615,0,  8.42,1,0,0.082,0,  3
17,0,57,   4, 25, 46, 25,18,0,55,   8,0.914,  0.53,  6.48,  7.01,0.442,0,  8.95,1,0,0.086,0,  3
18,0,55,   8, 36, 46, 26,19,1,57,   0,0.086,  0.53,  4.76,  5.30,0.033,1,  9.48,1,1,0.086,0,  3
19,1,57,   0, 25, 46, 29,20,1,55,   0,0.902,  0.45,  4.43,  4.88,0.595,0,  9.93,1,0,0.098,0,  3
20,1,55,   0, 24, 46, 30,21,1,53,   0,0.898,  0.45,  4.09,  4.54,0.453,0, 10.38,1,0,0.102,0,  3
21,1,53,   0, 20, 45, 31,22,1,50,   4,0.891,  0.44,  3.75,  4.19,0.204,0, 10.82,1,0,0.109,0,  3
22,1,50,   4, 27, 44, 33,23,1,50,   0,0.888,  0.44,  3.41,  3.85,0.877,0, 11.26,1,0,0.112,0,  3
23,1,50,   0, 21, 45, 34,24,1,48,   0,0.883,  0.44,  3.06,  3.50,0.317,0, 11.70,1,0,0.117,0,  3
24,1,48,   0, 14, 50, 36,25,1,44,   0,0.873,  0.46,  2.68,  3.14,0.703,0, 12.16,1,0,0.127,0,  3
25,1,44,   0, 12, 49, 39,26,1,40,   0,0.862,  0.46,  2.29,  2.75,0.686,0, 12.62,1,0,0.138,0,  3
26,1,40,   0,  1, 53, 42,27,1,33,   4,0.843,  0.47,  1.89,  2.36,0.632,0, 13.09,1,0,0.157,0,  3
27,1,33,   4,  0, 51, 48,28,1,27,   5,0.822,  0.47,  1.48,  1.94,0.763,0, 13.56,1,0,0.178,0,  3
28,1,27,   5,  0, 50, 55,29,2,22,   0,0.200,  0.46,  0.84,  1.30,0.143,1, 14.02,1,1,0.200,0,  3
29,2,22,   0,  0,100,  0,30,2,18,   0,0.760,  0.48,  0.48,  0.95,0.954,0, 14.50,0,0,0.240,0,  3
30,2,18,   0,  0,100,  0,31,3,14,-300,0.268,  0.48,  0.00,  0.48,0.068,1, 14.98,0,0,0.268,0,  3
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.868,0,  0.47,0,0,0.073,0,  4
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.873,0,  0.96,1,0,0.069,0,  4
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.849,0,  1.48,1,0,0.067,0,  4
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.856,0,  2.01,1,0,0.066,0,  4
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.727,0,  2.54,1,0,0.066,0,  4
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.548,0,  3.07,1,0,0.070,0,  4
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.355,0,  3.60,1,0,0.066,0,  4
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.705,0,  4.12,1,0,0.066,0,  4
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.865,0,  4.67,1,0,0.069,0,  4
10,0,57,   6, 37, 48, 21,11,1,59,   0,0.069,  0.55,  7.18,  7.73,0.027,1,  5.22,1,1,0.069,0,  4
11,1,59,   0, 26, 45, 23,12,1,57,   6,0.921,  0.44,  6.89,  7.33,0.128,0,  5.66,1,0,0.079,0,  4
12,1,57,   6, 37, 45, 24,13,1,59,   0,0.921,  0.44,  6.60,  7.04,0.854,0,  6.10,1,0,0.079,0,  4
13,1,59,   0, 26, 44, 24,14,2,57,   6,0.083,  0.44,  4.56,  5.00,0.033,1,  6.54,1,1,0.083,0,  4
14,2,57,   6, 37, 41, 28,15,2,59,   0,0.907,  0.34,  4.36,  4.70,0.531,0,  6.88,1,0,0.093,0,  4
15,2,59,   0,  5, 49, 28,16,2,50,  18,0.895,  0.37,  4.14,  4.51,0.731,0,  7.25,1,0,0.105,0,  4
16,2,50,  18, 57, 48,  0,17,2,60,  13,0.905,  0.36,  4.01,  4.38,0.735,0,  7.61,0,0,0.095,0,  4
17,2,60,  13, 30, 51, 29,18,2,59,   3,0.901,  0.37,  3.76,  4.14,0.741,0,  7.98,1,0,0.099,0,  4
18,2,59,   3,  5, 49, 30,19,2,50,  19,0.888,  0.37,  3.53,  3.89,0.734,0,  8.35,1,0,0.112,0,  4
19,2,50,  19, 57, 48,  0,20,2,60,  14,0.898,  0.36,  3.38,  3.75,0.721,0,  8.71,0,0,0.102,0,  4
20,2,60,  14, 30, 51, 31,21,2,59,   2,0.895,  0.37,  3.11,  3.49,0.345,0,  9.08,1,0,0.105,0,  4
21,2,59,   2,  5, 50, 32,22,2,50,  15,0.880,  0.37,  2.85,  3.22,0.429,0,  9.45,1,0,0.120,0,  4
22,2,50,  15, 57, 48,  0,23,2,60,  10,0.891,  0.36,  2.69,  3.05,0.223,0,  9.81,0,0,0.109,0,  4
23,2,60,  10, 24, 53, 33,24,2,57,   0,0.885,  0.38,  2.39,  2.77,0.476,0, 10.19,1,0,0.115,0,  4
24,2,57,   0, 10, 54, 35,25,2,50,   1,0.872,  0.38,  2.09,  2.47,0.892,0, 10.57,1,0,0.128,0,  4
25,2,50,   1,  9, 53, 39,26,2,44,   0,0.858,  0.38,  1.78,  2.16,0.886,0, 10.95,1,0,0.142,0,  4
26,2,44,   0,  0, 54, 43,27,2,36,   3,0.837,  0.38,  1.46,  1.85,0.206,0, 11.33,1,0,0.163,0,  4
27,2,36,   3,  0, 53, 50,28,2,29,   0,0.814,  0.38,  1.14,  1.52,0.342,0, 11.71,1,0,0.186,0,  4
28,2,29,   0, 10, 90,  0,29,3,27,-300,0.197,  0.46,  0.00,  0.46,0.151,1, 12.17,0,0,0.197,0,  4
29,3,27,-300,  0,  0,  0,30,3,22,-200,0.756,  0.00,  0.00,  0.00,0.303,0, 12.17,0,0,0.244,0,  4
30,3,22,-200,  0,  0,  0,31,3,18,-100,0.729,  0.00,  0.00,  0.00,0.558,0, 12.17,0,0,0.271,0,  4
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.205,0,  0.47,0,0,0.073,0,  5
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.108,0,  0.96,1,0,0.069,0,  5
 3,0,44,   0, 36, 43, 21, 4,1,48,   0,0.067,  0.52,  9.00,  9.52,0.030,1,  1.48,1,1,0.067,0,  5
 4,1,48,   0, 35, 42, 23, 5,1,51,   0,0.927,  0.43,  8.77,  9.20,0.125,0,  1.91,1,0,0.073,0,  5
 5,1,51,   0, 34, 43, 22, 6,1,53,   1,0.927,  0.43,  8.53,  8.96,0.216,0,  2.34,1,0,0.073,0,  5
 6,1,53,   1, 35, 43, 22, 7,1,55,   1,0.927,  0.43,  8.27,  8.70,0.347,0,  2.77,1,0,0.073,0,  5
 7,1,55,   1, 36, 42, 22, 8,1,57,   1,0.927,  0.43,  8.02,  8.44,0.084,0,  3.20,1,0,0.073,0,  5
 8,1,57,   1, 37, 42, 22, 9,1,59,   0,0.927,  0.43,  7.75,  8.18,0.937,0,  3.63,1,0,0.073,0,  5
 9,1,59,   0, 35, 43, 22,10,1,60,   0,0.927,  0.43,  7.48,  7.91,0.307,0,  4.06,1,0,0.073,0,  5
10,1,60,   0, 30, 46, 22,11,1,59,   2,0.924,  0.45,  7.19,  7.63,0.565,0,  4.51,1,0,0.076,0,  5
11,1,59,   2, 26, 46, 23,12,1,57,   7,0.921,  0.45,  6.90,  7.34,0.577,0,  4.96,1,0,0.079,0,  5
12,1,57,   7, 37, 45, 24,13,1,59,   1,0.921,  0.44,  6.60,  7.04,0.338,0,  5.40,1,0,0.079,0,  5
13,1,59,   1, 26, 45, 24,14,1,57,   6,0.917,  0.44,  6.31,  6.75,0.790,0,  5.84,1,0,0.083,0,  5
14,1,57,   6, 37, 44, 25,15,1,59,   0,0.917,  0.44,  6.01,  6.44,0.743,0,  6.28,1,0,0.083,0,  5
15,1,59,   0, 32, 43, 25,16,1,59,   0,0.915,  0.43,  5.71,  6.14,0.640,0,  6.71,1,0,0.085,0,  5
16,1,59,   0, 26, 42, 26,17,2,57,   6,0.089,  0.43,  3.96,  4.39,0.054,1,  7.14,1,1,0.089,0,  5
17,2,57,   6, 31, 45, 30,18,2,57,   0,0.899,  0.35,  3.73,  4.09,0.562,0,  7.49,1,0,0.101,0,  5
18,2,57,   0,  4, 47, 31,19,2,48,  18,0.885,  0.36,  3.50,  3.86,0.738,0,  7.85,1,0,0.115,0,  5
19,2,48,  18, 62, 46,  0,20,2,60,  10,0.898,  0.36,  3.37,  3.73,0.318,0,  8.21,0,0,0.102,0,  5
20,2,60,  10, 30, 49, 31,21,2,59,   0,0.895,  0.37,  3.11,  3.47,0.746,0,  8.58,1,0,0.105,0,  5
21,2,59,   0,  5, 49, 32,22,2,50,  14,0.880,  0.37,  2.84,  3.21,0.467,0,  8.95,1,0,0.120,0,  5
22,2,50,  14, 57, 48,  0,23,2,60,   9,0.891,  0.36,  2.68,  3.05,0.433,0,  9.31,0,0,0.109,0,  5
23,2,60,   9, 24, 52, 33,24,2,57,   0,0.885,  0.38,  2.39,  2.77,0.850,0,  9.69,1,0,0.115,0,  5
24,2,57,   0, 10, 54, 35,25,2,50,   1,0.872,  0.38,  2.09,  2.47,0.972,0, 10.07,1,0,0.128,0,  5
25,2,50,   1,  9, 53, 39,26,2,44,   0,0.858,  0.38,  1.78,  2.16,0.227,0, 10.45,1,0,0.142,0,  5
26,2,44,   0,  0, 54, 43,27,2,36,   3,0.837,  0.38,  1.46,  1.85,0.648,0, 10.83,1,0,0.163,0,  5
27,2,36,   3,  0, 53, 50,28,2,29,   0,0.814,  0.38,  1.14,  1.52,0.488,0, 11.21,1,0,0.186,0,  5
28,2,29,   0, 10, 90,  0,29,3,27,-300,0.197,  0.46,  0.00,  0.46,0.039,1, 11.67,0,0,0.197,0,  5
29,3,27,-300,  0,  0,  0,30,3,22,-200,0.756,  0.00,  0.00,  0.00,0.989,0, 11.67,0,0,0.244,0,  5
30,3,22,-200,  0,  0,  0,31,4,18,-400,0.271,  0.00,  0.00,  0.00,0.012,1, 11.67,0,0,0.271,0,  5
 1,0,20,   0, 65, 35,  0, 2,0,38,   0,0.927,  0.47, 12.51, 12.98,0.911,0,  0.47,0,0,0.073,0,  6
 2,0,38,   0, 39, 39, 22, 3,0,44,   0,0.931,  0.49, 12.23, 12.72,0.248,0,  0.96,1,0,0.069,0,  6
 3,0,44,   0, 36, 43, 21, 4,0,48,   0,0.933,  0.52, 11.90, 12.42,0.890,0,  1.48,1,0,0.067,0,  6
 4,0,48,   0, 32, 46, 20, 5,0,50,   2,0.934,  0.53, 11.55, 12.08,0.759,0,  2.01,1,0,0.066,0,  6
 5,0,50,   2, 36, 46, 20, 6,0,53,   0,0.934,  0.53, 11.19, 11.73,0.653,0,  2.54,1,0,0.066,0,  6
 6,0,53,   0, 20, 45, 20, 7,0,50,  15,0.930,  0.53, 10.84, 11.37,0.494,0,  3.07,1,0,0.070,0,  6
 7,0,50,  15, 48, 45, 21, 8,0,57,   1,0.934,  0.53, 10.47, 11.00,0.965,0,  3.60,1,0,0.066,0,  6
 8,0,57,   1, 37, 44, 20, 9,0,59,   0,0.934,  0.52, 10.10, 10.62,0.531,0,  4.12,1,0,0.066,0,  6
 9,0,59,   0, 26, 48, 20,10,0,57,   6,0.931,  0.55,  9.71, 10.26,0.349,0,  4.67,1,0,0.069,0,  6
10,0,57,   6, 37, 48, 21,11,0,59,   0,0.931,  0.55,  9.31,  9.86,0.664,0,  5.22,1,0,0.069,0,  6
11,0,59,   0, 26, 47, 21,12,1,57,   6,0.072,  0.54,  6.89,  7.43,0.054,1,  5.76,1,1,0.072,0,  6
12,1,57,   6, 37, 45, 24,13,1,59,   0,0.921,  0.44,  6.60,  7.04,0.605,0,  6.20,1,0,0.079,0,  6
13,1,59,   0, 26, 44, 24,14,1,57,   6,0.917,  0.44,  6.31,  6.74,0.385,0,  6.64,1,0,0.083,0,  6
14,1,57,   6, 37, 44, 25,15,1,59,   0,0.917,  0.44,  6.01,  6.44,0.998,0,  7.08,1,0,0.083,0,  6
